county,precinct,office,district,candidate,party,votes,absentee,election_day
Hardin,Eldora/Pleasant/Providence/Union,AGWSR School - Public Measure IQ,,No,,2,0,2
Hardin,Etna/Clay,AGWSR School - Public Measure IQ,,No,,416,141,275
Hardin,Hardin/Ellis/Jackson,AGWSR School - Public Measure IQ,,No,,6,1,5
Hardin,Eldora/Pleasant/Providence/Union,AGWSR School - Public Measure IQ,,Yes,,2,0,2
Hardin,Etna/Clay,AGWSR School - Public Measure IQ,,Yes,,691,250,441
Hardin,Hardin/Ellis/Jackson,AGWSR School - Public Measure IQ,,Yes,,9,3,6
Hardin,Alden/Buckeye,Buckeye Township Trustee,,Jim Vierkandt,,77,27,50
Hardin,Alden/Buckeye,Buckeye Township Trustee,,Kevin Vierkandt,,56,19,37
Hardin,Alden/Buckeye,Buckeye Township Trustee,,Write-In,,6,1,5
Hardin,Alden/Buckeye,Constitutional Amendment 1,,No,,134,22,112
Hardin,Concord/Sherman/Grant/Tipton,Constitutional Amendment 1,,No,,189,72,117
Hardin,Eldora City,Constitutional Amendment 1,,No,,187,101,86
Hardin,Eldora/Pleasant/Providence/Union,Constitutional Amendment 1,,No,,146,80,66
Hardin,Etna/Clay,Constitutional Amendment 1,,No,,195,74,121
Hardin,Hardin/Ellis/Jackson,Constitutional Amendment 1,,No,,153,47,106
Hardin,Iowa Falls #1,Constitutional Amendment 1,,No,,167,53,114
Hardin,Iowa Falls #2,Constitutional Amendment 1,,No,,272,66,206
Hardin,Alden/Buckeye,Constitutional Amendment 1,,Yes,,468,101,367
Hardin,Concord/Sherman/Grant/Tipton,Constitutional Amendment 1,,Yes,,922,312,610
Hardin,Eldora City,Constitutional Amendment 1,,Yes,,779,434,345
Hardin,Eldora/Pleasant/Providence/Union,Constitutional Amendment 1,,Yes,,689,370,319
Hardin,Etna/Clay,Constitutional Amendment 1,,Yes,,888,306,582
Hardin,Hardin/Ellis/Jackson,Constitutional Amendment 1,,Yes,,586,166,420
Hardin,Iowa Falls #1,Constitutional Amendment 1,,Yes,,667,183,484
Hardin,Iowa Falls #2,Constitutional Amendment 1,,Yes,,843,198,645
Hardin,Alden/Buckeye,Constitutional Amendment 2,,No,,99,19,80
Hardin,Concord/Sherman/Grant/Tipton,Constitutional Amendment 2,,No,,145,60,85
Hardin,Eldora City,Constitutional Amendment 2,,No,,143,74,69
Hardin,Eldora/Pleasant/Providence/Union,Constitutional Amendment 2,,No,,120,70,50
Hardin,Etna/Clay,Constitutional Amendment 2,,No,,151,50,101
Hardin,Hardin/Ellis/Jackson,Constitutional Amendment 2,,No,,114,34,80
Hardin,Iowa Falls #1,Constitutional Amendment 2,,No,,153,51,102
Hardin,Iowa Falls #2,Constitutional Amendment 2,,No,,197,54,143
