county,precinct,office,district,candidate,party,votes,absentee,election_day
Iowa,Dayton/English 1,Constitutional Amendment 1,,No,,63,0,63
Iowa,English 2,Constitutional Amendment 1,,No,,121,0,121
Iowa,Fillmore/ Greene,Constitutional Amendment 1,,No,,173,0,173
Iowa,Hartford 1/ Sumner,Constitutional Amendment 1,,No,,73,0,73
Iowa,Hartford 2/ Lincoln,Constitutional Amendment 1,,No,,117,0,117
Iowa,Hilton/ Washington,Constitutional Amendment 1,,No,,173,0,173
Iowa,Honey Creek/Marengo Rural,Constitutional Amendment 1,,No,,82,0,82
Iowa,Lenox/ Iowa,Constitutional Amendment 1,,No,,311,0,311
Iowa,Marengo City,Constitutional Amendment 1,,No,,226,0,226
Iowa,Pilot/ Troy/ York,Constitutional Amendment 1,,No,,166,0,166
Iowa,Williamsburg,Constitutional Amendment 1,,No,,353,0,353
Iowa,Dayton/English 1,Constitutional Amendment 1,,Yes,,262,0,262
Iowa,English 2,Constitutional Amendment 1,,Yes,,432,0,432
Iowa,Fillmore/ Greene,Constitutional Amendment 1,,Yes,,588,0,588
Iowa,Hartford 1/ Sumner,Constitutional Amendment 1,,Yes,,278,0,278
Iowa,Hartford 2/ Lincoln,Constitutional Amendment 1,,Yes,,488,0,488
Iowa,Hilton/ Washington,Constitutional Amendment 1,,Yes,,597,0,597
Iowa,Honey Creek/Marengo Rural,Constitutional Amendment 1,,Yes,,293,0,293
Iowa,Lenox/ Iowa,Constitutional Amendment 1,,Yes,,1199,0,1199
Iowa,Marengo City,Constitutional Amendment 1,,Yes,,868,0,868
Iowa,Pilot/ Troy/ York,Constitutional Amendment 1,,Yes,,616,0,616
Iowa,Williamsburg,Constitutional Amendment 1,,Yes,,1402,0,1402
Iowa,Dayton/English 1,Constitutional Amendment 2,,No,,48,0,48
Iowa,English 2,Constitutional Amendment 2,,No,,105,0,105
Iowa,Fillmore/ Greene,Constitutional Amendment 2,,No,,115,0,115
Iowa,Hartford 1/ Sumner,Constitutional Amendment 2,,No,,43,0,43
Iowa,Hartford 2/ Lincoln,Constitutional Amendment 2,,No,,91,0,91
Iowa,Hilton/ Washington,Constitutional Amendment 2,,No,,116,0,116
Iowa,Honey Creek/Marengo Rural,Constitutional Amendment 2,,No,,66,0,66
Iowa,Lenox/ Iowa,Constitutional Amendment 2,,No,,269,0,269
Iowa,Marengo City,Constitutional Amendment 2,,No,,183,0,183
Iowa,Pilot/ Troy/ York,Constitutional Amendment 2,,No,,116,0,116
Iowa,Williamsburg,Constitutional Amendment 2,,No,,295,0,295
Iowa,Dayton/English 1,Constitutional Amendment 2,,Yes,,268,0,268
Iowa,English 2,Constitutional Amendment 2,,Yes,,444,0,444
Iowa,Fillmore/ Greene,Constitutional Amendment 2,,Yes,,629,0,629
Iowa,Hartford 1/ Sumner,Constitutional Amendment 2,,Yes,,304,0,304
Iowa,Hartford 2/ Lincoln,Constitutional Amendment 2,,Yes,,510,0,510
Iowa,Hilton/ Washington,Constitutional Amendment 2,,Yes,,643,0,643
Iowa,Honey Creek/Marengo Rural,Constitutional Amendment 2,,Yes,,305,0,305
