county,precinct,office,district,candidate,party,votes,absentee,election_day
Polk,ALLEN,Allen Township Trustee,,Kenneth H. Kruse,,110,7,103
Polk,ALLEN,Allen Township Trustee,,Rodney A. Rothfus,,109,9,100
Polk,ALLEN,Allen Township Trustee,,Write-In,,6,0,6
Polk,MITCHELLVILLE,Beaver Township Trustee,,Scott McClain,,307,73,234
Polk,MITCHELLVILLE,Beaver Township Trustee,,William G. Puffett,,273,69,204
Polk,MITCHELLVILLE,Beaver Township Trustee,,Write-In,,10,1,9
Polk,WEST DES MOINES 112,Bloomfield Township Trustee,,Barry McKibben,,3,2,1
Polk,WEST DES MOINES 112,Bloomfield Township Trustee,,Vernon L. Flinn,,3,2,1
Polk,WEST DES MOINES 112,Bloomfield Township Trustee,,Write-In,,0,0,0
Polk,ALLEMAN,Broadlawns Trustee,,Dave Miglin,,257,44,213
Polk,ALLEN,Broadlawns Trustee,,Dave Miglin,,112,10,102
Polk,ALTOONA 1,Broadlawns Trustee,,Dave Miglin,,599,183,416
Polk,ALTOONA 2,Broadlawns Trustee,,Dave Miglin,,780,255,525
Polk,ALTOONA 3,Broadlawns Trustee,,Dave Miglin,,715,267,448
Polk,ALTOONA 4,Broadlawns Trustee,,Dave Miglin,,714,320,394
Polk,ALTOONA 5,Broadlawns Trustee,,Dave Miglin,,846,254,592
Polk,ALTOONA 6,Broadlawns Trustee,,Dave Miglin,,1025,369,656
Polk,ANKENY 1,Broadlawns Trustee,,Dave Miglin,,767,265,502
Polk,ANKENY 10,Broadlawns Trustee,,Dave Miglin,,714,283,431
Polk,ANKENY 11,Broadlawns Trustee,,Dave Miglin,,806,303,503
Polk,ANKENY 12,Broadlawns Trustee,,Dave Miglin,,922,330,592
Polk,ANKENY 13,Broadlawns Trustee,,Dave Miglin,,459,239,220
Polk,ANKENY 14,Broadlawns Trustee,,Dave Miglin,,548,203,345
Polk,ANKENY 15,Broadlawns Trustee,,Dave Miglin,,828,286,542
Polk,ANKENY 16,Broadlawns Trustee,,Dave Miglin,,1146,440,706
Polk,ANKENY 17,Broadlawns Trustee,,Dave Miglin,,994,344,650
Polk,ANKENY 18,Broadlawns Trustee,,Dave Miglin,,784,292,492
Polk,ANKENY 19,Broadlawns Trustee,,Dave Miglin,,800,300,500
Polk,ANKENY 2,Broadlawns Trustee,,Dave Miglin,,830,357,473
Polk,ANKENY 20,Broadlawns Trustee,,Dave Miglin,,893,331,562
Polk,ANKENY 21,Broadlawns Trustee,,Dave Miglin,,826,251,575
Polk,ANKENY 22,Broadlawns Trustee,,Dave Miglin,,1581,620,961
Polk,ANKENY 3,Broadlawns Trustee,,Dave Miglin,,823,279,544
Polk,ANKENY 4,Broadlawns Trustee,,Dave Miglin,,873,377,496
Polk,ANKENY 5,Broadlawns Trustee,,Dave Miglin,,1058,473,585
Polk,ANKENY 6,Broadlawns Trustee,,Dave Miglin,,751,247,504
Polk,ANKENY 7,Broadlawns Trustee,,Dave Miglin,,960,391,569
Polk,ANKENY 8,Broadlawns Trustee,,Dave Miglin,,935,303,632
Polk,ANKENY 9,Broadlawns Trustee,,Dave Miglin,,849,402,447
Polk,BONDURANT 1,Broadlawns Trustee,,Dave Miglin,,808,158,650
Polk,BONDURANT 2,Broadlawns Trustee,,Dave Miglin,,621,113,508
Polk,BONDURANT 3,Broadlawns Trustee,,Dave Miglin,,530,106,424
Polk,CLAY 1,Broadlawns Trustee,,Dave Miglin,,86,32,54
Polk,CLAY 2,Broadlawns Trustee,,Dave Miglin,,184,57,127
Polk,CLIVE 1,Broadlawns Trustee,,Dave Miglin,,304,73,231
Polk,CLIVE 2,Broadlawns Trustee,,Dave Miglin,,605,229,376
