county,precinct,office,district,candidate,party,votes,absentee,election_day
Fremont,Sidney,Benton Township Trustee,,Donald J. Graham,,79,40,39
Fremont,Sidney,Benton Township Trustee,,Write-In,,1,1,0
Fremont,Farragut,Constitutional Amendment 1,,No,,145,45,100
Fremont,Green/Riverside/Scott,Constitutional Amendment 1,,No,,193,50,143
Fremont,Hamburg/Washington,Constitutional Amendment 1,,No,,125,21,104
Fremont,Riverton,Constitutional Amendment 1,,No,,48,4,44
Fremont,Sidney,Constitutional Amendment 1,,No,,214,113,101
Fremont,Farragut,Constitutional Amendment 1,,Yes,,552,163,389
Fremont,Green/Riverside/Scott,Constitutional Amendment 1,,Yes,,781,214,567
Fremont,Hamburg/Washington,Constitutional Amendment 1,,Yes,,460,128,332
Fremont,Riverton,Constitutional Amendment 1,,Yes,,188,43,145
Fremont,Sidney,Constitutional Amendment 1,,Yes,,787,407,380
Fremont,Farragut,Constitutional Amendment 2,,No,,102,29,73
Fremont,Green/Riverside/Scott,Constitutional Amendment 2,,No,,119,37,82
Fremont,Hamburg/Washington,Constitutional Amendment 2,,No,,79,19,60
Fremont,Riverton,Constitutional Amendment 2,,No,,27,6,21
Fremont,Sidney,Constitutional Amendment 2,,No,,122,64,58
Fremont,Farragut,Constitutional Amendment 2,,Yes,,586,175,411
Fremont,Green/Riverside/Scott,Constitutional Amendment 2,,Yes,,840,229,611
Fremont,Hamburg/Washington,Constitutional Amendment 2,,Yes,,498,130,368
Fremont,Riverton,Constitutional Amendment 2,,Yes,,200,41,159
Fremont,Sidney,Constitutional Amendment 2,,Yes,,862,451,411
Fremont,Farragut,County Agricultural Extension Council Member,,Amanda Moore,,453,142,311
Fremont,Green/Riverside/Scott,County Agricultural Extension Council Member,,Amanda Moore,,624,164,460
Fremont,Hamburg/Washington,County Agricultural Extension Council Member,,Amanda Moore,,337,94,243
Fremont,Riverton,County Agricultural Extension Council Member,,Amanda Moore,,137,35,102
Fremont,Sidney,County Agricultural Extension Council Member,,Amanda Moore,,573,318,255
Fremont,Farragut,County Agricultural Extension Council Member,,Ashley Smith,,425,127,298
Fremont,Green/Riverside/Scott,County Agricultural Extension Council Member,,Ashley Smith,,586,164,422
Fremont,Hamburg/Washington,County Agricultural Extension Council Member,,Ashley Smith,,325,98,227
Fremont,Riverton,County Agricultural Extension Council Member,,Ashley Smith,,137,31,106
Fremont,Sidney,County Agricultural Extension Council Member,,Ashley Smith,,637,345,292
Fremont,Farragut,County Agricultural Extension Council Member,,Jeffrey T. Johnson,,456,143,313
Fremont,Green/Riverside/Scott,County Agricultural Extension Council Member,,Jeffrey T. Johnson,,532,148,384
Fremont,Hamburg/Washington,County Agricultural Extension Council Member,,Jeffrey T. Johnson,,324,89,235
Fremont,Riverton,County Agricultural Extension Council Member,,Jeffrey T. Johnson,,138,33,105
Fremont,Sidney,County Agricultural Extension Council Member,,Jeffrey T. Johnson,,626,336,290
Fremont,Farragut,County Agricultural Extension Council Member,,Scott Lowthorp,,428,132,296
Fremont,Green/Riverside/Scott,County Agricultural Extension Council Member,,Scott Lowthorp,,540,158,382
Fremont,Hamburg/Washington,County Agricultural Extension Council Member,,Scott Lowthorp,,326,86,240
Fremont,Riverton,County Agricultural Extension Council Member,,Scott Lowthorp,,143,34,109
Fremont,Sidney,County Agricultural Extension Council Member,,Scott Lowthorp,,593,322,271
Fremont,Farragut,County Agricultural Extension Council Member,,Write-In,,2,1,1
Fremont,Green/Riverside/Scott,County Agricultural Extension Council Member,,Write-In,,13,3,10
Fremont,Hamburg/Washington,County Agricultural Extension Council Member,,Write-In,,2,0,2
Fremont,Riverton,County Agricultural Extension Council Member,,Write-In,,0,0,0
Fremont,Sidney,County Agricultural Extension Council Member,,Write-In,,4,4,0
Fremont,Farragut,County Auditor,,Dee Owen,REP,678,200,478
Fremont,Green/Riverside/Scott,County Auditor,,Dee Owen,REP,936,254,682
Fremont,Hamburg/Washington,County Auditor,,Dee Owen,REP,563,146,417
Fremont,Riverton,County Auditor,,Dee Owen,REP,223,45,178
Fremont,Sidney,County Auditor,,Dee Owen,REP,974,519,455
Fremont,Farragut,County Auditor,,Write-In,,2,1,1
Fremont,Green/Riverside/Scott,County Auditor,,Write-In,,5,1,4
Fremont,Hamburg/Washington,County Auditor,,Write-In,,5,0,5
Fremont,Riverton,County Auditor,,Write-In,,3,0,3
Fremont,Sidney,County Auditor,,Write-In,,10,3,7
Fremont,Farragut,County Board of Supervisors,,Chris Clark,DEM,250,90,160
Fremont,Green/Riverside/Scott,County Board of Supervisors,,Chris Clark,DEM,440,117,323
Fremont,Hamburg/Washington,County Board of Supervisors,,Chris Clark,DEM,237,79,158
Fremont,Riverton,County Board of Supervisors,,Chris Clark,DEM,93,26,67
Fremont,Sidney,County Board of Supervisors,,Chris Clark,DEM,608,330,278
Fremont,Farragut,County Board of Supervisors,,Jeff Shearer,REP,470,128,342
Fremont,Green/Riverside/Scott,County Board of Supervisors,,Jeff Shearer,REP,571,158,413
Fremont,Hamburg/Washington,County Board of Supervisors,,Jeff Shearer,REP,390,83,307
Fremont,Riverton,County Board of Supervisors,,Jeff Shearer,REP,149,26,123
Fremont,Sidney,County Board of Supervisors,,Jeff Shearer,REP,452,222,230
Fremont,Farragut,County Board of Supervisors,,Write-In,,2,0,2
Fremont,Green/Riverside/Scott,County Board of Supervisors,,Write-In,,2,1,1
Fremont,Hamburg/Washington,County Board of Supervisors,,Write-In,,3,0,3
Fremont,Riverton,County Board of Supervisors,,Write-In,,1,0,1
Fremont,Sidney,County Board of Supervisors,,Write-In,,0,0,0
Fremont,Farragut,County Sheriff,,Kevin Aistrope,REP,651,182,469
Fremont,Green/Riverside/Scott,County Sheriff,,Kevin Aistrope,REP,946,258,688
Fremont,Hamburg/Washington,County Sheriff,,Kevin Aistrope,REP,512,130,382
Fremont,Riverton,County Sheriff,,Kevin Aistrope,REP,216,41,175
Fremont,Sidney,County Sheriff,,Kevin Aistrope,REP,895,462,433
Fremont,Farragut,County Sheriff,,Write-In,,17,7,10
Fremont,Green/Riverside/Scott,County Sheriff,,Write-In,,32,4,28
Fremont,Hamburg/Washington,County Sheriff,,Write-In,,23,3,20
Fremont,Riverton,County Sheriff,,Write-In,,8,1,7
Fremont,Sidney,County Sheriff,,Write-In,,50,28,22
Fremont,Farragut,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,194,53,141
Fremont,Green/Riverside/Scott,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,274,88,186
Fremont,Hamburg/Washington,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,207,51,156
Fremont,Riverton,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,65,10,55
