county,precinct,office,district,candidate,party,votes,absentee,election_day
Winnebago,Buffalo Grant Lincoln,Constitutional Amendment 1,,No,,145,31,114
Winnebago,Center,Constitutional Amendment 1,,No,,216,54,162
Winnebago,Eden Logan Norway,Constitutional Amendment 1,,No,,79,13,66
Winnebago,FC3 Forest S3,Constitutional Amendment 1,,No,,127,50,77
Winnebago,Forest City Ward 1,Constitutional Amendment 1,,No,,87,34,53
Winnebago,Forest City Ward 2,Constitutional Amendment 1,,No,,86,21,65
Winnebago,Forest City Ward 4,Constitutional Amendment 1,,No,,82,34,48
Winnebago,King Linden,Constitutional Amendment 1,,No,,81,14,67
Winnebago,Mt Valley,Constitutional Amendment 1,,No,,53,25,28
Winnebago,Newton Forest,Constitutional Amendment 1,,No,,104,29,75
Winnebago,Buffalo Grant Lincoln,Constitutional Amendment 1,,Yes,,640,135,505
Winnebago,Center,Constitutional Amendment 1,,Yes,,1007,306,701
Winnebago,Eden Logan Norway,Constitutional Amendment 1,,Yes,,276,63,213
Winnebago,FC3 Forest S3,Constitutional Amendment 1,,Yes,,482,177,305
Winnebago,Forest City Ward 1,Constitutional Amendment 1,,Yes,,384,163,221
Winnebago,Forest City Ward 2,Constitutional Amendment 1,,Yes,,349,105,244
Winnebago,Forest City Ward 4,Constitutional Amendment 1,,Yes,,278,111,167
Winnebago,King Linden,Constitutional Amendment 1,,Yes,,320,95,225
Winnebago,Mt Valley,Constitutional Amendment 1,,Yes,,237,88,149
Winnebago,Newton Forest,Constitutional Amendment 1,,Yes,,308,71,237
Winnebago,Buffalo Grant Lincoln,Constitutional Amendment 2,,No,,86,17,69
Winnebago,Center,Constitutional Amendment 2,,No,,155,54,101
Winnebago,Eden Logan Norway,Constitutional Amendment 2,,No,,64,17,47
Winnebago,FC3 Forest S3,Constitutional Amendment 2,,No,,81,33,48
Winnebago,Forest City Ward 1,Constitutional Amendment 2,,No,,61,25,36
Winnebago,Forest City Ward 2,Constitutional Amendment 2,,No,,58,19,39
Winnebago,Forest City Ward 4,Constitutional Amendment 2,,No,,47,20,27
Winnebago,King Linden,Constitutional Amendment 2,,No,,57,17,40
Winnebago,Mt Valley,Constitutional Amendment 2,,No,,37,15,22
Winnebago,Newton Forest,Constitutional Amendment 2,,No,,70,17,53
Winnebago,Buffalo Grant Lincoln,Constitutional Amendment 2,,Yes,,688,146,542
Winnebago,Center,Constitutional Amendment 2,,Yes,,1056,305,751
Winnebago,Eden Logan Norway,Constitutional Amendment 2,,Yes,,291,60,231
Winnebago,FC3 Forest S3,Constitutional Amendment 2,,Yes,,513,187,326
Winnebago,Forest City Ward 1,Constitutional Amendment 2,,Yes,,401,166,235
Winnebago,Forest City Ward 2,Constitutional Amendment 2,,Yes,,372,107,265
Winnebago,Forest City Ward 4,Constitutional Amendment 2,,Yes,,311,125,186
Winnebago,King Linden,Constitutional Amendment 2,,Yes,,343,94,249
Winnebago,Mt Valley,Constitutional Amendment 2,,Yes,,253,99,154
Winnebago,Newton Forest,Constitutional Amendment 2,,Yes,,335,80,255
Winnebago,Buffalo Grant Lincoln,County Agricultural Extension Council Member,,April Van Hove,,732,135,597
Winnebago,Center,County Agricultural Extension Council Member,,April Van Hove,,1053,314,739
Winnebago,Eden Logan Norway,County Agricultural Extension Council Member,,April Van Hove,,313,64,249
Winnebago,FC3 Forest S3,County Agricultural Extension Council Member,,April Van Hove,,534,192,342
Winnebago,Forest City Ward 1,County Agricultural Extension Council Member,,April Van Hove,,409,170,239
Winnebago,Forest City Ward 2,County Agricultural Extension Council Member,,April Van Hove,,366,109,257
Winnebago,Forest City Ward 4,County Agricultural Extension Council Member,,April Van Hove,,303,119,184
Winnebago,King Linden,County Agricultural Extension Council Member,,April Van Hove,,362,100,262
Winnebago,Mt Valley,County Agricultural Extension Council Member,,April Van Hove,,251,102,149
Winnebago,Newton Forest,County Agricultural Extension Council Member,,April Van Hove,,359,80,279
Winnebago,Buffalo Grant Lincoln,County Agricultural Extension Council Member,,Garett Asmus,,2,0,2
Winnebago,Center,County Agricultural Extension Council Member,,Garett Asmus,,0,0,0
Winnebago,Eden Logan Norway,County Agricultural Extension Council Member,,Garett Asmus,,0,0,0
