county,precinct,office,district,candidate,party,votes,absentee,election_day
Bremer,#10 City of Waverly Ward 1,City of Waverly - Public Measure A,,No,,937,530,407
Bremer,#11 City of Waverly Ward 2,City of Waverly - Public Measure A,,No,,839,391,448
Bremer,#12 City of Waverly Ward 3,City of Waverly - Public Measure A,,No,,394,154,240
Bremer,#13 City of Waverly Ward 4,City of Waverly - Public Measure A,,No,,785,331,454
Bremer,#14 City of Waverly Ward 5,City of Waverly - Public Measure A,,No,,803,413,390
Bremer,#10 City of Waverly Ward 1,City of Waverly - Public Measure A,,Yes,,354,182,172
Bremer,#11 City of Waverly Ward 2,City of Waverly - Public Measure A,,Yes,,347,161,186
Bremer,#12 City of Waverly Ward 3,City of Waverly - Public Measure A,,Yes,,308,71,237
Bremer,#13 City of Waverly Ward 4,City of Waverly - Public Measure A,,Yes,,375,155,220
Bremer,#14 City of Waverly Ward 5,City of Waverly - Public Measure A,,Yes,,461,249,212
Bremer,#10 City of Waverly Ward 1,City of Waverly - Public Measure B,,No,,400,217,183
Bremer,#11 City of Waverly Ward 2,City of Waverly - Public Measure B,,No,,416,188,228
Bremer,#12 City of Waverly Ward 3,City of Waverly - Public Measure B,,No,,181,53,128
Bremer,#13 City of Waverly Ward 4,City of Waverly - Public Measure B,,No,,330,132,198
Bremer,#14 City of Waverly Ward 5,City of Waverly - Public Measure B,,No,,353,183,170
Bremer,#10 City of Waverly Ward 1,City of Waverly - Public Measure B,,Yes,,899,495,404
Bremer,#11 City of Waverly Ward 2,City of Waverly - Public Measure B,,Yes,,785,373,412
Bremer,#12 City of Waverly Ward 3,City of Waverly - Public Measure B,,Yes,,530,178,352
Bremer,#13 City of Waverly Ward 4,City of Waverly - Public Measure B,,Yes,,848,359,489
Bremer,#14 City of Waverly Ward 5,City of Waverly - Public Measure B,,Yes,,920,485,435
Bremer,#1 Polk Twp/City of Plainfield,Constitutional Amendment 1,,No,,77,22,55
Bremer,#10 City of Waverly Ward 1,Constitutional Amendment 1,,No,,319,169,150
