county,precinct,office,district,candidate,party,votes,absentee,election_day
Page,Page County Courthouse 2,Amity Township - Public Measure C,,No,,38,21,17
Page,Page County Courthouse 2,Amity Township - Public Measure C,,Yes,,45,18,27
Page,Page County Courthouse 2,Amity Township Trustee,,Jacob Holmes,,6,0,6
Page,Page County Courthouse 2,Amity Township Trustee,,Tyler Slough,,3,1,2
Page,Page County Courthouse 2,Amity Township Trustee,,Write-In,,13,7,6
Page,Page County Courthouse 2,Buchanan Township - Public Measure D,,No,,40,21,19
Page,Page County Courthouse 2,Buchanan Township - Public Measure D,,Yes,,20,11,9
Page,Page County Courthouse 2,Buchanan Township Trustee,,Ed Burch,,47,30,17
Page,Page County Courthouse 2,Buchanan Township Trustee,,M. Scott Davison,,62,35,27
Page,Page County Courthouse 2,Buchanan Township Trustee,,Write-In,,1,1,0
Page,Clarinda 1,Constitutional Amendment 1,,No,,150,76,74
Page,Clarinda 2,Constitutional Amendment 1,,No,,253,102,151
Page,Essex City Hall,Constitutional Amendment 1,,No,,106,28,78
Page,Page County Courthouse 1,Constitutional Amendment 1,,No,,117,69,48
Page,Page County Courthouse 2,Constitutional Amendment 1,,No,,177,93,84
Page,Shenandoah 1,Constitutional Amendment 1,,No,,112,22,90
Page,Shenandoah 2,Constitutional Amendment 1,,No,,143,36,107
Page,Shenandoah 3,Constitutional Amendment 1,,No,,160,42,118
Page,Shenandoah Fire Station,Constitutional Amendment 1,,No,,147,59,88
Page,Clarinda 1,Constitutional Amendment 1,,Yes,,617,250,367
Page,Clarinda 2,Constitutional Amendment 1,,Yes,,927,415,512
Page,Essex City Hall,Constitutional Amendment 1,,Yes,,464,95,369
Page,Page County Courthouse 1,Constitutional Amendment 1,,Yes,,488,240,248
Page,Page County Courthouse 2,Constitutional Amendment 1,,Yes,,610,326,284
Page,Shenandoah 1,Constitutional Amendment 1,,Yes,,450,87,363
Page,Shenandoah 2,Constitutional Amendment 1,,Yes,,607,166,441
Page,Shenandoah 3,Constitutional Amendment 1,,Yes,,668,201,467
Page,Shenandoah Fire Station,Constitutional Amendment 1,,Yes,,551,186,365
Page,Clarinda 1,Constitutional Amendment 2,,No,,90,36,54
Page,Clarinda 2,Constitutional Amendment 2,,No,,175,72,103
Page,Essex City Hall,Constitutional Amendment 2,,No,,65,15,50
Page,Page County Courthouse 1,Constitutional Amendment 2,,No,,66,39,27
Page,Page County Courthouse 2,Constitutional Amendment 2,,No,,101,55,46
Page,Shenandoah 1,Constitutional Amendment 2,,No,,71,12,59
Page,Shenandoah 2,Constitutional Amendment 2,,No,,89,23,66
