county,precinct,office,district,candidate,party,votes,absentee,election_day
Cherokee,7 - Marcus,Amherst Township Clerk,,Austin Whited,,1,0,1
Cherokee,7 - Marcus,Amherst Township Clerk,,Bruce Tabke,,1,0,1
Cherokee,7 - Marcus,Amherst Township Clerk,,David Whited,,1,0,1
Cherokee,7 - Marcus,Amherst Township Clerk,,Kellie Hogg,,1,0,1
Cherokee,7 - Marcus,Amherst Township Clerk,,Paula Nelson,,1,0,1
Cherokee,7 - Marcus,Amherst Township Clerk,,Write-In,,0,0,0
Cherokee,7 - Marcus,Amherst Township Trustee,,Clark Rainboth,,119,31,88
Cherokee,7 - Marcus,Amherst Township Trustee,,Write-In,,0,0,0
Cherokee,1 - Cherokee Ward 1,Constitutional Amendment 1,,No,,167,84,83
Cherokee,2 - Cherokee Ward 2,Constitutional Amendment 1,,No,,123,55,68
Cherokee,3 - Cherokee Ward 3,Constitutional Amendment 1,,No,,127,61,66
Cherokee,4 - Cherokee,Constitutional Amendment 1,,No,,169,77,92
Cherokee,5 - Aurelia,Constitutional Amendment 1,,No,,180,54,126
Cherokee,6 - Quimby,Constitutional Amendment 1,,No,,107,40,67
Cherokee,7 - Marcus,Constitutional Amendment 1,,No,,162,53,109
Cherokee,1 - Cherokee Ward 1,Constitutional Amendment 1,,Yes,,579,313,266
Cherokee,2 - Cherokee Ward 2,Constitutional Amendment 1,,Yes,,519,252,267
Cherokee,3 - Cherokee Ward 3,Constitutional Amendment 1,,Yes,,607,341,266
Cherokee,4 - Cherokee,Constitutional Amendment 1,,Yes,,725,358,367
Cherokee,5 - Aurelia,Constitutional Amendment 1,,Yes,,745,259,486
Cherokee,6 - Quimby,Constitutional Amendment 1,,Yes,,486,201,285
Cherokee,7 - Marcus,Constitutional Amendment 1,,Yes,,936,362,574
Cherokee,1 - Cherokee Ward 1,Constitutional Amendment 2,,No,,93,44,49
Cherokee,2 - Cherokee Ward 2,Constitutional Amendment 2,,No,,93,40,53
Cherokee,3 - Cherokee Ward 3,Constitutional Amendment 2,,No,,63,30,33
Cherokee,4 - Cherokee,Constitutional Amendment 2,,No,,89,39,50
Cherokee,5 - Aurelia,Constitutional Amendment 2,,No,,95,36,59
Cherokee,6 - Quimby,Constitutional Amendment 2,,No,,52,17,35
Cherokee,7 - Marcus,Constitutional Amendment 2,,No,,95,40,55
Cherokee,1 - Cherokee Ward 1,Constitutional Amendment 2,,Yes,,640,346,294
Cherokee,2 - Cherokee Ward 2,Constitutional Amendment 2,,Yes,,539,263,276
Cherokee,3 - Cherokee Ward 3,Constitutional Amendment 2,,Yes,,653,363,290
Cherokee,4 - Cherokee,Constitutional Amendment 2,,Yes,,792,391,401
Cherokee,5 - Aurelia,Constitutional Amendment 2,,Yes,,811,274,537
Cherokee,6 - Quimby,Constitutional Amendment 2,,Yes,,528,220,308
Cherokee,7 - Marcus,Constitutional Amendment 2,,Yes,,963,356,607
Cherokee,1 - Cherokee Ward 1,County Agricultural Extension Council Member,,David Whited,,412,230,182
Cherokee,2 - Cherokee Ward 2,County Agricultural Extension Council Member,,David Whited,,290,135,155
Cherokee,3 - Cherokee Ward 3,County Agricultural Extension Council Member,,David Whited,,337,202,135
Cherokee,4 - Cherokee,County Agricultural Extension Council Member,,David Whited,,491,230,261
Cherokee,5 - Aurelia,County Agricultural Extension Council Member,,David Whited,,479,148,331
Cherokee,6 - Quimby,County Agricultural Extension Council Member,,David Whited,,397,164,233
Cherokee,7 - Marcus,County Agricultural Extension Council Member,,David Whited,,782,292,490
Cherokee,1 - Cherokee Ward 1,County Agricultural Extension Council Member,,Jessica Kannegieter,,487,267,220
Cherokee,2 - Cherokee Ward 2,County Agricultural Extension Council Member,,Jessica Kannegieter,,376,165,211
Cherokee,3 - Cherokee Ward 3,County Agricultural Extension Council Member,,Jessica Kannegieter,,422,234,188
Cherokee,4 - Cherokee,County Agricultural Extension Council Member,,Jessica Kannegieter,,598,283,315
Cherokee,5 - Aurelia,County Agricultural Extension Council Member,,Jessica Kannegieter,,675,213,462
Cherokee,6 - Quimby,County Agricultural Extension Council Member,,Jessica Kannegieter,,363,144,219
Cherokee,7 - Marcus,County Agricultural Extension Council Member,,Jessica Kannegieter,,623,240,383
Cherokee,1 - Cherokee Ward 1,County Agricultural Extension Council Member,,Molly Lundsgaard,,482,266,216
Cherokee,2 - Cherokee Ward 2,County Agricultural Extension Council Member,,Molly Lundsgaard,,372,164,208
Cherokee,3 - Cherokee Ward 3,County Agricultural Extension Council Member,,Molly Lundsgaard,,425,241,184
Cherokee,4 - Cherokee,County Agricultural Extension Council Member,,Molly Lundsgaard,,586,285,301
Cherokee,5 - Aurelia,County Agricultural Extension Council Member,,Molly Lundsgaard,,606,187,419
Cherokee,6 - Quimby,County Agricultural Extension Council Member,,Molly Lundsgaard,,386,155,231
Cherokee,7 - Marcus,County Agricultural Extension Council Member,,Molly Lundsgaard,,646,252,394
Cherokee,1 - Cherokee Ward 1,County Agricultural Extension Council Member,,ReNae Smith,,432,239,193
Cherokee,2 - Cherokee Ward 2,County Agricultural Extension Council Member,,ReNae Smith,,308,137,171
Cherokee,3 - Cherokee Ward 3,County Agricultural Extension Council Member,,ReNae Smith,,362,217,145
Cherokee,4 - Cherokee,County Agricultural Extension Council Member,,ReNae Smith,,535,253,282
Cherokee,5 - Aurelia,County Agricultural Extension Council Member,,ReNae Smith,,517,168,349
Cherokee,6 - Quimby,County Agricultural Extension Council Member,,ReNae Smith,,324,131,193
Cherokee,7 - Marcus,County Agricultural Extension Council Member,,ReNae Smith,,574,230,344
Cherokee,1 - Cherokee Ward 1,County Agricultural Extension Council Member,,Write-In,,8,0,8
Cherokee,2 - Cherokee Ward 2,County Agricultural Extension Council Member,,Write-In,,4,2,2
Cherokee,3 - Cherokee Ward 3,County Agricultural Extension Council Member,,Write-In,,1,1,0
Cherokee,4 - Cherokee,County Agricultural Extension Council Member,,Write-In,,4,3,1
Cherokee,5 - Aurelia,County Agricultural Extension Council Member,,Write-In,,2,0,2
Cherokee,6 - Quimby,County Agricultural Extension Council Member,,Write-In,,1,0,1
Cherokee,7 - Marcus,County Agricultural Extension Council Member,,Write-In,,6,5,1
Cherokee,1 - Cherokee Ward 1,County Auditor,,Kris Glienke,REP,666,353,313
Cherokee,2 - Cherokee Ward 2,County Auditor,,Kris Glienke,REP,561,266,295
Cherokee,3 - Cherokee Ward 3,County Auditor,,Kris Glienke,REP,660,359,301
Cherokee,4 - Cherokee,County Auditor,,Kris Glienke,REP,814,381,433
Cherokee,5 - Aurelia,County Auditor,,Kris Glienke,REP,858,292,566
Cherokee,6 - Quimby,County Auditor,,Kris Glienke,REP,553,218,335
Cherokee,7 - Marcus,County Auditor,,Kris Glienke,REP,963,363,600
Cherokee,1 - Cherokee Ward 1,County Auditor,,Write-In,,13,3,10
Cherokee,2 - Cherokee Ward 2,County Auditor,,Write-In,,3,2,1
Cherokee,3 - Cherokee Ward 3,County Auditor,,Write-In,,5,2,3
Cherokee,4 - Cherokee,County Auditor,,Write-In,,4,0,4
Cherokee,5 - Aurelia,County Auditor,,Write-In,,9,3,6
Cherokee,6 - Quimby,County Auditor,,Write-In,,1,0,1
Cherokee,7 - Marcus,County Auditor,,Write-In,,11,6,5
Cherokee,1 - Cherokee Ward 1,County Sheriff,,Derek Scott,REP,693,367,326
Cherokee,2 - Cherokee Ward 2,County Sheriff,,Derek Scott,REP,606,291,315
Cherokee,3 - Cherokee Ward 3,County Sheriff,,Derek Scott,REP,689,378,311
Cherokee,4 - Cherokee,County Sheriff,,Derek Scott,REP,848,407,441
Cherokee,5 - Aurelia,County Sheriff,,Derek Scott,REP,866,292,574
Cherokee,6 - Quimby,County Sheriff,,Derek Scott,REP,563,223,340
Cherokee,7 - Marcus,County Sheriff,,Derek Scott,REP,1022,377,645
Cherokee,1 - Cherokee Ward 1,County Sheriff,,Write-In,,16,4,12
Cherokee,2 - Cherokee Ward 2,County Sheriff,,Write-In,,16,4,12
Cherokee,3 - Cherokee Ward 3,County Sheriff,,Write-In,,21,7,14
Cherokee,4 - Cherokee,County Sheriff,,Write-In,,15,3,12
Cherokee,5 - Aurelia,County Sheriff,,Write-In,,13,4,9
Cherokee,6 - Quimby,County Sheriff,,Write-In,,7,3,4
Cherokee,7 - Marcus,County Sheriff,,Write-In,,22,5,17
Cherokee,1 - Cherokee Ward 1,County Supervisor,1,Ray E Mullins II,REP,609,302,307
Cherokee,2 - Cherokee Ward 2,County Supervisor,1,Ray E Mullins II,REP,523,237,286
Cherokee,3 - Cherokee Ward 3,County Supervisor,1,Ray E Mullins II,REP,596,321,275
Cherokee,4 - Cherokee,County Supervisor,1,Ray E Mullins II,REP,781,364,417
Cherokee,5 - Aurelia,County Supervisor,1,Ray E Mullins II,REP,783,259,524
Cherokee,6 - Quimby,County Supervisor,1,Ray E Mullins II,REP,522,202,320
Cherokee,7 - Marcus,County Supervisor,1,Ray E Mullins II,REP,913,336,577
Cherokee,1 - Cherokee Ward 1,County Supervisor,1,Rick Mongan,,59,44,15
Cherokee,2 - Cherokee Ward 2,County Supervisor,1,Rick Mongan,,20,10,10
Cherokee,3 - Cherokee Ward 3,County Supervisor,1,Rick Mongan,,49,22,27
Cherokee,4 - Cherokee,County Supervisor,1,Rick Mongan,,56,27,29
Cherokee,5 - Aurelia,County Supervisor,1,Rick Mongan,,30,6,24
Cherokee,6 - Quimby,County Supervisor,1,Rick Mongan,,12,6,6
Cherokee,7 - Marcus,County Supervisor,1,Rick Mongan,,41,18,23
Cherokee,1 - Cherokee Ward 1,County Supervisor,1,Write-In,,11,4,7
Cherokee,2 - Cherokee Ward 2,County Supervisor,1,Write-In,,9,4,5
Cherokee,3 - Cherokee Ward 3,County Supervisor,1,Write-In,,7,2,5
Cherokee,4 - Cherokee,County Supervisor,1,Write-In,,5,2,3
Cherokee,5 - Aurelia,County Supervisor,1,Write-In,,5,1,4
Cherokee,6 - Quimby,County Supervisor,1,Write-In,,6,2,4
Cherokee,7 - Marcus,County Supervisor,1,Write-In,,9,4,5
Cherokee,1 - Cherokee Ward 1,County Supervisor,2,Bryan Petersen,REP,627,323,304
Cherokee,2 - Cherokee Ward 2,County Supervisor,2,Bryan Petersen,REP,519,239,280
Cherokee,3 - Cherokee Ward 3,County Supervisor,2,Bryan Petersen,REP,624,338,286
Cherokee,4 - Cherokee,County Supervisor,2,Bryan Petersen,REP,793,370,423
Cherokee,5 - Aurelia,County Supervisor,2,Bryan Petersen,REP,807,266,541
Cherokee,6 - Quimby,County Supervisor,2,Bryan Petersen,REP,554,215,339
Cherokee,7 - Marcus,County Supervisor,2,Bryan Petersen,REP,997,366,631
Cherokee,1 - Cherokee Ward 1,County Supervisor,2,Write-In,,16,6,10
Cherokee,2 - Cherokee Ward 2,County Supervisor,2,Write-In,,7,3,4
Cherokee,3 - Cherokee Ward 3,County Supervisor,2,Write-In,,9,3,6
Cherokee,4 - Cherokee,County Supervisor,2,Write-In,,4,1,3
Cherokee,5 - Aurelia,County Supervisor,2,Write-In,,5,2,3
Cherokee,6 - Quimby,County Supervisor,2,Write-In,,5,1,4
Cherokee,7 - Marcus,County Supervisor,2,Write-In,,8,6,2
Cherokee,1 - Cherokee Ward 1,County Supervisor,5,Shane Bellefy,REP,432,218,214
Cherokee,2 - Cherokee Ward 2,County Supervisor,5,Shane Bellefy,REP,380,174,206
Cherokee,3 - Cherokee Ward 3,County Supervisor,5,Shane Bellefy,REP,418,221,197
Cherokee,4 - Cherokee,County Supervisor,5,Shane Bellefy,REP,616,285,331
Cherokee,5 - Aurelia,County Supervisor,5,Shane Bellefy,REP,571,188,383
Cherokee,6 - Quimby,County Supervisor,5,Shane Bellefy,REP,411,158,253
