county,precinct,office,district,candidate,party,votes,absentee,election_day
Linn,Boulder-Buffalo,Boulder Township Trustee,,Eric Russell,,141,25,116
Linn,Boulder-Buffalo,Boulder Township Trustee,,Larry Holub,,156,33,123
Linn,Boulder-Buffalo,Boulder Township Trustee,,Write-In,,1,0,1
Linn,Brown-Linn,Brown Township Trustee,,Dexter Shaffer,,285,72,213
Linn,Brown-Linn,Brown Township Trustee,,Tom Donaldson,,363,78,285
Linn,Brown-Linn,Brown Township Trustee,,Write-In,,14,5,9
Linn,Boulder-Buffalo,Buffalo Township Trustee,,Christopher McGovern,,9,0,9
Linn,Boulder-Buffalo,Buffalo Township Trustee,,Duke Dusheck,,3,0,3
Linn,Boulder-Buffalo,Buffalo Township Trustee,,Jeffrey McGovern,,3,0,3
Linn,Boulder-Buffalo,Buffalo Township Trustee,,Write-In,,28,11,17
Linn,Grant Township,Center Point-Urbana School - Public Measure NE,,No,,90,27,63
Linn,Otter Creek Township,Center Point-Urbana School - Public Measure NE,,No,,47,22,25
Linn,Spring Grove Township,Center Point-Urbana School - Public Measure NE,,No,,3,2,1
Linn,Washington Township,Center Point-Urbana School - Public Measure NE,,No,,644,142,502
Linn,Grant Township,Center Point-Urbana School - Public Measure NE,,Yes,,100,27,73
Linn,Otter Creek Township,Center Point-Urbana School - Public Measure NE,,Yes,,44,6,38
Linn,Spring Grove Township,Center Point-Urbana School - Public Measure NE,,Yes,,3,0,3
Linn,Washington Township,Center Point-Urbana School - Public Measure NE,,Yes,,1312,329,983
Linn,Bertram Township,Constitutional Amendment 1,,No,,434,224,210
Linn,Boulder-Buffalo,Constitutional Amendment 1,,No,,126,23,103
Linn,Brown-Linn,Constitutional Amendment 1,,No,,371,124,247
Linn,Cedar Rapids 01,Constitutional Amendment 1,,No,,393,181,212
Linn,Cedar Rapids 02,Constitutional Amendment 1,,No,,320,124,196
Linn,Cedar Rapids 03,Constitutional Amendment 1,,No,,406,192,214
Linn,Cedar Rapids 04,Constitutional Amendment 1,,No,,406,192,214
Linn,Cedar Rapids 05,Constitutional Amendment 1,,No,,438,211,227
Linn,Cedar Rapids 06,Constitutional Amendment 1,,No,,427,198,229
Linn,Cedar Rapids 07,Constitutional Amendment 1,,No,,521,287,234
Linn,Cedar Rapids 08,Constitutional Amendment 1,,No,,549,319,230
Linn,Cedar Rapids 09,Constitutional Amendment 1,,No,,491,224,267
Linn,Cedar Rapids 10,Constitutional Amendment 1,,No,,269,107,162
Linn,Cedar Rapids 11,Constitutional Amendment 1,,No,,295,126,169
Linn,Cedar Rapids 12,Constitutional Amendment 1,,No,,236,125,111
Linn,Cedar Rapids 13,Constitutional Amendment 1,,No,,372,164,208
Linn,Cedar Rapids 14,Constitutional Amendment 1,,No,,140,70,70
Linn,Cedar Rapids 15,Constitutional Amendment 1,,No,,368,170,198
Linn,Cedar Rapids 16,Constitutional Amendment 1,,No,,274,133,141
Linn,Cedar Rapids 17,Constitutional Amendment 1,,No,,276,149,127
Linn,Cedar Rapids 18,Constitutional Amendment 1,,No,,187,85,102
Linn,Cedar Rapids 19,Constitutional Amendment 1,,No,,360,189,171
Linn,Cedar Rapids 20,Constitutional Amendment 1,,No,,341,155,186
Linn,Cedar Rapids 21,Constitutional Amendment 1,,No,,297,140,157
Linn,Cedar Rapids 22,Constitutional Amendment 1,,No,,305,155,150
