county,precinct,office,district,candidate,party,votes,absentee,election_day
Winneshiek,PCT 10 - FK/BM/MI,Bloomfield Township Trustee,,Christopher Hackman,,183,52,131
Winneshiek,PCT 10 - FK/BM/MI,Bloomfield Township Trustee,,Write-In,,2,0,2
Winneshiek,PCT 1 - FM/BO/OR/BLF/MA,Bluffton Township Trustee,,Stephanie Fromm,,243,158,85
Winneshiek,PCT 1 - FM/BO/OR/BLF/MA,Bluffton Township Trustee,,Write-In,,12,7,5
Winneshiek,PCT 1 - FM/BO/OR/BLF/MA,Burr Oak Township Trustee,,Dawn Marlow,,234,167,67
Winneshiek,PCT 1 - FM/BO/OR/BLF/MA,Burr Oak Township Trustee,,Write-In,,0,0,0
Winneshiek,PCT 11 - CA/WA/JA,Calmar Township Trustee,,Rodney Lensing,,282,98,184
Winneshiek,PCT 11 - CA/WA/JA,Calmar Township Trustee,,Write-In,,5,5,0
Winneshiek,PCT 2 - HE/HI/CN/PL/GL,Canoe Township Trustee,,Daryl Bosma,,268,196,72
Winneshiek,PCT 2 - HE/HI/CN/PL/GL,Canoe Township Trustee,,Write-In,,5,4,1
Winneshiek,PCT 1 - FM/BO/OR/BLF/MA,Constitutional Amendment 1,,No,,243,153,90
Winneshiek,PCT 10 - FK/BM/MI,Constitutional Amendment 1,,No,,206,77,129
Winneshiek,PCT 11 - CA/WA/JA,Constitutional Amendment 1,,No,,323,116,207
Winneshiek,PCT 12 - LI/SU,Constitutional Amendment 1,,No,,87,27,60
Winneshiek,PCT 2 - HE/HI/CN/PL/GL,Constitutional Amendment 1,,No,,355,276,79
Winneshiek,PCT 3 - DEW1/DETSUP2,Constitutional Amendment 1,,No,,324,253,71
Winneshiek,PCT 4 - DEW2,Constitutional Amendment 1,,No,,310,225,85
Winneshiek,PCT 5 - DEW3A,Constitutional Amendment 1,,No,,117,81,36
Winneshiek,PCT 6 - DEW3B,Constitutional Amendment 1,,No,,192,149,43
Winneshiek,PCT 7 - DEW4,Constitutional Amendment 1,,No,,140,90,50
Winneshiek,PCT 8 - DEW5,Constitutional Amendment 1,,No,,230,179,51
Winneshiek,PCT 9 - DETSUP4/SP,Constitutional Amendment 1,,No,,239,176,63
Winneshiek,PCT 1 - FM/BO/OR/BLF/MA,Constitutional Amendment 1,,Yes,,822,454,368
Winneshiek,PCT 10 - FK/BM/MI,Constitutional Amendment 1,,Yes,,880,334,546
Winneshiek,PCT 11 - CA/WA/JA,Constitutional Amendment 1,,Yes,,1253,487,766
Winneshiek,PCT 12 - LI/SU,Constitutional Amendment 1,,Yes,,385,110,275
Winneshiek,PCT 2 - HE/HI/CN/PL/GL,Constitutional Amendment 1,,Yes,,1014,744,270
Winneshiek,PCT 3 - DEW1/DETSUP2,Constitutional Amendment 1,,Yes,,957,733,224
Winneshiek,PCT 4 - DEW2,Constitutional Amendment 1,,Yes,,532,383,149
Winneshiek,PCT 5 - DEW3A,Constitutional Amendment 1,,Yes,,168,114,54
Winneshiek,PCT 6 - DEW3B,Constitutional Amendment 1,,Yes,,421,310,111
Winneshiek,PCT 7 - DEW4,Constitutional Amendment 1,,Yes,,363,181,182
Winneshiek,PCT 8 - DEW5,Constitutional Amendment 1,,Yes,,605,463,142
Winneshiek,PCT 9 - DETSUP4/SP,Constitutional Amendment 1,,Yes,,763,584,179
Winneshiek,PCT 1 - FM/BO/OR/BLF/MA,Constitutional Amendment 2,,No,,159,98,61
Winneshiek,PCT 10 - FK/BM/MI,Constitutional Amendment 2,,No,,142,68,74
Winneshiek,PCT 11 - CA/WA/JA,Constitutional Amendment 2,,No,,254,109,145
Winneshiek,PCT 12 - LI/SU,Constitutional Amendment 2,,No,,69,21,48
Winneshiek,PCT 2 - HE/HI/CN/PL/GL,Constitutional Amendment 2,,No,,266,216,50
Winneshiek,PCT 3 - DEW1/DETSUP2,Constitutional Amendment 2,,No,,230,184,46
Winneshiek,PCT 4 - DEW2,Constitutional Amendment 2,,No,,239,172,67
Winneshiek,PCT 5 - DEW3A,Constitutional Amendment 2,,No,,78,52,26
Winneshiek,PCT 6 - DEW3B,Constitutional Amendment 2,,No,,150,116,34
Winneshiek,PCT 7 - DEW4,Constitutional Amendment 2,,No,,85,56,29
Winneshiek,PCT 8 - DEW5,Constitutional Amendment 2,,No,,161,127,34
Winneshiek,PCT 9 - DETSUP4/SP,Constitutional Amendment 2,,No,,171,136,35
Winneshiek,PCT 1 - FM/BO/OR/BLF/MA,Constitutional Amendment 2,,Yes,,888,500,388
Winneshiek,PCT 10 - FK/BM/MI,Constitutional Amendment 2,,Yes,,935,341,594
Winneshiek,PCT 11 - CA/WA/JA,Constitutional Amendment 2,,Yes,,1310,482,828
Winneshiek,PCT 12 - LI/SU,Constitutional Amendment 2,,Yes,,400,117,283
Winneshiek,PCT 2 - HE/HI/CN/PL/GL,Constitutional Amendment 2,,Yes,,1070,777,293
Winneshiek,PCT 3 - DEW1/DETSUP2,Constitutional Amendment 2,,Yes,,1012,774,238
Winneshiek,PCT 4 - DEW2,Constitutional Amendment 2,,Yes,,586,419,167
