county,precinct,office,district,candidate,party,votes,absentee,election_day
Warren,Allen 3,Allen Township Trustee,,Jake Sickels,,73,37,36
Warren,Allen 3,Allen Township Trustee,,Kelly Penman Jr.,,198,95,103
Warren,Allen 3,Allen Township Trustee,,Matthew Frey,,86,52,34
Warren,Allen 3,Allen Township Trustee,,Woody Fogle,,127,53,74
Warren,Allen 3,Allen Township Trustee,,Write-In,,5,4,1
Warren,Belmont,Belmont Township Trustee,,Deejay Reynolds,,141,45,96
Warren,Belmont,Belmont Township Trustee,,Duane Ohnemus,,172,50,122
Warren,Belmont,Belmont Township Trustee,,Write-In,,5,0,5
Warren,Allen 2,City of Carlisle - Public Measure B,,No,,331,107,224
Warren,Allen 3,City of Carlisle - Public Measure B,,No,,327,103,224
Warren,Allen 2,City of Carlisle - Public Measure B,,Yes,,672,179,493
Warren,Allen 3,City of Carlisle - Public Measure B,,Yes,,893,276,617
Warren,Allen 2,Constitutional Amendment 1,,No,,236,67,169
Warren,Allen 3,Constitutional Amendment 1,,No,,351,119,232
Warren,Belmont,Constitutional Amendment 1,,No,,48,16,32
Warren,CM/WDM,Constitutional Amendment 1,,No,,134,36,98
Warren,DM73,Constitutional Amendment 1,,No,,184,63,121
Warren,DM74,Constitutional Amendment 1,,No,,38,20,18
Warren,Greenfield 1,Constitutional Amendment 1,,No,,113,60,53
Warren,Greenfield 2,Constitutional Amendment 1,,No,,25,15,10
Warren,Greenfield 3,Constitutional Amendment 1,,No,,68,22,46
Warren,Greenfield 4,Constitutional Amendment 1,,No,,39,17,22
Warren,Indianola 1,Constitutional Amendment 1,,No,,208,111,97
Warren,Indianola 2,Constitutional Amendment 1,,No,,260,130,130
Warren,Indianola 3,Constitutional Amendment 1,,No,,291,166,125
Warren,Indianola 4,Constitutional Amendment 1,,No,,272,179,93
Warren,Indianola 5,Constitutional Amendment 1,,No,,215,116,99
Warren,Indianola 6,Constitutional Amendment 1,,No,,230,134,96
Warren,Indianola 7,Constitutional Amendment 1,,No,,195,93,102
Warren,Indianola 8,Constitutional Amendment 1,,No,,230,123,107
Warren,Jackson,Constitutional Amendment 1,,No,,141,47,94
Warren,Jefferson,Constitutional Amendment 1,,No,,237,87,150
Warren,Liberty,Constitutional Amendment 1,,No,,61,17,44
Warren,Lincoln 1,Constitutional Amendment 1,,No,,223,132,91
Warren,Lincoln 2,Constitutional Amendment 1,,No,,109,67,42
Warren,Lincoln 3,Constitutional Amendment 1,,No,,43,24,19
Warren,Linn,Constitutional Amendment 1,,No,,140,71,69
Warren,Norwalk 1,Constitutional Amendment 1,,No,,212,96,116
Warren,Norwalk 2,Constitutional Amendment 1,,No,,337,111,226
Warren,Norwalk 3,Constitutional Amendment 1,,No,,377,124,253
Warren,Norwalk 4,Constitutional Amendment 1,,No,,399,121,278
Warren,Norwalk 5,Constitutional Amendment 1,,No,,180,59,121
Warren,Norwalk 6,Constitutional Amendment 1,,No,,221,67,154
Warren,Norwalk 7,Constitutional Amendment 1,,No,,173,57,116
Warren,Otter,Constitutional Amendment 1,,No,,189,72,117
Warren,Palmyra,Constitutional Amendment 1,,No,,98,33,65
Warren,Richland,Constitutional Amendment 1,,No,,140,28,112
Warren,Squaw Creek,Constitutional Amendment 1,,No,,107,34,73
Warren,Union,Constitutional Amendment 1,,No,,84,29,55
Warren,Virginia,Constitutional Amendment 1,,No,,135,32,103
Warren,White Breast,Constitutional Amendment 1,,No,,79,23,56
Warren,White Oak,Constitutional Amendment 1,,No,,140,52,88
Warren,Allen 2,Constitutional Amendment 1,,Yes,,722,215,507
Warren,Allen 3,Constitutional Amendment 1,,Yes,,1101,373,728
Warren,Belmont,Constitutional Amendment 1,,Yes,,153,45,108
Warren,CM/WDM,Constitutional Amendment 1,,Yes,,423,127,296
Warren,DM73,Constitutional Amendment 1,,Yes,,595,225,370
Warren,DM74,Constitutional Amendment 1,,Yes,,156,73,83
Warren,Greenfield 1,Constitutional Amendment 1,,Yes,,325,173,152
Warren,Greenfield 2,Constitutional Amendment 1,,Yes,,55,21,34
Warren,Greenfield 3,Constitutional Amendment 1,,Yes,,220,99,121
Warren,Greenfield 4,Constitutional Amendment 1,,Yes,,135,58,77
Warren,Indianola 1,Constitutional Amendment 1,,Yes,,767,413,354
Warren,Indianola 2,Constitutional Amendment 1,,Yes,,797,387,410
Warren,Indianola 3,Constitutional Amendment 1,,Yes,,769,439,330
Warren,Indianola 4,Constitutional Amendment 1,,Yes,,866,580,286
Warren,Indianola 5,Constitutional Amendment 1,,Yes,,697,392,305
Warren,Indianola 6,Constitutional Amendment 1,,Yes,,766,372,394
Warren,Indianola 7,Constitutional Amendment 1,,Yes,,628,287,341
Warren,Indianola 8,Constitutional Amendment 1,,Yes,,725,418,307
Warren,Jackson,Constitutional Amendment 1,,Yes,,466,131,335
Warren,Jefferson,Constitutional Amendment 1,,Yes,,828,285,543
Warren,Liberty,Constitutional Amendment 1,,Yes,,229,66,163
Warren,Lincoln 1,Constitutional Amendment 1,,Yes,,729,383,346
