year,plan2_district,office,district,candidate,party,votes
2016,1,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,579.000917
2016,1,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,1264.008865
2016,1,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,157464.544192
2016,1,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,2527.025517
2016,1,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,12663.159153
2016,1,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,84.001722
2016,1,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,153792.164212
2016,1,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,2953.024014
2016,1,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,462.009305
2016,1,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,96.999993
2016,1,PRESIDENT,,WRITE IN,OTH,4113.017378
2016,1,U S SENATE,,CHARLES ALDRICH,LIB,9175.068424
2016,1,U S SENATE,,CHARLES E GRASSLEY,REP,184262.860972
2016,1,U S SENATE,,JIM HENNAGER,OTH,3698.014595
2016,1,U S SENATE,,MICHAEL LUICK THRAMS,OTH,1000.999041
2016,1,U S SENATE,,PATTY JUDGE,DEM,131256.988370
2016,1,U S SENATE,,WRITE IN,OTH,488.003109
2016,2,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,415.999034
2016,2,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,973.991038
2016,2,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,152900.446717
2016,2,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,2152.974428
2016,2,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,12519.840508
2016,2,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,59.998272
2016,2,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,131010.830451
2016,2,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,2240.975911
2016,2,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,444.990632
2016,2,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,86.000000
2016,2,PRESIDENT,,WRITE IN,OTH,3649.982355
2016,2,U S SENATE,,CHARLES ALDRICH,LIB,8445.931297
2016,2,U S SENATE,,CHARLES E GRASSLEY,REP,182596.129332
2016,2,U S SENATE,,JIM HENNAGER,OTH,3309.985150
2016,2,U S SENATE,,MICHAEL LUICK THRAMS,OTH,835.000936
2016,2,U S SENATE,,PATTY JUDGE,DEM,107641.006669
2016,2,U S SENATE,,WRITE IN,OTH,250.996869
2016,3,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,278.999064
2016,3,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,975.994348
