year,plan2_district,office,district,candidate,party,votes
2000,1,PRESIDENT,,,DEM,4309.055342124390
2000,1,PRESIDENT,,,GREEN,243.019114412739
2000,1,PRESIDENT,,,REP,4744.313457490490
2000,1,PRESIDENT,,,SC,162.315005521941
2000,2,PRESIDENT,,,DEM,4301.923372443152
2000,2,PRESIDENT,,,GREEN,242.616890533410
2000,2,PRESIDENT,,,REP,4736.461086831349
2000,2,PRESIDENT,,,SC,162.046355990599
2000,3,PRESIDENT,,,DEM,3121.236676184688
2000,3,PRESIDENT,,,GREEN,192.059062127245
2000,3,PRESIDENT,,,REP,6030.286011377679
2000,3,PRESIDENT,,,SC,70.801398154863
2000,4,PRESIDENT,,,DEM,2498.555642283675
2000,4,PRESIDENT,,,GREEN,154.101806422837
2000,4,PRESIDENT,,,REP,7448.174063336307
2000,4,PRESIDENT,,,SC,81.134394513827
2000,5,PRESIDENT,,,DEM,5637.251688242412
2000,5,PRESIDENT,,,GREEN,313.694998520604
2000,5,PRESIDENT,,,REP,9896.654423706870
2000,5,PRESIDENT,,,SC,227.699985088641
2000,6,PRESIDENT,,,DEM,5648.947430677569
2000,6,PRESIDENT,,,GREEN,336.677184815309
2000,6,PRESIDENT,,,REP,7152.214142691338
2000,6,PRESIDENT,,,SC,198.035628017200
2000,7,PRESIDENT,,,DEM,6883.291656531257
2000,7,PRESIDENT,,,GREEN,315.061866536933
2000,7,PRESIDENT,,,REP,8713.616070704613
2000,7,PRESIDENT,,,SC,199.297656693424
2000,8,PRESIDENT,,,DEM,5698.708343468742
2000,8,PRESIDENT,,,GREEN,242.938133463067
2000,8,PRESIDENT,,,REP,5719.383929295386
2000,8,PRESIDENT,,,SC,82.702343306576
2000,9,PRESIDENT,,,DEM,8037.513353115726
2000,9,PRESIDENT,,,GREEN,378.502967359050
2000,9,PRESIDENT,,,REP,8698.338278931751
2000,9,PRESIDENT,,,SC,175.341246290801
2000,10,PRESIDENT,,,DEM,7227.102247470210
2000,10,PRESIDENT,,,GREEN,313.810387133137
2000,10,PRESIDENT,,,REP,8033.305764036999
2000,10,PRESIDENT,,,SC,126.354432420136
2000,11,PRESIDENT,,,DEM,7157.624856920605
2000,11,PRESIDENT,,,GREEN,250.714580777263
2000,11,PRESIDENT,,,REP,8215.289936327959
2000,11,PRESIDENT,,,SC,137.536207445408
2000,12,PRESIDENT,,,DEM,5786.506555423122
2000,12,PRESIDENT,,,GREEN,283.733015494636
2000,12,PRESIDENT,,,REP,8028.974970202622
2000,12,PRESIDENT,,,SC,186.747318235995
2000,13,PRESIDENT,,,DEM,5549.717850406986
2000,13,PRESIDENT,,,GREEN,288.477472006956
2000,13,PRESIDENT,,,REP,6696.051687975201
2000,13,PRESIDENT,,,SC,164.610431301621
2000,14,PRESIDENT,,,DEM,4291.696397051189
2000,14,PRESIDENT,,,GREEN,242.040116668712
2000,14,PRESIDENT,,,REP,4725.201083622016
2000,14,PRESIDENT,,,SC,161.661122700371
2000,15,PRESIDENT,,,DEM,4786.978519649396
2000,15,PRESIDENT,,,GREEN,252.461080209679
2000,15,PRESIDENT,,,REP,6677.614997811395
2000,15,PRESIDENT,,,SC,107.253354970267
2000,16,PRESIDENT,,,DEM,4896.479720712738
2000,16,PRESIDENT,,,GREEN,268.094344859983
2000,16,PRESIDENT,,,REP,7551.536624424824
2000,16,PRESIDENT,,,SC,118.052558531820
2000,17,PRESIDENT,,,DEM,6644.640899406783
2000,17,PRESIDENT,,,GREEN,294.878175032228
2000,17,PRESIDENT,,,REP,9009.472639200505
2000,17,PRESIDENT,,,SC,184.620048306267
2000,18,PRESIDENT,,,DEM,5570.494707777267
2000,18,PRESIDENT,,,GREEN,300.223653934653
2000,18,PRESIDENT,,,REP,10127.080994017488
2000,18,PRESIDENT,,,SC,128.926829268293
2000,19,PRESIDENT,,,DEM,4139.822989953773
2000,19,PRESIDENT,,,GREEN,234.137529759681
2000,19,PRESIDENT,,,REP,5324.083828883172
2000,19,PRESIDENT,,,SC,80.081821772876
2000,20,PRESIDENT,,,DEM,4152.587357340365
2000,20,PRESIDENT,,,GREEN,234.859448898758
2000,20,PRESIDENT,,,REP,5340.499642350027
2000,20,PRESIDENT,,,SC,80.328739043633
2000,21,PRESIDENT,,,DEM,4136.842525241731
2000,21,PRESIDENT,,,GREEN,215.507649602574
2000,21,PRESIDENT,,,REP,4915.991778135563
2000,21,PRESIDENT,,,SC,88.838911763574
2000,22,PRESIDENT,,,DEM,4373.250310096751
2000,22,PRESIDENT,,,GREEN,224.937732572563
2000,22,PRESIDENT,,,REP,4615.770776482263
2000,22,PRESIDENT,,,SC,84.882163234929
2000,23,PRESIDENT,,,DEM,5737.686491666905
2000,23,PRESIDENT,,,GREEN,234.446490464528
2000,23,PRESIDENT,,,REP,6836.735831447480
2000,23,PRESIDENT,,,SC,138.688743369443
2000,24,PRESIDENT,,,DEM,6823.230951028681
2000,24,PRESIDENT,,,GREEN,259.750507420428
2000,24,PRESIDENT,,,REP,7688.335615053959
2000,24,PRESIDENT,,,SC,137.172912231124
2000,25,PRESIDENT,,,DEM,5594.671445099754
2000,25,PRESIDENT,,,GREEN,286.004007111211
2000,25,PRESIDENT,,,REP,4674.406185625194
2000,25,PRESIDENT,,,SC,138.942009763806
2000,26,PRESIDENT,,,DEM,6410.630738873616
2000,26,PRESIDENT,,,GREEN,251.020105903321
2000,26,PRESIDENT,,,REP,7142.309491893682
2000,26,PRESIDENT,,,SC,137.496895813851
2000,27,PRESIDENT,,,DEM,1681.868968077209
2000,27,PRESIDENT,,,GREEN,101.719536908846
2000,27,PRESIDENT,,,REP,1436.152711731776
2000,27,PRESIDENT,,,SC,45.455918056141
2000,28,PRESIDENT,,,DEM,1705.861544172235
2000,28,PRESIDENT,,,GREEN,103.170609362146
2000,28,PRESIDENT,,,REP,1456.640040931801
2000,28,PRESIDENT,,,SC,46.104366058709
2000,29,PRESIDENT,,,DEM,5805.773089412898
2000,29,PRESIDENT,,,GREEN,217.825694911261
2000,29,PRESIDENT,,,REP,5172.357194644203
2000,29,PRESIDENT,,,SC,75.002965063028
2000,30,PRESIDENT,,,DEM,5808.141677210241
2000,30,PRESIDENT,,,GREEN,217.914561505765
2000,30,PRESIDENT,,,REP,5174.467367044340
2000,30,PRESIDENT,,,SC,75.033564107303
2000,31,PRESIDENT,,,DEM,5535.505687766356
2000,31,PRESIDENT,,,GREEN,210.549773927115
2000,31,PRESIDENT,,,REP,4926.961348143148
2000,31,PRESIDENT,,,SC,73.271341752596
2000,32,PRESIDENT,,,DEM,5862.436997487820
2000,32,PRESIDENT,,,GREEN,219.951657287455
2000,32,PRESIDENT,,,REP,5222.839011293641
2000,32,PRESIDENT,,,SC,75.734988352989
2000,33,PRESIDENT,,,DEM,5849.318665071761
2000,33,PRESIDENT,,,GREEN,219.459473071744
2000,33,PRESIDENT,,,REP,5211.151902615958
2000,33,PRESIDENT,,,SC,75.565516723159
2000,34,PRESIDENT,,,DEM,5809.599269700914
2000,34,PRESIDENT,,,GREEN,217.969248640844
