year,plan2_district,office,district,candidate,party,votes
2024,1,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,48.059750238340
2024,1,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,10.276927723922
2024,1,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,7849.456943015452
2024,1,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,4880.029355962281
2024,1,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,106.094165620487
2024,1,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,2.720363221038
2024,1,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,2.115838060807
2024,1,PRESIDENT,,WRITE IN,,74.658857288491
2024,2,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,47.980205963697
2024,2,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,10.259918256388
2024,2,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,7836.465211768815
2024,2,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,4871.952360276003
2024,2,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,105.918567882123
2024,2,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,2.715860714926
2024,2,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,2.112336111609
2024,2,PRESIDENT,,WRITE IN,,74.535288509642
2024,3,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,62.712930549964
2024,3,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,7.455275989207
2024,3,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,13770.353663409402
2024,3,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,3091.707147334034
2024,3,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,113.959218692170
2024,3,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,5.883510341749
2024,3,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,2.915961677788
2024,3,PRESIDENT,,WRITE IN,,78.446804556653
2024,4,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,63.050903211418
2024,4,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,5.863542595897
2024,4,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,14759.207041703836
