year,plan2_district,office,district,candidate,party,votes
2010,2,U S SENATE,,JOHN HEIDERSCHEIT,,6471.000000000000
2010,2,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,100698.000000000000
2010,2,U S SENATE,,WRITE IN,,155.000000000000
2010,3,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,109273.000000000000
2010,3,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,151173.000000000000
2010,3,ATTORNEY GENERAL,,WRITE IN,,188.000000000000
2010,3,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,144212.000000000000
2010,3,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,107131.000000000000
2010,3,AUDITOR OF STATE,,WRITE IN,,263.000000000000
2010,3,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,113914.000000000000
2010,3,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,623.000000000000
2010,3,GOVERNOR,,ERIC COOPER NICK WELTHA,,3412.000000000000
2010,3,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,937.000000000000
2010,3,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,7285.000000000000
2010,3,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,137679.000000000000
2010,3,GOVERNOR,,WRITE IN,,966.000000000000
2010,3,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,158037.000000000000
2010,3,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,95750.000000000000
2010,3,SECRETARY OF AGRICULTURE,,WRITE IN,,230.000000000000
2010,3,SECRETARY OF STATE,,JAKE PORTER,,7183.000000000000
2010,3,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,116855.000000000000
2010,3,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,133803.000000000000
2010,3,SECRETARY OF STATE,,WRITE IN,,126.000000000000
2010,3,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,113339.000000000000
2010,3,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,141472.000000000000
2010,3,TREASURER OF STATE,,WRITE IN,,196.000000000000
2010,3,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,167532.000000000000
2010,3,U S SENATE,,JOHN HEIDERSCHEIT,,5641.000000000000
2010,3,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,90176.000000000000
2010,3,U S SENATE,,WRITE IN,,280.000000000000
2010,4,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,138366.000000000000
2010,4,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,133012.000000000000
2010,4,ATTORNEY GENERAL,,WRITE IN,,167.000000000000
2010,4,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,167170.000000000000
2010,4,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,95258.000000000000
2010,4,AUDITOR OF STATE,,WRITE IN,,197.000000000000
2010,4,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,100640.000000000000
2010,4,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,729.000000000000
2010,4,GOVERNOR,,ERIC COOPER NICK WELTHA,,3558.000000000000
2010,4,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,1033.000000000000
2010,4,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,4670.000000000000
2010,4,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,167793.000000000000
2010,4,GOVERNOR,,WRITE IN,,754.000000000000
2010,4,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,185605.000000000000
2010,4,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,81293.000000000000
2010,4,SECRETARY OF AGRICULTURE,,WRITE IN,,176.000000000000
2010,4,SECRETARY OF STATE,,JAKE PORTER,,8418.000000000000
2010,4,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,154435.000000000000
2010,4,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,104786.000000000000
2010,4,SECRETARY OF STATE,,WRITE IN,,109.000000000000
2010,4,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,145060.000000000000
2010,4,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,120957.000000000000
2010,4,TREASURER OF STATE,,WRITE IN,,175.000000000000
2010,4,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,196757.000000000000
2010,4,U S SENATE,,JOHN HEIDERSCHEIT,,5856.000000000000
2010,4,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,74867.000000000000
2010,4,U S SENATE,,WRITE IN,,190.000000000000
