year,plan2_district,office,district,candidate,party,votes
2006,1,ATTORNEY GENERAL,,SCATTERING,,55.616314741224
2006,1,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,5939.459699266573
2006,1,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,5396.898367959525
2006,1,AUDITOR OF STATE,,SCATTERING,,74.054332128260
2006,1,GOVERNOR,,BARTH JOHNSON,IOWA GREEN,74.054332128260
2006,1,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRAT,4237.721373217169
2006,1,GOVERNOR,,LITTEN NELSON,LIBERTARIAN,42.619023796264
2006,1,GOVERNOR,,MARTIN DWIRE,SOCIALIST WORKERS,18.438017387036
2006,1,GOVERNOR,,NUSSLE VANDER PLAATS,REPUBLICAN,4278.526821532741
2006,1,GOVERNOR,,SCATTERING,,2.720363221038
2006,1,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,4372.832746528728
2006,1,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,4005.583711688581
2006,1,SECRETARY OF AGRICULTURE,,SCATTERING,,6.649776762538
2006,1,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,4081.451619297534
2006,1,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,4204.472489404480
2006,1,SECRETARY OF STATE,,SCATTERING,,8.765614823345
2006,1,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,5785.910308567977
2006,1,TREASURER OF STATE,,SCATTERING,,53.500476680416
2006,2,ATTORNEY GENERAL,,SCATTERING,,55.524263505159
2006,2,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,5929.629227588941
2006,2,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,5387.965896111987
2006,2,AUDITOR OF STATE,,SCATTERING,,73.931763906325
2006,2,GOVERNOR,,BARTH JOHNSON,IOWA GREEN,73.931763906325
2006,2,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRAT,4230.707469251754
2006,2,GOVERNOR,,LITTEN NELSON,LIBERTARIAN,42.548484533844
2006,2,GOVERNOR,,MARTIN DWIRE,SOCIALIST WORKERS,18.407500401167
2006,2,GOVERNOR,,NUSSLE VANDER PLAATS,REPUBLICAN,4271.445379975647
