year,plan2_district,office,district,candidate,party,votes
2022,2,U S SENATE,,CHUCK GRASSLEY,REP,5480.305160419479
2022,2,U S SENATE,,MICHAEL FRANKEN,DEM,3141.043797963017
2022,2,U S SENATE,,WRITE IN,,19.916311909459
2022,3,ATTORNEY GENERAL,,BRENNA BIRD,REP,9494.829058967125
2022,3,ATTORNEY GENERAL,,TOM MILLER,DEM,2544.561042584441
2022,3,ATTORNEY GENERAL,,WRITE IN,,6.390236562178
2022,3,AUDITOR OF STATE,,ROB SAND,DEM,2795.823390923194
2022,3,AUDITOR OF STATE,,TODD HALBUR,REP,9228.700671745317
2022,3,AUDITOR OF STATE,,WRITE IN,,2.409235457360
2022,3,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1587.212058939737
2022,3,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,10683.206711587500
2022,3,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,146.203705887986
2022,3,GOVERNOR,,WRITE IN,,1.961170113916
2022,3,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,1580.946218022343
2022,3,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,10538.807345104433
2022,3,SECRETARY OF AGRICULTURE,,WRITE IN,,1.344196030330
2022,3,SECRETARY OF STATE,,JOEL MILLER,DEM,1841.299273015082
2022,3,SECRETARY OF STATE,,PAUL D PATE,REP,10299.513361253532
2022,3,SECRETARY OF STATE,,WRITE IN,,3.643183624532
2022,3,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,2497.553690477914
2022,3,TREASURER OF STATE,,ROBY SMITH,REP,9509.430089028507
2022,3,TREASURER OF STATE,,WRITE IN,,3.812092364675
2022,3,U S SENATE,,CHUCK GRASSLEY,REP,10274.965867445680
2022,3,U S SENATE,,MICHAEL FRANKEN,DEM,2025.670485395657
2022,3,U S SENATE,,WRITE IN,,14.741643238272
2022,4,ATTORNEY GENERAL,,BRENNA BIRD,REP,10631.739351025870
2022,4,ATTORNEY GENERAL,,TOM MILLER,DEM,1809.356071587868
2022,4,ATTORNEY GENERAL,,WRITE IN,,4.311607939340
2022,4,AUDITOR OF STATE,,ROB SAND,DEM,1935.105514049955
2022,4,AUDITOR OF STATE,,TODD HALBUR,REP,10481.197647190009
2022,4,AUDITOR OF STATE,,WRITE IN,,4.207738626227
2022,4,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1240.476360392507
2022,4,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,11497.244257359500
2022,4,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,90.576354817128
2022,4,GOVERNOR,,WRITE IN,,2.655803969670
2022,4,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,1221.677993978591
2022,4,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,11292.370567573595
2022,4,SECRETARY OF AGRICULTURE,,WRITE IN,,2.655803969670
2022,4,SECRETARY OF STATE,,JOEL MILLER,DEM,1385.545578724353
2022,4,SECRETARY OF STATE,,PAUL D PATE,REP,11161.443911685994
2022,4,SECRETARY OF STATE,,WRITE IN,,3.207738626227
2022,4,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1852.771548840321
2022,4,TREASURER OF STATE,,ROBY SMITH,REP,10573.285180642284
2022,4,TREASURER OF STATE,,WRITE IN,,1.655803969670
2022,4,U S SENATE,,CHUCK GRASSLEY,REP,11119.885871989296
2022,4,U S SENATE,,MICHAEL FRANKEN,DEM,1596.977308206958
2022,4,U S SENATE,,WRITE IN,,9.279019848350
2022,5,ATTORNEY GENERAL,,BRENNA BIRD,REP,8377.654824259636
2022,5,ATTORNEY GENERAL,,TOM MILLER,DEM,3111.270064311137
2022,5,ATTORNEY GENERAL,,WRITE IN,,5.331065981243
2022,5,AUDITOR OF STATE,,ROB SAND,DEM,3202.963225593142
2022,5,AUDITOR OF STATE,,TODD HALBUR,REP,8212.787884423200
2022,5,AUDITOR OF STATE,,WRITE IN,,3.894817602047
2022,5,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1874.273829200652
2022,5,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,9713.693017655440
2022,5,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,195.134789960298
2022,5,GOVERNOR,,WRITE IN,,4.000000000000
2022,5,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,1755.885765569264
2022,5,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,9793.844938278269
2022,5,SECRETARY OF AGRICULTURE,,WRITE IN,,1.603985349250
2022,5,SECRETARY OF STATE,,JOEL MILLER,DEM,2160.628279297144
2022,5,SECRETARY OF STATE,,PAUL D PATE,REP,9349.511472959759
2022,5,SECRETARY OF STATE,,WRITE IN,,2.769518339872
2022,5,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3086.446496261940
2022,5,TREASURER OF STATE,,ROBY SMITH,REP,8342.343023739362
2022,5,TREASURER OF STATE,,WRITE IN,,4.020116864223
2022,5,U S SENATE,,CHUCK GRASSLEY,REP,9231.670959126144
2022,5,U S SENATE,,MICHAEL FRANKEN,DEM,2383.982544515523
2022,5,U S SENATE,,WRITE IN,,8.914934466270
2022,6,ATTORNEY GENERAL,,BRENNA BIRD,REP,6048.777237988558
2022,6,ATTORNEY GENERAL,,TOM MILLER,DEM,3644.585182350055
2022,6,ATTORNEY GENERAL,,WRITE IN,,9.425293768952
2022,6,AUDITOR OF STATE,,ROB SAND,DEM,3786.550564237088
2022,6,AUDITOR OF STATE,,TODD HALBUR,REP,5883.563993398930
2022,6,AUDITOR OF STATE,,WRITE IN,,4.282867831741
2022,6,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,2430.385701808097
2022,6,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,7330.593303414236
2022,6,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,199.774641155607
2022,6,GOVERNOR,,WRITE IN,,0.859558105469
2022,6,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,2173.204714165179
2022,6,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7609.243346766402
2022,6,SECRETARY OF AGRICULTURE,,WRITE IN,,2.573700084539
2022,6,SECRETARY OF STATE,,JOEL MILLER,DEM,2560.958946129468
2022,6,SECRETARY OF STATE,,PAUL D PATE,REP,7152.863744856902
2022,6,SECRETARY OF STATE,,WRITE IN,,4.277893599874
2022,6,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3672.686965541549
2022,6,TREASURER OF STATE,,ROBY SMITH,REP,5992.255320766053
2022,6,TREASURER OF STATE,,WRITE IN,,3.428283958140
2022,6,U S SENATE,,CHUCK GRASSLEY,REP,6951.738080648549
2022,6,U S SENATE,,MICHAEL FRANKEN,DEM,2840.165119443189
2022,6,U S SENATE,,WRITE IN,,12.868500422694
2022,7,ATTORNEY GENERAL,,BRENNA BIRD,REP,7820.801967620746
2022,7,ATTORNEY GENERAL,,TOM MILLER,DEM,4345.492634936079
2022,7,ATTORNEY GENERAL,,WRITE IN,,10.108138057785
2022,7,AUDITOR OF STATE,,ROB SAND,DEM,4451.583772534393
2022,7,AUDITOR OF STATE,,TODD HALBUR,REP,7687.879726479094
2022,7,AUDITOR OF STATE,,WRITE IN,,7.246655315009
2022,7,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,2678.764128760237
2022,7,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,9537.016540987594
2022,7,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,247.967107219114
2022,7,GOVERNOR,,WRITE IN,,5.523689829455
2022,7,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,2523.094678234547
2022,7,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,9687.598475634477
2022,7,SECRETARY OF AGRICULTURE,,WRITE IN,,8.523689829455
2022,7,SECRETARY OF STATE,,JOEL MILLER,DEM,2870.581853563610
2022,7,SECRETARY OF STATE,,PAUL D PATE,REP,9341.560852996026
2022,7,SECRETARY OF STATE,,WRITE IN,,5.831103543339
2022,7,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4440.735668531582
2022,7,TREASURER OF STATE,,ROBY SMITH,REP,7726.727830481905
2022,7,TREASURER OF STATE,,WRITE IN,,9.692586286116
2022,7,U S SENATE,,CHUCK GRASSLEY,REP,9077.136949647287
2022,7,U S SENATE,,MICHAEL FRANKEN,DEM,3186.867239655126
2022,7,U S SENATE,,WRITE IN,,20.354793372794
2022,8,ATTORNEY GENERAL,,BRENNA BIRD,REP,5739.198032379253
2022,8,ATTORNEY GENERAL,,TOM MILLER,DEM,4524.507365063921
2022,8,ATTORNEY GENERAL,,WRITE IN,,6.891861942215
2022,8,AUDITOR OF STATE,,ROB SAND,DEM,4506.416227465607
2022,8,AUDITOR OF STATE,,TODD HALBUR,REP,5752.120273520906
2022,8,AUDITOR OF STATE,,WRITE IN,,7.753344684991
2022,8,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,3251.235871239763
2022,8,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,6915.983459012406
2022,8,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,205.032892780886
2022,8,GOVERNOR,,WRITE IN,,9.476310170545
2022,8,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,3128.905321765453
2022,8,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7112.401524365523
2022,8,SECRETARY OF AGRICULTURE,,WRITE IN,,9.476310170545
2022,8,SECRETARY OF STATE,,JOEL MILLER,DEM,3287.418146436390
2022,8,SECRETARY OF STATE,,PAUL D PATE,REP,7006.439147003973
2022,8,SECRETARY OF STATE,,WRITE IN,,5.168896456661
2022,8,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4476.264331468418
2022,8,TREASURER OF STATE,,ROBY SMITH,REP,5782.272169518095
2022,8,TREASURER OF STATE,,WRITE IN,,4.307413713884
2022,8,U S SENATE,,CHUCK GRASSLEY,REP,6636.863050352712
2022,8,U S SENATE,,MICHAEL FRANKEN,DEM,3656.132760344874
2022,8,U S SENATE,,WRITE IN,,14.645206627206
2022,9,ATTORNEY GENERAL,,BRENNA BIRD,REP,8382.853115727003
2022,9,ATTORNEY GENERAL,,TOM MILLER,DEM,4617.677299703264
2022,9,ATTORNEY GENERAL,,WRITE IN,,3.213649851632
2022,9,AUDITOR OF STATE,,ROB SAND,DEM,4571.250000000000
2022,9,AUDITOR OF STATE,,TODD HALBUR,REP,8383.323442136498
2022,9,AUDITOR OF STATE,,WRITE IN,,1.000000000000
2022,9,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,3383.032640949555
2022,9,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,9557.164688427300
2022,9,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,262.785608308605
2022,9,GOVERNOR,,WRITE IN,,4.803412462908
2022,9,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,3137.034124629080
2022,9,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,9905.385014836795
2022,9,SECRETARY OF AGRICULTURE,,WRITE IN,,3.803412462908
2022,9,SECRETARY OF STATE,,JOEL MILLER,DEM,3612.750000000000
2022,9,SECRETARY OF STATE,,PAUL D PATE,REP,9424.583827893175
2022,9,SECRETARY OF STATE,,WRITE IN,,1.803412462908
2022,9,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4817.471810089020
2022,9,TREASURER OF STATE,,ROBY SMITH,REP,8174.169881305637
2022,9,TREASURER OF STATE,,WRITE IN,,3.606824925816
2022,9,U S SENATE,,CHUCK GRASSLEY,REP,9113.114985163204
2022,9,U S SENATE,,MICHAEL FRANKEN,DEM,3959.568991097923
2022,9,U S SENATE,,WRITE IN,,12.230712166172
2022,10,ATTORNEY GENERAL,,BRENNA BIRD,REP,8949.015902827685
2022,10,ATTORNEY GENERAL,,TOM MILLER,DEM,4917.046455179549
2022,10,ATTORNEY GENERAL,,WRITE IN,,3.488559621024
2022,10,AUDITOR OF STATE,,ROB SAND,DEM,4837.423034667969
2022,10,AUDITOR OF STATE,,TODD HALBUR,REP,9029.680830324440
2022,10,AUDITOR OF STATE,,WRITE IN,,2.280883789062
2022,10,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,3435.686109050445
2022,10,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,10431.658614795357
2022,10,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,244.752721769520
2022,10,GOVERNOR,,WRITE IN,,7.337029431623
2022,10,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,2929.933038456858
2022,10,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,11024.139155085079
2022,10,SECRETARY OF AGRICULTURE,,WRITE IN,,3.477471326154
2022,10,SECRETARY OF STATE,,JOEL MILLER,DEM,3630.068847656250
2022,10,SECRETARY OF STATE,,PAUL D PATE,REP,10299.785678942762
2022,10,SECRETARY OF STATE,,WRITE IN,,2.337029431623
2022,10,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4832.443106903167
2022,10,TREASURER OF STATE,,ROBY SMITH,REP,9058.328531780298
2022,10,TREASURER OF STATE,,WRITE IN,,2.674058863246
2022,10,U S SENATE,,CHUCK GRASSLEY,REP,9989.828008000859
2022,10,U S SENATE,,MICHAEL FRANKEN,DEM,4083.524209585671
2022,10,U S SENATE,,WRITE IN,,15.173706779140
2022,11,ATTORNEY GENERAL,,BRENNA BIRD,REP,7739.348824996441
2022,11,ATTORNEY GENERAL,,TOM MILLER,DEM,4603.057098503533
2022,11,ATTORNEY GENERAL,,WRITE IN,,9.812674392775
2022,11,AUDITOR OF STATE,,ROB SAND,DEM,4593.950748354558
2022,11,AUDITOR OF STATE,,TODD HALBUR,REP,7708.979655313558
2022,11,AUDITOR OF STATE,,WRITE IN,,9.193267344401
2022,11,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,3047.166782922684
2022,11,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,9475.384912949487
2022,11,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,210.531817779194
2022,11,GOVERNOR,,WRITE IN,,3.742154506646
2022,11,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,2950.053637634186
2022,11,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,9314.156129199764
2022,11,SECRETARY OF AGRICULTURE,,WRITE IN,,8.286175051214
2022,11,SECRETARY OF STATE,,JOEL MILLER,DEM,3135.671509357453
2022,11,SECRETARY OF STATE,,PAUL D PATE,REP,9177.855552369969
2022,11,SECRETARY OF STATE,,WRITE IN,,5.924613496194
2022,11,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4621.076872927454
2022,11,TREASURER OF STATE,,ROBY SMITH,REP,7584.393324712951
2022,11,TREASURER OF STATE,,WRITE IN,,1.630215403227
2022,11,U S SENATE,,CHUCK GRASSLEY,REP,8833.415305046929
2022,11,U S SENATE,,MICHAEL FRANKEN,DEM,3694.244007271315
2022,11,U S SENATE,,WRITE IN,,16.885779592003
2022,12,ATTORNEY GENERAL,,BRENNA BIRD,REP,7144.393325387366
2022,12,ATTORNEY GENERAL,,TOM MILLER,DEM,3023.917759237187
2022,12,ATTORNEY GENERAL,,WRITE IN,,5.411203814064
2022,12,AUDITOR OF STATE,,ROB SAND,DEM,2885.128724672229
2022,12,AUDITOR OF STATE,,TODD HALBUR,REP,7240.486293206198
2022,12,AUDITOR OF STATE,,WRITE IN,,5.411203814064
2022,12,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,2065.830750893922
2022,12,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,8261.998808104887
2022,12,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,201.676996424315
2022,12,GOVERNOR,,WRITE IN,,3.705601907032
2022,12,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,2117.003575685339
2022,12,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8059.429082240763
2022,12,SECRETARY OF AGRICULTURE,,WRITE IN,,5.116805721097
2022,12,SECRETARY OF STATE,,JOEL MILLER,DEM,2321.512514898689
2022,12,SECRETARY OF STATE,,PAUL D PATE,REP,7903.438617401669
2022,12,SECRETARY OF STATE,,WRITE IN,,7.411203814064
2022,12,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3210.599523241955
2022,12,TREASURER OF STATE,,ROBY SMITH,REP,6935.244338498213
2022,12,TREASURER OF STATE,,WRITE IN,,5.705601907032
2022,12,U S SENATE,,CHUCK GRASSLEY,REP,7818.752085816448
2022,12,U S SENATE,,MICHAEL FRANKEN,DEM,2544.895113230036
2022,12,U S SENATE,,WRITE IN,,16.233611442193
2022,13,ATTORNEY GENERAL,,BRENNA BIRD,REP,7127.366489608309
2022,13,ATTORNEY GENERAL,,TOM MILLER,DEM,3666.584249770136
2022,13,ATTORNEY GENERAL,,WRITE IN,,9.928050609553
2022,13,AUDITOR OF STATE,,ROB SAND,DEM,3843.627089644952
2022,13,AUDITOR OF STATE,,TODD HALBUR,REP,6919.325523419018
2022,13,AUDITOR OF STATE,,WRITE IN,,5.772362603456
2022,13,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,2453.336373067791
2022,13,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,8400.404406147120
2022,13,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,195.875924525754
2022,13,GOVERNOR,,WRITE IN,,7.230931826307
2022,13,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,2528.681394534458
2022,13,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8277.530546826687
2022,13,SECRETARY OF AGRICULTURE,,WRITE IN,,3.819755505063
2022,13,SECRETARY OF STATE,,JOEL MILLER,DEM,2800.166401802901
2022,13,SECRETARY OF STATE,,PAUL D PATE,REP,8029.652275069071
2022,13,SECRETARY OF STATE,,WRITE IN,,6.239548642879
2022,13,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3604.367879512125
2022,13,TREASURER OF STATE,,ROBY SMITH,REP,7161.345333910583
2022,13,TREASURER OF STATE,,WRITE IN,,6.081143782144
2022,13,U S SENATE,,CHUCK GRASSLEY,REP,7933.823535278642
2022,13,U S SENATE,,MICHAEL FRANKEN,DEM,2967.239762291038
2022,13,U S SENATE,,WRITE IN,,21.056876080867
2022,14,ATTORNEY GENERAL,,BRENNA BIRD,REP,4890.775790298374
2022,14,ATTORNEY GENERAL,,TOM MILLER,DEM,3599.594123144014
2022,14,ATTORNEY GENERAL,,WRITE IN,,6.622988267054
2022,14,AUDITOR OF STATE,,ROB SAND,DEM,3696.831632701220
2022,14,AUDITOR OF STATE,,TODD HALBUR,REP,4787.216337395343
2022,14,AUDITOR OF STATE,,WRITE IN,,9.031347636892
2022,14,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,2725.359671892846
2022,14,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,5714.434694782945
2022,14,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,177.917548446777
2022,14,GOVERNOR,,WRITE IN,,9.031347636892
2022,14,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,2810.856429522093
2022,14,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,5645.796452742564
2022,14,SECRETARY OF AGRICULTURE,,WRITE IN,,7.225078109514
2022,14,SECRETARY OF STATE,,JOEL MILLER,DEM,2944.219329626868
2022,14,SECRETARY OF STATE,,PAUL D PATE,REP,5566.621638459143
2022,14,SECRETARY OF STATE,,WRITE IN,,7.225078109514
2022,14,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3465.328088275549
2022,14,TREASURER OF STATE,,ROBY SMITH,REP,5014.204208002568
2022,14,TREASURER OF STATE,,WRITE IN,,7.225078109514
2022,14,U S SENATE,,CHUCK GRASSLEY,REP,5467.276814453327
2022,14,U S SENATE,,MICHAEL FRANKEN,DEM,3133.576585080375
2022,14,U S SENATE,,WRITE IN,,19.868964801163
2022,15,ATTORNEY GENERAL,,BRENNA BIRD,REP,6887.861466685172
2022,15,ATTORNEY GENERAL,,TOM MILLER,DEM,3730.900039501639
2022,15,ATTORNEY GENERAL,,WRITE IN,,5.832769278401
2022,15,AUDITOR OF STATE,,ROB SAND,DEM,3514.332529065733
2022,15,AUDITOR OF STATE,,TODD HALBUR,REP,7044.092006790012
2022,15,AUDITOR OF STATE,,WRITE IN,,8.948477051683
2022,15,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,3216.051341454301
2022,15,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,7395.842794153757
2022,15,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,239.133387425668
2022,15,GOVERNOR,,WRITE IN,,10.665538556802
2022,15,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,3313.912818815591
2022,15,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7269.492286504319
2022,15,SECRETARY OF AGRICULTURE,,WRITE IN,,7.298984701122
2022,15,SECRETARY OF STATE,,JOEL MILLER,DEM,3463.883235290978
2022,15,SECRETARY OF STATE,,PAUL D PATE,REP,7204.109686442397
2022,15,SECRETARY OF STATE,,WRITE IN,,9.749153917602
2022,15,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3781.710869356337
2022,15,TREASURER OF STATE,,ROBY SMITH,REP,6795.192543798777
2022,15,TREASURER OF STATE,,WRITE IN,,7.749153917602
2022,15,U S SENATE,,CHUCK GRASSLEY,REP,7148.580161636435
2022,15,U S SENATE,,MICHAEL FRANKEN,DEM,3595.753114757599
2022,15,U S SENATE,,WRITE IN,,35.163846392006
2022,16,ATTORNEY GENERAL,,BRENNA BIRD,REP,7641.066031793482
2022,16,ATTORNEY GENERAL,,TOM MILLER,DEM,3695.875559161711
2022,16,ATTORNEY GENERAL,,WRITE IN,,13.146294853043
2022,16,AUDITOR OF STATE,,ROB SAND,DEM,3643.848975626422
2022,16,AUDITOR OF STATE,,TODD HALBUR,REP,7670.613204223473
2022,16,AUDITOR OF STATE,,WRITE IN,,11.094996103217
2022,16,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,3269.747029370003
2022,16,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,8101.754417244067
2022,16,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,238.631396329550
2022,16,GOVERNOR,,WRITE IN,,7.292589706086
2022,16,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,3321.292942018000
2022,16,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8051.786082611806
2022,16,SECRETARY OF AGRICULTURE,,WRITE IN,,9.063330735478
2022,16,SECRETARY OF STATE,,JOEL MILLER,DEM,3436.543094152690
2022,16,SECRETARY OF STATE,,PAUL D PATE,REP,7964.295899302850
2022,16,SECRETARY OF STATE,,WRITE IN,,11.719442279565
2022,16,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3835.866697983281
2022,16,TREASURER OF STATE,,ROBY SMITH,REP,7488.651211205654
2022,16,TREASURER OF STATE,,WRITE IN,,10.719442279565
2022,16,U S SENATE,,CHUCK GRASSLEY,REP,7836.685396137380
2022,16,U S SENATE,,MICHAEL FRANKEN,DEM,3669.755239305198
2022,16,U S SENATE,,WRITE IN,,20.731474265216
2022,17,ATTORNEY GENERAL,,BRENNA BIRD,REP,7815.998595762173
2022,17,ATTORNEY GENERAL,,TOM MILLER,DEM,4342.065569542833
2022,17,ATTORNEY GENERAL,,WRITE IN,,4.559469536441
2022,17,AUDITOR OF STATE,,ROB SAND,DEM,4379.852291150617
2022,17,AUDITOR OF STATE,,TODD HALBUR,REP,7713.792721560621
2022,17,AUDITOR OF STATE,,WRITE IN,,7.302095998790
2022,17,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,2896.957545520577
2022,17,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,9159.960152448408
2022,17,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,294.754717815228
