year,plan2_district,office,district,candidate,party,votes
2004,1,PRESIDENT,,,DEM,6485.043656374775
2004,1,PRESIDENT,,,OTH,7.556564502884
2004,1,PRESIDENT,,,REP,6786.097186169661
2004,1,PRESIDENT,,,SC,6.347514182422
2004,1,US SENATE,,,DEM,3962.360162732087
2004,1,US SENATE,,,OTH,58.336677962262
2004,1,US SENATE,,,REP,8923.395890165280
2004,1,US SENATE,,,SC,1.209050320461
2004,2,PRESIDENT,,,DEM,6474.310182082480
2004,2,PRESIDENT,,,OTH,7.544057541462
2004,2,PRESIDENT,,,REP,6774.865434534317
2004,2,PRESIDENT,,,SC,6.337008334828
2004,2,US SENATE,,,DEM,3955.802012440887
2004,2,US SENATE,,,OTH,58.240124220085
2004,2,US SENATE,,,REP,8908.626669561359
2004,2,US SENATE,,,SC,1.207049206634
2004,3,PRESIDENT,,,DEM,3651.594740420605
2004,3,PRESIDENT,,,OTH,46.612943499735
2004,3,PRESIDENT,,,REP,11194.089364664265
2004,3,PRESIDENT,,,SC,3.084870417931
2004,3,US SENATE,,,DEM,1897.679422768750
2004,3,US SENATE,,,OTH,46.179025937919
2004,3,US SENATE,,,REP,12205.040739339531
2004,3,US SENATE,,,SC,1.850922250759
2004,4,PRESIDENT,,,DEM,2549.820389161463
2004,4,PRESIDENT,,,OTH,89.258641837645
2004,4,PRESIDENT,,,REP,12604.478228144515
2004,4,PRESIDENT,,,SC,3.000000000000
2004,4,US SENATE,,,DEM,1360.555809545049
2004,4,US SENATE,,,OTH,87.564144736842
2004,4,US SENATE,,,REP,12949.506774085639
2004,4,US SENATE,,,SC,1.000000000000
2004,5,PRESIDENT,,,DEM,5954.967183863186
2004,5,PRESIDENT,,,OTH,147.578600867657
2004,5,PRESIDENT,,,REP,11074.300179447935
2004,5,PRESIDENT,,,SC,14.955168194716
2004,5,US SENATE,,,DEM,2445.691828874348
2004,5,US SENATE,,,OTH,243.035649146722
2004,5,US SENATE,,,REP,13997.415198572562
2004,5,US SENATE,,,SC,6.333269960676
2004,6,PRESIDENT,,,DEM,6056.987835174255
2004,6,PRESIDENT,,,OTH,78.711252544934
2004,6,PRESIDENT,,,REP,8386.466990875520
2004,6,PRESIDENT,,,SC,18.865510233506
2004,6,US SENATE,,,DEM,3080.025614948178
2004,6,US SENATE,,,OTH,93.204358773084
2004,6,US SENATE,,,REP,11088.486008692147
2004,6,US SENATE,,,SC,1.714141979070
2004,7,PRESIDENT,,,DEM,7595.562771966810
2004,7,PRESIDENT,,,OTH,121.770345144463
2004,7,PRESIDENT,,,REP,10052.759831346793
2004,7,PRESIDENT,,,SC,5.000000000000
2004,7,US SENATE,,,DEM,3469.965323387119
2004,7,US SENATE,,,OTH,186.064380118382
2004,7,US SENATE,,,REP,13883.305170410011
2004,7,US SENATE,,,SC,0.000000000000
2004,8,PRESIDENT,,,DEM,8225.437228033190
2004,8,PRESIDENT,,,OTH,17.229654855537
2004,8,PRESIDENT,,,REP,7704.240168653207
2004,8,PRESIDENT,,,SC,0.000000000000
2004,8,US SENATE,,,DEM,4459.034676612881
2004,8,US SENATE,,,OTH,43.935619881618
2004,8,US SENATE,,,REP,11140.694829589989
2004,8,US SENATE,,,SC,0.000000000000
2004,9,PRESIDENT,,,DEM,8466.315281899109
2004,9,PRESIDENT,,,OTH,154.367210682493
2004,9,PRESIDENT,,,REP,9880.455489614244
2004,9,PRESIDENT,,,SC,9.000000000000
2004,9,US SENATE,,,DEM,4026.996290801187
2004,9,US SENATE,,,OTH,302.973293768546
2004,9,US SENATE,,,REP,14028.741097922848
2004,9,US SENATE,,,SC,1.000000000000
2004,10,PRESIDENT,,,DEM,7944.832118003234
2004,10,PRESIDENT,,,OTH,72.160743419070
2004,10,PRESIDENT,,,REP,9681.428909799819
2004,10,PRESIDENT,,,SC,6.825744628906
2004,10,US SENATE,,,DEM,3634.388169648032
2004,10,US SENATE,,,OTH,278.571567071298
2004,10,US SENATE,,,REP,13597.351004127933
2004,10,US SENATE,,,SC,3.140441894531
2004,11,PRESIDENT,,,DEM,7368.796005421432
2004,11,PRESIDENT,,,OTH,117.517579094546
2004,11,PRESIDENT,,,REP,9523.430018647068
2004,11,PRESIDENT,,,SC,6.527574461060
2004,11,US SENATE,,,DEM,3633.768240590799
2004,11,US SENATE,,,OTH,236.680213397160
2004,11,US SENATE,,,REP,12751.852776744559
2004,11,US SENATE,,,SC,6.737287888969
2004,12,PRESIDENT,,,DEM,6296.692491060787
2004,12,PRESIDENT,,,OTH,55.691299165673
2004,12,PRESIDENT,,,REP,9300.041716328964
2004,12,PRESIDENT,,,SC,5.233611442193
2004,12,US SENATE,,,DEM,2382.162097735399
2004,12,US SENATE,,,OTH,129.088200238379
2004,12,US SENATE,,,REP,11442.923718712753
2004,12,US SENATE,,,SC,2.822407628129
2004,13,PRESIDENT,,,DEM,6881.209828036798
2004,13,PRESIDENT,,,OTH,52.683862073377
2004,13,PRESIDENT,,,REP,8715.058690220809
2004,13,PRESIDENT,,,SC,65.262240661866
2004,13,US SENATE,,,DEM,3466.102815840807
2004,13,US SENATE,,,OTH,147.793488585902
2004,13,US SENATE,,,REP,11637.988452988284
2004,13,US SENATE,,,SC,2.340944702950
2004,14,PRESIDENT,,,DEM,6458.918784984095
2004,14,PRESIDENT,,,OTH,7.526123030744
2004,14,PRESIDENT,,,REP,6758.759526528917
2004,14,PRESIDENT,,,SC,6.321943345825
2004,14,US SENATE,,,DEM,3946.397872400676
2004,14,US SENATE,,,OTH,58.101669797340
2004,14,US SENATE,,,REP,8887.448164544416
2004,14,US SENATE,,,SC,1.204179684919
2004,15,PRESIDENT,,,DEM,6004.479742064976
2004,15,PRESIDENT,,,OTH,103.015170764517
2004,15,PRESIDENT,,,REP,9186.413101732735
2004,15,PRESIDENT,,,SC,11.231415546564
2004,15,US SENATE,,,DEM,3484.060619001356
2004,15,US SENATE,,,OTH,276.392635613396
2004,15,US SENATE,,,REP,11240.977633531555
2004,15,US SENATE,,,SC,5.581923196003
2004,16,PRESIDENT,,,DEM,5755.926078554880
2004,16,PRESIDENT,,,OTH,81.910694267992
2004,16,PRESIDENT,,,REP,9736.509784662689
2004,16,PRESIDENT,,,SC,10.897402500347
2004,16,US SENATE,,,DEM,3158.763491944868
2004,16,US SENATE,,,OTH,229.578186554496
2004,16,US SENATE,,,REP,11837.649609787866
2004,16,US SENATE,,,SC,3.865737132608
2004,17,PRESIDENT,,,DEM,6912.757455241104
2004,17,PRESIDENT,,,OTH,84.595531962277
2004,17,PRESIDENT,,,REP,9830.133436033248
2004,17,PRESIDENT,,,SC,13.688156305266
2004,17,US SENATE,,,DEM,3240.172498473416
2004,17,US SENATE,,,OTH,204.140526376491
2004,17,US SENATE,,,REP,13097.654299303978
2004,17,US SENATE,,,SC,1.454210768523
2004,18,PRESIDENT,,,DEM,5784.739990796134
2004,18,PRESIDENT,,,OTH,142.018407731247
2004,18,PRESIDENT,,,REP,11258.572940635067
2004,18,PRESIDENT,,,SC,11.183156925909
2004,18,US SENATE,,,DEM,2669.408651633686
2004,18,US SENATE,,,OTH,323.315232397607
2004,18,US SENATE,,,REP,13878.944316612979
2004,18,US SENATE,,,SC,2.545789231477
2004,19,PRESIDENT,,,DEM,5736.708808865449
2004,19,PRESIDENT,,,OTH,109.264180554518
2004,19,PRESIDENT,,,REP,8343.439973523225
2004,19,PRESIDENT,,,SC,11.537211611347
2004,19,US SENATE,,,DEM,3545.656591969424
2004,19,US SENATE,,,OTH,345.098359080573
2004,19,US SENATE,,,REP,10060.787854847493
2004,19,US SENATE,,,SC,8.483243831872
2004,20,PRESIDENT,,,DEM,5754.396874032476
2004,20,PRESIDENT,,,OTH,109.601076152754
2004,20,PRESIDENT,,,REP,8369.165405105319
2004,20,PRESIDENT,,,SC,11.572784438490
2004,20,US SENATE,,,DEM,3556.588958758154
2004,20,US SENATE,,,OTH,346.162405115996
