year,plan2_district,office,district,candidate,party,votes
2014,1,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,9257.285338065527
2014,1,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,8405.610254764444
2014,1,ATTORNEY GENERAL,,WRITE IN,,22.952945507405
2014,1,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,6717.360710206624
2014,1,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,10446.006305396400
2014,1,AUDITOR OF STATE,,WRITE IN,,19.932821098536
2014,1,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,5763.605421885767
2014,1,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,204.764434921324
2014,1,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,126.241200290728
2014,1,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,193.287962167622
2014,1,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,11983.853654392540
2014,1,GOVERNOR,,WRITE IN,,20.536845980310
2014,1,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,11086.876704958420
2014,1,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,827.514088030130
2014,1,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,5489.982150442227
2014,1,SECRETARY OF AGRICULTURE,,WRITE IN,,10.268422990155
2014,1,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,7660.243550655554
2014,1,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,435.501939758922
2014,1,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,9059.769201725489
2014,1,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,452.414636448589
2014,1,SECRETARY OF STATE,,WRITE IN,,15.100622044345
2014,1,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,411.340944487970
2014,1,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,7175.815595472952
2014,1,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,10094.463824204038
2014,1,TREASURER OF STATE,,WRITE IN,,10.268422990155
2014,1,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,161.878668315383
2014,1,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,7021.789250620629
2014,1,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,106.912404073966
2014,1,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,10281.711537553922
2014,1,U S SENATE,,RICK STEWART,INDEPENDENT,628.185877044770
2014,1,U S SENATE,,RUTH SMITH,,56.174314004965
2014,1,U S SENATE,,WRITE IN,,28.993194325143
2014,2,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,18732.567009105769
2014,2,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,4037.419682465561
2014,2,ATTORNEY GENERAL,,WRITE IN,,11.616974083586
2014,2,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,3081.457389680131
2014,2,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,18936.714569227177
2014,2,AUDITOR OF STATE,,WRITE IN,,15.850922250759
2014,2,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,2549.771071678730
2014,2,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,79.529885594210
2014,2,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,99.529885594210
2014,2,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,172.890030352557
2014,2,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,20567.631099696475
2014,2,GOVERNOR,,WRITE IN,,10.233948167173
2014,2,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,19979.470231146392
2014,2,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,395.500350221807
2014,2,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,2307.548213868783
2014,2,SECRETARY OF AGRICULTURE,,WRITE IN,,5.233948167173
