year,plan2_district,office,district,candidate,party,votes
2014,1,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,1696.000000000000
2014,1,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,134101.000000000000
2014,1,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,1991.000000000000
2014,1,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,139222.000000000000
2014,1,U S SENATE,,RICK STEWART,INDEPENDENT,6203.000000000000
2014,1,U S SENATE,,RUTH SMITH,,1170.000000000000
2014,1,U S SENATE,,WRITE IN,,283.000000000000
2014,2,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,119097.000000000000
2014,2,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,175659.000000000000
2014,2,ATTORNEY GENERAL,,WRITE IN,,255.000000000000
2014,2,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,130029.000000000000
2014,2,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,153609.000000000000
2014,2,AUDITOR OF STATE,,WRITE IN,,365.000000000000
2014,2,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,122021.000000000000
2014,2,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,2612.000000000000
2014,2,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,2141.000000000000
2014,2,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,4497.000000000000
2014,2,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,171902.000000000000
2014,2,GOVERNOR,,WRITE IN,,237.000000000000
2014,2,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,176220.000000000000
2014,2,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,10151.000000000000
2014,2,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,103889.000000000000
2014,2,SECRETARY OF AGRICULTURE,,WRITE IN,,227.000000000000
2014,2,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,144246.000000000000
2014,2,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,8736.000000000000
2014,2,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,136293.000000000000
2014,2,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,4576.000000000000
2014,2,SECRETARY OF STATE,,WRITE IN,,184.000000000000
2014,2,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,11351.000000000000
2014,2,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,165714.000000000000
2014,2,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,115247.000000000000
2014,2,TREASURER OF STATE,,WRITE IN,,154.000000000000
2014,2,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,1161.000000000000
2014,2,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,144862.000000000000
2014,2,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,2393.000000000000
2014,2,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,147072.000000000000
2014,2,U S SENATE,,RICK STEWART,INDEPENDENT,6754.000000000000
2014,2,U S SENATE,,RUTH SMITH,,1103.000000000000
2014,2,U S SENATE,,WRITE IN,,225.000000000000
2014,3,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,106932.000000000000
2014,3,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,154315.000000000000
2014,3,ATTORNEY GENERAL,,WRITE IN,,417.000000000000
2014,3,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,112171.000000000000
2014,3,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,139903.000000000000
2014,3,AUDITOR OF STATE,,WRITE IN,,480.000000000000
2014,3,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,104360.000000000000
2014,3,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,2542.000000000000
2014,3,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,3346.000000000000
2014,3,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,5962.000000000000
2014,3,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,148638.000000000000
2014,3,GOVERNOR,,WRITE IN,,361.000000000000
2014,3,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,157015.000000000000
2014,3,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,8995.000000000000
2014,3,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,91632.000000000000
2014,3,SECRETARY OF AGRICULTURE,,WRITE IN,,271.000000000000
2014,3,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,126302.000000000000
2014,3,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,7927.000000000000
2014,3,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,119847.000000000000
2014,3,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,4736.000000000000
2014,3,SECRETARY OF STATE,,WRITE IN,,241.000000000000
2014,3,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,7563.000000000000
2014,3,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,143841.000000000000
2014,3,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,107902.000000000000
2014,3,TREASURER OF STATE,,WRITE IN,,202.000000000000
2014,3,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,1383.000000000000
2014,3,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,118697.000000000000
2014,3,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,2037.000000000000
2014,3,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,137450.000000000000
2014,3,U S SENATE,,RICK STEWART,INDEPENDENT,6037.000000000000
2014,3,U S SENATE,,RUTH SMITH,,1247.000000000000
2014,3,U S SENATE,,WRITE IN,,338.000000000000
2014,4,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,138117.000000000000
2014,4,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,127814.000000000000
2014,4,ATTORNEY GENERAL,,WRITE IN,,257.000000000000
2014,4,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,88672.000000000000
2014,4,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,168460.000000000000
2014,4,AUDITOR OF STATE,,WRITE IN,,281.000000000000
2014,4,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,80838.000000000000
2014,4,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,2738.000000000000
2014,4,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,2111.000000000000
2014,4,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,5404.000000000000
2014,4,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,184052.000000000000
2014,4,GOVERNOR,,WRITE IN,,245.000000000000
2014,4,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,186128.000000000000
2014,4,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,9876.000000000000
2014,4,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,68675.000000000000
2014,4,SECRETARY OF AGRICULTURE,,WRITE IN,,157.000000000000
2014,4,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,104921.000000000000
2014,4,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,7779.000000000000
2014,4,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,145169.000000000000
2014,4,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,5403.000000000000
2014,4,SECRETARY OF STATE,,WRITE IN,,166.000000000000
2014,4,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,8111.000000000000
2014,4,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,117558.000000000000
2014,4,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,139062.000000000000
2014,4,TREASURER OF STATE,,WRITE IN,,132.000000000000
2014,4,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,1633.000000000000
2014,4,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,96710.000000000000
2014,4,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,1811.000000000000
2014,4,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,164831.000000000000
2014,4,U S SENATE,,RICK STEWART,INDEPENDENT,7821.000000000000
2014,4,U S SENATE,,RUTH SMITH,,1204.000000000000
2014,4,U S SENATE,,WRITE IN,,265.000000000000
