year,plan2_district,office,district,candidate,party,votes
2000,1,PRESIDENT,,,DEM,8610.978714567542
2000,1,PRESIDENT,,,GREEN,485.636004946149
2000,1,PRESIDENT,,,REP,9480.774544321839
2000,1,PRESIDENT,,,SC,324.361361512540
2000,2,PRESIDENT,,,DEM,5619.792318468363
2000,2,PRESIDENT,,,GREEN,346.160868550082
2000,2,PRESIDENT,,,REP,13478.460074713985
2000,2,PRESIDENT,,,SC,151.935792668690
2000,3,PRESIDENT,,,DEM,11286.199118919982
2000,3,PRESIDENT,,,GREEN,650.372183335913
2000,3,PRESIDENT,,,REP,17048.868566398211
2000,3,PRESIDENT,,,SC,425.735613105841
2000,4,PRESIDENT,,,DEM,12582.000000000000
2000,4,PRESIDENT,,,GREEN,558.000000000000
2000,4,PRESIDENT,,,REP,14433.000000000000
2000,4,PRESIDENT,,,SC,282.000000000000
2000,5,PRESIDENT,,,DEM,15264.615600585938
2000,5,PRESIDENT,,,GREEN,692.313354492188
2000,5,PRESIDENT,,,REP,16731.644042968750
2000,5,PRESIDENT,,,SC,301.695678710938
2000,6,PRESIDENT,,,DEM,12944.131412343728
2000,6,PRESIDENT,,,GREEN,534.447596271899
2000,6,PRESIDENT,,,REP,16244.264906530581
2000,6,PRESIDENT,,,SC,324.283525681403
2000,7,PRESIDENT,,,DEM,9841.414247458175
2000,7,PRESIDENT,,,GREEN,530.517588675668
2000,7,PRESIDENT,,,REP,11421.252771597217
2000,7,PRESIDENT,,,SC,326.271554001992
2000,8,PRESIDENT,,,DEM,9683.458240362133
2000,8,PRESIDENT,,,GREEN,520.555425069662
2000,8,PRESIDENT,,,REP,14229.151622236219
2000,8,PRESIDENT,,,SC,225.305913502087
2000,9,PRESIDENT,,,DEM,12215.135607184049
2000,9,PRESIDENT,,,GREEN,595.101828966881
2000,9,PRESIDENT,,,REP,19136.553633217995
2000,9,PRESIDENT,,,SC,313.546877574559
2000,10,PRESIDENT,,,DEM,8292.410347294139
2000,10,PRESIDENT,,,GREEN,468.996978658439
2000,10,PRESIDENT,,,REP,10664.583471233200
2000,10,PRESIDENT,,,SC,160.410560816510
2000,11,PRESIDENT,,,DEM,8510.092835338481
2000,11,PRESIDENT,,,GREEN,440.445382175136
2000,11,PRESIDENT,,,REP,9531.762554617824
2000,11,PRESIDENT,,,SC,173.721074998504
2000,12,PRESIDENT,,,DEM,12560.917442695585
2000,12,PRESIDENT,,,GREEN,494.196997884956
2000,12,PRESIDENT,,,REP,14525.071446501439
2000,12,PRESIDENT,,,SC,275.861655600568
2000,13,PRESIDENT,,,DEM,12005.302183973370
2000,13,PRESIDENT,,,GREEN,537.024113014533
2000,13,PRESIDENT,,,REP,11816.715677518876
2000,13,PRESIDENT,,,SC,276.438905577657
2000,14,PRESIDENT,,,DEM,3387.730512249443
2000,14,PRESIDENT,,,GREEN,204.890146270993
2000,14,PRESIDENT,,,REP,2892.792752663577
2000,14,PRESIDENT,,,SC,91.560284114850
2000,15,PRESIDENT,,,DEM,11613.914766623138
