year,plan2_district,office,district,candidate,party,votes
2024,1,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,96.039956202037
2024,1,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,20.536845980310
2024,1,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,15685.922154784268
2024,1,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,9751.981716238284
2024,1,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,212.012733502610
2024,1,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,5.436223935964
2024,1,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,4.228174172417
2024,1,PRESIDENT,,WRITE IN,,149.194145798133
2024,2,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,125.763833761382
2024,2,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,13.318818585104
2024,2,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,28529.560705113239
2024,2,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,5564.087555451786
2024,2,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,211.016226943731
2024,2,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,11.850922250759
2024,2,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,4.467896334345
2024,2,PRESIDENT,,WRITE IN,,162.678963343451
2024,3,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,95.138963543258
2024,3,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,15.756359750195
2024,3,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,21988.141584819452
2024,3,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,7654.451544651222
2024,3,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,223.907443405363
2024,3,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,6.177685433789
2024,3,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,11.318127328320
2024,3,PRESIDENT,,WRITE IN,,89.876622630466
2024,4,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,101.000000000000
