year,plan2_district,office,district,candidate,party,votes
2002,1,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,92060.000000000000
2002,1,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,5519.000000000000
2002,1,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,145098.000000000000
2002,1,ATTORNEY GENERAL,,WRITE IN VOTES,,100.000000000000
2002,1,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,12189.000000000000
2002,1,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,102899.000000000000
2002,1,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,120600.000000000000
2002,1,AUDITOR OF STATE,,WRITE IN VOTES,,93.000000000000
2002,1,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,4243.000000000000
2002,1,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,107402.000000000000
2002,1,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,4400.000000000000
2002,1,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,136339.000000000000
2002,1,GOVERNOR,,WRITE IN VOTES,,191.000000000000
2002,1,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,6935.000000000000
2002,1,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,3148.000000000000
2002,1,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,102698.000000000000
2002,1,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,123451.000000000000
2002,1,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,3319.000000000000
2002,1,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,79.000000000000
2002,1,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,127963.000000000000
2002,1,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,5278.000000000000
2002,1,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,101863.000000000000
2002,1,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,6041.000000000000
2002,1,SECRETARY OF STATE,,WRITE IN VOTES,,84.000000000000
2002,1,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,100008.000000000000
2002,1,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,132906.000000000000
2002,1,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,5816.000000000000
2002,1,TREASURER OF STATE,,WRITE IN VOTES,,98.000000000000
2002,1,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,103902.000000000000
2002,1,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,2555.000000000000
2002,1,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,3195.000000000000
2002,1,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,142145.000000000000
2002,1,U S SENATE,,WRITE IN VOTES,,132.000000000000
2002,2,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,88272.000000000000
2002,2,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,4181.000000000000
2002,2,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,172114.000000000000
2002,2,ATTORNEY GENERAL,,WRITE IN VOTES,,92.000000000000
2002,2,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,13168.000000000000
2002,2,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,118877.000000000000
2002,2,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,121589.000000000000
2002,2,AUDITOR OF STATE,,WRITE IN VOTES,,115.000000000000
2002,2,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,3438.000000000000
2002,2,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,116206.000000000000
2002,2,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,4111.000000000000
2002,2,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,148350.000000000000
2002,2,GOVERNOR,,WRITE IN VOTES,,301.000000000000
2002,2,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,5540.000000000000
2002,2,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,2968.000000000000
2002,2,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,115025.000000000000
2002,2,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,134609.000000000000
2002,2,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,2501.000000000000
2002,2,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,97.000000000000
2002,2,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,151172.000000000000
2002,2,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,4641.000000000000
2002,2,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,102265.000000000000
2002,2,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,5150.000000000000
2002,2,SECRETARY OF STATE,,WRITE IN VOTES,,99.000000000000
2002,2,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,106915.000000000000
2002,2,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,147265.000000000000
2002,2,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,5323.000000000000
2002,2,TREASURER OF STATE,,WRITE IN VOTES,,78.000000000000
2002,2,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,113301.000000000000
2002,2,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,2227.000000000000
2002,2,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,3288.000000000000
2002,2,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,152416.000000000000
2002,2,U S SENATE,,WRITE IN VOTES,,254.000000000000
2002,3,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,79289.000000000000
2002,3,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,3136.000000000000
2002,3,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,149998.000000000000
2002,3,ATTORNEY GENERAL,,WRITE IN VOTES,,118.000000000000
2002,3,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,10164.000000000000
2002,3,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,109511.000000000000
2002,3,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,103246.000000000000
2002,3,AUDITOR OF STATE,,WRITE IN VOTES,,149.000000000000
2002,3,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,2673.000000000000
2002,3,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,103197.000000000000
2002,3,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,2633.000000000000
2002,3,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,128316.000000000000
2002,3,GOVERNOR,,WRITE IN VOTES,,250.000000000000
2002,3,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,4104.000000000000
2002,3,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,2039.000000000000
2002,3,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,98444.000000000000
2002,3,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,122652.000000000000
2002,3,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,2526.000000000000
2002,3,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,98.000000000000
2002,3,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,129403.000000000000
2002,3,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,2780.000000000000
2002,3,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,93096.000000000000
2002,3,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,4437.000000000000
2002,3,SECRETARY OF STATE,,WRITE IN VOTES,,99.000000000000
2002,3,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,94321.000000000000
2002,3,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,129927.000000000000
2002,3,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,3968.000000000000
2002,3,TREASURER OF STATE,,WRITE IN VOTES,,96.000000000000
2002,3,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,103101.000000000000
2002,3,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,1800.000000000000
2002,3,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,2024.000000000000
2002,3,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,129636.000000000000
2002,3,U S SENATE,,WRITE IN VOTES,,184.000000000000
2002,4,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,104859.000000000000
2002,4,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,3771.000000000000
2002,4,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,144957.000000000000
2002,4,ATTORNEY GENERAL,,WRITE IN VOTES,,99.000000000000
2002,4,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,13685.000000000000
2002,4,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,133182.000000000000
2002,4,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,96605.000000000000
2002,4,AUDITOR OF STATE,,WRITE IN VOTES,,83.000000000000
2002,4,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,2744.000000000000
2002,4,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,129807.000000000000
2002,4,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,3484.000000000000
2002,4,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,127444.000000000000
2002,4,GOVERNOR,,WRITE IN VOTES,,273.000000000000
2002,4,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,4837.000000000000
2002,4,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,3056.000000000000
2002,4,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,129969.000000000000
2002,4,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,109849.000000000000
2002,4,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,3430.000000000000
2002,4,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,73.000000000000
2002,4,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,118062.000000000000
2002,4,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,3667.000000000000
2002,4,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,123066.000000000000
2002,4,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,5806.000000000000
2002,4,SECRETARY OF STATE,,WRITE IN VOTES,,69.000000000000
2002,4,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,120330.000000000000
2002,4,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,124616.000000000000
2002,4,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,4580.000000000000
2002,4,TREASURER OF STATE,,WRITE IN VOTES,,72.000000000000
2002,4,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,127588.000000000000
2002,4,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,2282.000000000000
2002,4,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,2833.000000000000
2002,4,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,130081.000000000000
2002,4,U S SENATE,,WRITE IN VOTES,,131.000000000000
