year,plan2_district,office,district,candidate,party,votes
2008,1,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,224756.000000000000
2008,1,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,1131.000000000000
2008,1,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,49.000000000000
2008,1,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,1102.000000000000
2008,1,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,425.000000000000
2008,1,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,21.000000000000
2008,1,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,75.000000000000
2008,1,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,162558.000000000000
2008,1,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,1967.000000000000
2008,1,PRESIDENT VICE PRESIDENT,,SCATTERING,,1920.000000000000
2008,1,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,131821.000000000000
2008,1,U S SENATE,,SCATTERING,,367.000000000000
2008,1,U S SENATE,,TOM HARKIN,DEMOCRAT,251811.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,235234.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,1071.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,47.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,898.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,343.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,30.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,72.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,163379.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,2139.000000000000
2008,2,PRESIDENT VICE PRESIDENT,,SCATTERING,,1655.000000000000
2008,2,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,132210.000000000000
2008,2,U S SENATE,,SCATTERING,,308.000000000000
2008,2,U S SENATE,,TOM HARKIN,DEMOCRAT,263665.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,184782.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,1256.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,46.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,1405.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,331.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,23.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,71.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,158574.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,1763.000000000000
2008,3,PRESIDENT VICE PRESIDENT,,SCATTERING,,1642.000000000000
2008,3,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,137804.000000000000
2008,3,U S SENATE,,SCATTERING,,336.000000000000
2008,3,U S SENATE,,TOM HARKIN,DEMOCRAT,206085.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,184168.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,1132.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,40.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,1040.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,324.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,47.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,74.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,197868.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,2145.000000000000
2008,4,PRESIDENT VICE PRESIDENT,,SCATTERING,,1520.000000000000
2008,4,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,158171.000000000000
2008,4,U S SENATE,,SCATTERING,,236.000000000000
2008,4,U S SENATE,,TOM HARKIN,DEMOCRAT,220104.000000000000
