year,plan2_district,office,district,candidate,party,votes
2004,1,PRESIDENT,,,DEM,12959.353838457255
2004,1,PRESIDENT,,,OTH,15.100622044345
2004,1,PRESIDENT,,,REP,13560.962620703976
2004,1,PRESIDENT,,,SC,12.684522517250
2004,1,US SENATE,,,DEM,7918.162175172974
2004,1,US SENATE,,,OTH,116.576802182347
2004,1,US SENATE,,,REP,17832.022559726640
2004,1,US SENATE,,,SC,2.416099527095
2004,2,PRESIDENT,,,DEM,6201.415129582068
2004,2,PRESIDENT,,,OTH,135.871585337380
2004,2,PRESIDENT,,,REP,23798.567592808780
2004,2,PRESIDENT,,,SC,6.084870417931
2004,2,US SENATE,,,DEM,3258.235232313798
2004,2,US SENATE,,,OTH,133.743170674761
2004,2,US SENATE,,,REP,25154.547513425168
2004,2,US SENATE,,,SC,2.850922250759
2004,3,PRESIDENT,,,DEM,12011.955019037439
2004,3,PRESIDENT,,,OTH,226.289853412591
2004,3,PRESIDENT,,,REP,19460.767170323459
2004,3,PRESIDENT,,,SC,33.820678428222
2004,3,US SENATE,,,DEM,5525.717443822527
2004,3,US SENATE,,,OTH,336.240007919806
2004,3,US SENATE,,,REP,25085.901207264709
2004,3,US SENATE,,,SC,8.047411939746
2004,4,PRESIDENT,,,DEM,15821.000000000000
2004,4,PRESIDENT,,,OTH,139.000000000000
2004,4,PRESIDENT,,,REP,17757.000000000000
2004,4,PRESIDENT,,,SC,5.000000000000
2004,4,US SENATE,,,DEM,7929.000000000000
2004,4,US SENATE,,,OTH,230.000000000000
2004,4,US SENATE,,,REP,25024.000000000000
2004,4,US SENATE,,,SC,0.000000000000
2004,5,PRESIDENT,,,DEM,16411.147399902344
2004,5,PRESIDENT,,,OTH,226.527954101562
2004,5,PRESIDENT,,,REP,19561.884399414062
2004,5,PRESIDENT,,,SC,15.825744628906
2004,5,US SENATE,,,DEM,7661.384460449219
2004,5,US SENATE,,,OTH,581.544860839844
2004,5,US SENATE,,,REP,27626.092102050781
2004,5,US SENATE,,,SC,4.140441894531
2004,6,PRESIDENT,,,DEM,13665.488496482219
2004,6,PRESIDENT,,,OTH,173.208878260220
2004,6,PRESIDENT,,,REP,18823.471734976032
2004,6,PRESIDENT,,,SC,11.761185903253
2004,6,US SENATE,,,DEM,6015.930338326198
2004,6,US SENATE,,,OTH,365.768413635539
2004,6,US SENATE,,,REP,24194.776495457310
2004,6,US SENATE,,,SC,9.559695517098
2004,7,PRESIDENT,,,DEM,13340.128613020894
2004,7,PRESIDENT,,,OTH,60.209985104121
2004,7,PRESIDENT,,,REP,15473.818216749725
2004,7,PRESIDENT,,,SC,71.584184007690
2004,7,US SENATE,,,DEM,7412.500688241484
2004,7,US SENATE,,,OTH,205.895158383243
2004,7,US SENATE,,,REP,20525.436617532698
2004,7,US SENATE,,,SC,3.545124387869
2004,8,PRESIDENT,,,DEM,11760.405820619857
2004,8,PRESIDENT,,,OTH,184.925865032509
2004,8,PRESIDENT,,,REP,18922.922886395423
2004,8,PRESIDENT,,,SC,22.128818046911
2004,8,US SENATE,,,DEM,6642.824110946225
2004,8,US SENATE,,,OTH,505.970822167893
2004,8,US SENATE,,,REP,23078.627243319417
2004,8,US SENATE,,,SC,9.447660328611
2004,9,PRESIDENT,,,DEM,12697.497446037238
2004,9,PRESIDENT,,,OTH,226.613939693524
2004,9,PRESIDENT,,,REP,21088.706376668313
2004,9,PRESIDENT,,,SC,24.871313231175
2004,9,US SENATE,,,DEM,5909.581150107102
2004,9,US SENATE,,,OTH,527.455758774098
2004,9,US SENATE,,,REP,26976.598615916955
2004,9,US SENATE,,,SC,4.000000000000
2004,10,PRESIDENT,,,DEM,11491.105682897927
2004,10,PRESIDENT,,,OTH,218.865256707272
2004,10,PRESIDENT,,,REP,16712.605378628548
2004,10,PRESIDENT,,,SC,23.109996049836
2004,10,US SENATE,,,DEM,7102.245550727578
2004,10,US SENATE,,,OTH,691.260764196569
2004,10,US SENATE,,,REP,20152.596261223272
2004,10,US SENATE,,,SC,16.992644154291
2004,11,PRESIDENT,,,DEM,12923.873107080864
2004,11,PRESIDENT,,,OTH,195.669360148441
2004,11,PRESIDENT,,,REP,15493.378344406536
2004,11,PRESIDENT,,,SC,12.338720296882
2004,11,US SENATE,,,DEM,7355.257018016400
2004,11,US SENATE,,,OTH,369.434069551685
2004,11,US SENATE,,,REP,20220.447237684803
2004,11,US SENATE,,,SC,5.335488118753
2004,12,PRESIDENT,,,DEM,13822.531500501786
2004,12,PRESIDENT,,,OTH,275.008281608520
2004,12,PRESIDENT,,,REP,16828.313586776923
2004,12,PRESIDENT,,,SC,21.113457577382
2004,12,US SENATE,,,DEM,6909.042003869340
2004,12,US SENATE,,,OTH,503.380540323985
2004,12,US SENATE,,,REP,23115.144888226467
2004,12,US SENATE,,,SC,7.335189309577
2004,13,PRESIDENT,,,DEM,15599.674839652513
2004,13,PRESIDENT,,,OTH,159.495818787042
2004,13,PRESIDENT,,,REP,14767.909880652756
2004,13,PRESIDENT,,,SC,28.829260371844
2004,13,US SENATE,,,DEM,9121.987091012423
2004,13,US SENATE,,,OTH,280.788422505480
2004,13,US SENATE,,,REP,20378.273199642768
2004,13,US SENATE,,,SC,9.000000000000
2004,14,PRESIDENT,,,DEM,6989.315114669234
2004,14,PRESIDENT,,,OTH,55.064226810329
2004,14,PRESIDENT,,,REP,9720.116595437308
2004,14,PRESIDENT,,,SC,10.884789020646
2004,14,US SENATE,,,DEM,3658.569674351411
2004,14,US SENATE,,,OTH,128.696623126467
2004,14,US SENATE,,,REP,12689.743152952507
2004,14,US SENATE,,,SC,4.481971949678
2004,15,PRESIDENT,,,DEM,13620.831342747071
2004,15,PRESIDENT,,,OTH,182.399887490074
2004,15,PRESIDENT,,,REP,12405.263604257507
2004,15,PRESIDENT,,,SC,20.842002757915
2004,15,US SENATE,,,DEM,8049.802841586431
2004,15,US SENATE,,,OTH,487.133269428779
