year,plan2_district,office,district,candidate,party,votes
2010,2,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,4545.568760214803
2010,2,TREASURER OF STATE,,WRITE IN,,4.000000000000
2010,2,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,20399.935909409294
2010,2,U S SENATE,,JOHN HEIDERSCHEIT,,325.078216203596
2010,2,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,2470.337146859678
2010,2,U S SENATE,,WRITE IN,,8.467896334345
2010,3,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,12417.020340633342
2010,3,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,8906.067555677382
2010,3,ATTORNEY GENERAL,,WRITE IN,,15.345202467089
2010,3,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,15038.442366226518
2010,3,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,5688.756881611775
2010,3,AUDITOR OF STATE,,WRITE IN,,17.214928973046
2010,3,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,6156.389620417243
2010,3,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,36.008532262499
2010,3,GOVERNOR,,ERIC COOPER NICK WELTHA,,221.252645872453
2010,3,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,65.020494587693
2010,3,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,334.635371453113
2010,3,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,15132.008790161950
2010,3,GOVERNOR,,WRITE IN,,55.429857946093
2010,3,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,16748.714578939725
2010,3,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,4486.468780878826
2010,3,SECRETARY OF AGRICULTURE,,WRITE IN,,15.167517033301
2010,3,SECRETARY OF STATE,,JAKE PORTER,,603.488858366773
2010,3,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,14131.639054169314
2010,3,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,6294.860503537840
2010,3,SECRETARY OF STATE,,WRITE IN,,7.047411939746
2010,3,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,12815.738493161047
2010,3,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,8103.095846556047
2010,3,TREASURER OF STATE,,WRITE IN,,12.626086256152
2010,3,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,17111.321889361952
2010,3,U S SENATE,,JOHN HEIDERSCHEIT,,459.401813815319
2010,3,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,4299.748942423775
2010,3,U S SENATE,,WRITE IN,,10.177685433789
2010,4,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,10183.000000000000
2010,4,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,13540.000000000000
2010,4,ATTORNEY GENERAL,,WRITE IN,,13.000000000000
2010,4,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,14365.000000000000
2010,4,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,8424.000000000000
2010,4,AUDITOR OF STATE,,WRITE IN,,14.000000000000
2010,4,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,9328.000000000000
2010,4,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,55.000000000000
2010,4,GOVERNOR,,ERIC COOPER NICK WELTHA,,252.000000000000
2010,4,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,92.000000000000
2010,4,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,645.000000000000
2010,4,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,13721.000000000000
2010,4,GOVERNOR,,WRITE IN,,75.000000000000
2010,4,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,16345.000000000000
2010,4,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,6939.000000000000
2010,4,SECRETARY OF AGRICULTURE,,WRITE IN,,15.000000000000
2010,4,SECRETARY OF STATE,,JAKE PORTER,,730.000000000000
2010,4,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,12284.000000000000
2010,4,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,10183.000000000000
2010,4,SECRETARY OF STATE,,WRITE IN,,7.000000000000
2010,4,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,10822.000000000000
2010,4,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,12345.000000000000
2010,4,TREASURER OF STATE,,WRITE IN,,13.000000000000
2010,4,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,16835.000000000000
2010,4,U S SENATE,,JOHN HEIDERSCHEIT,,427.000000000000
2010,4,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,6788.000000000000
2010,4,U S SENATE,,WRITE IN,,18.000000000000
2010,5,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,12769.897827148438
2010,5,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,13275.458435058594
2010,5,ATTORNEY GENERAL,,WRITE IN,,14.842651367188
2010,5,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,15613.814453125000
2010,5,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,9699.032104492188
2010,5,AUDITOR OF STATE,,WRITE IN,,16.702209472656
2010,5,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,9567.233642578125
2010,5,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,77.825744628906
2010,5,GOVERNOR,,ERIC COOPER NICK WELTHA,,286.128723144531
2010,5,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,117.106628417969
2010,5,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,302.707397460938
2010,5,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,16380.032897949219
2010,5,GOVERNOR,,WRITE IN,,52.404418945312
2010,5,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,18687.101684570312
2010,5,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,7217.816345214844
2010,5,SECRETARY OF AGRICULTURE,,WRITE IN,,18.561767578125
2010,5,SECRETARY OF STATE,,JAKE PORTER,,809.279541015625
2010,5,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,14082.142211914062
2010,5,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,10645.873413085938
2010,5,SECRETARY OF STATE,,WRITE IN,,7.140441894531
2010,5,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,12737.953735351562
2010,5,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,12789.285522460938
2010,5,TREASURER OF STATE,,WRITE IN,,15.561767578125
2010,5,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,18610.439819335938
2010,5,U S SENATE,,JOHN HEIDERSCHEIT,,548.504516601562
2010,5,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,7432.264953613281
2010,5,U S SENATE,,WRITE IN,,8.280883789062
2010,6,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,11116.377069832492
2010,6,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,11351.773495467987
2010,6,ATTORNEY GENERAL,,WRITE IN,,6.402980772310
2010,6,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,13173.556044284540
2010,6,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,7934.527485667310
2010,6,AUDITOR OF STATE,,WRITE IN,,13.671634620517
2010,6,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,8230.124536923357
2010,6,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,56.194006427023
2010,6,GOVERNOR,,ERIC COOPER NICK WELTHA,,242.820801349461
2010,6,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,83.276073750627
2010,6,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,327.365625033363
2010,6,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,14665.376781577290
2010,6,GOVERNOR,,WRITE IN,,62.604471158466
2010,6,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,15270.145451439674
2010,6,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,6479.669424663969
2010,6,SECRETARY OF AGRICULTURE,,WRITE IN,,11.582083337782
2010,6,SECRETARY OF STATE,,JAKE PORTER,,649.619182849883
2010,6,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,12743.981316792468
2010,6,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,8412.624649022600
2010,6,SECRETARY OF STATE,,WRITE IN,,9.358205130943
2010,6,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,10710.063672371272
2010,6,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,10908.273575538877
2010,6,TREASURER OF STATE,,WRITE IN,,11.559695517098
2010,6,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,17149.100195372972
2010,6,U S SENATE,,JOHN HEIDERSCHEIT,,504.022227678905
2010,6,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,5744.020498147694
2010,6,U S SENATE,,WRITE IN,,14.895512827356
2010,7,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,10298.713951914233
2010,7,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,9821.585229597693
2010,7,ATTORNEY GENERAL,,WRITE IN,,15.853426663562
2010,7,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,11953.914670539365
2010,7,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,7468.497035380208
2010,7,AUDITOR OF STATE,,WRITE IN,,13.956341106327
2010,7,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,7273.652625267656
2010,7,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,56.443877668357
2010,7,GOVERNOR,,ERIC COOPER NICK WELTHA,,242.102188471213
2010,7,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,91.725986075448
2010,7,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,212.398202252543
2010,7,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,12615.833901479233
2010,7,GOVERNOR,,WRITE IN,,51.521572879232
2010,7,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,13056.886403860604
2010,7,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,6539.595840836140
2010,7,SECRETARY OF AGRICULTURE,,WRITE IN,,11.540170058830
2010,7,SECRETARY OF STATE,,JAKE PORTER,,613.412416760397
2010,7,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,11524.795758715049
2010,7,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,7630.834354899464
2010,7,SECRETARY OF STATE,,WRITE IN,,7.926749091982
2010,7,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,10798.777975902929
2010,7,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,8770.741774752507
2010,7,TREASURER OF STATE,,WRITE IN,,17.067250421866
2010,7,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,14600.202477228901
2010,7,U S SENATE,,JOHN HEIDERSCHEIT,,384.916001797983
2010,7,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,5442.969550641179
2010,7,U S SENATE,,WRITE IN,,13.368887516684
2010,8,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,11836.204938772460
2010,8,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,7913.416603499632
2010,8,ATTORNEY GENERAL,,WRITE IN,,13.362315436600
2010,8,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,12249.266027523034
2010,8,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,7235.783958064207
2010,8,AUDITOR OF STATE,,WRITE IN,,16.937192394333
2010,8,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,7232.502183266251
2010,8,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,64.194828488155
2010,8,GOVERNOR,,ERIC COOPER NICK WELTHA,,301.375126778908
2010,8,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,125.900124910588
2010,8,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,145.091750563165
2010,8,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,12882.480073024652
2010,8,GOVERNOR,,WRITE IN,,18.043473154900
2010,8,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,13019.095220301708
2010,8,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,6569.379888327800
2010,8,SECRETARY OF AGRICULTURE,,WRITE IN,,13.745566741755
2010,8,SECRETARY OF STATE,,JAKE PORTER,,781.371806506027
2010,8,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,12616.684627456842
2010,8,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,6607.784075501511
2010,8,SECRETARY OF STATE,,WRITE IN,,7.766502610311
2010,8,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,11758.114789627083
2010,8,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,7891.617955096245
2010,8,TREASURER OF STATE,,WRITE IN,,11.447660328611
2010,8,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,14793.291297895737
2010,8,U S SENATE,,JOHN HEIDERSCHEIT,,534.895203219917
2010,8,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,5258.546008733065
2010,8,U S SENATE,,WRITE IN,,16.916256525777
2010,9,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,12937.519195913659
2010,9,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,10619.098039215685
2010,9,ATTORNEY GENERAL,,WRITE IN,,7.871313231175
2010,9,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,15249.309770967211
2010,9,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,7527.398747734388
2010,9,AUDITOR OF STATE,,WRITE IN,,13.227879387049
2010,9,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,7588.363816114681
2010,9,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,67.554951392322
2010,9,GOVERNOR,,ERIC COOPER NICK WELTHA,,287.002636348657
2010,9,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,105.941011698797
2010,9,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,384.506673257538
2010,9,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,15900.963914977756
2010,9,GOVERNOR,,WRITE IN,,48.455758774098
2010,9,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,17083.529411764706
2010,9,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,6159.221947602570
2010,9,SECRETARY OF AGRICULTURE,,WRITE IN,,11.871313231175
2010,9,SECRETARY OF STATE,,JAKE PORTER,,822.608502224419
2010,9,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,14369.744274180261
2010,9,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,8058.824847586093
2010,9,SECRETARY OF STATE,,WRITE IN,,5.871313231175
2010,9,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,13119.500411929477
2010,9,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,10011.309935739002
2010,9,TREASURER OF STATE,,WRITE IN,,6.000000000000
2010,9,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,17979.867193936399
2010,9,U S SENATE,,JOHN HEIDERSCHEIT,,556.973142198056
2010,9,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,5616.709836875927
2010,9,U S SENATE,,WRITE IN,,10.485252924699
2010,10,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,10030.417991395048
2010,10,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,7461.809901032381
2010,10,ATTORNEY GENERAL,,WRITE IN,,12.234703791090
2010,10,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,10400.177928192426
2010,10,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,6725.688556268484
2010,10,AUDITOR OF STATE,,WRITE IN,,20.391172985150
2010,10,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,6622.373279810393
2010,10,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,66.611165084822
2010,10,GOVERNOR,,ERIC COOPER NICK WELTHA,,267.804071871630
2010,10,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,129.823801338785
2010,10,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,132.542624403472
2010,10,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,10850.143145398060
2010,10,GOVERNOR,,WRITE IN,,18.352055686635
2010,10,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,10812.759328258619
2010,10,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,6304.950687008231
2010,10,SECRETARY OF AGRICULTURE,,WRITE IN,,17.672349920463
2010,10,SECRETARY OF STATE,,JAKE PORTER,,626.009010644090
2010,10,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,10686.334055750693
2010,10,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,6303.591275475888
2010,10,SECRETARY OF STATE,,WRITE IN,,10.875292258746
2010,10,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,9929.821538001645
2010,10,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,7234.108469364878
2010,10,TREASURER OF STATE,,WRITE IN,,16.992644154291
2010,10,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,12177.608506731294
2010,10,U S SENATE,,JOHN HEIDERSCHEIT,,456.082569101178
2010,10,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,5374.433493119242
2010,10,U S SENATE,,WRITE IN,,27.188230646866
2010,11,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,10592.902196684025
2010,11,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,13613.698569461902
2010,11,ATTORNEY GENERAL,,WRITE IN,,23.338720296882
2010,11,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,14035.403842700664
2010,11,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,9299.970670976238
2010,11,AUDITOR OF STATE,,WRITE IN,,22.670976237505
2010,11,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,9859.304543005925
2010,11,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,55.022625246902
2010,11,GOVERNOR,,ERIC COOPER NICK WELTHA,,308.746932423535
2010,11,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,78.017776979709
2010,11,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,814.613455437840
2010,11,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,13305.947147902076
2010,11,GOVERNOR,,WRITE IN,,136.038786137547
2010,11,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,15730.499850362125
2010,11,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,7964.955467768002
2010,11,SECRETARY OF AGRICULTURE,,WRITE IN,,19.337104207817
2010,11,SECRETARY OF STATE,,JAKE PORTER,,657.216555934638
2010,11,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,11679.176931824983
2010,11,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,11558.713413539235
2010,11,SECRETARY OF STATE,,WRITE IN,,9.669360148441
2010,11,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,11181.700843957622
2010,11,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,12473.725384569341
2010,11,TREASURER OF STATE,,WRITE IN,,17.337104207817
2010,11,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,16386.690548871731
2010,11,U S SENATE,,JOHN HEIDERSCHEIT,,529.484168312683
2010,11,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,7567.169749206920
2010,11,U S SENATE,,WRITE IN,,21.011312623451
2010,12,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,11287.622596904241
2010,12,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,12797.166393233498
2010,12,ATTORNEY GENERAL,,WRITE IN,,12.903862784447
2010,12,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,14656.450577821912
2010,12,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,8536.699943610238
2010,12,AUDITOR OF STATE,,WRITE IN,,16.690949189820
2010,12,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,8796.568055076439
2010,12,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,56.031606505729
2010,12,GOVERNOR,,ERIC COOPER NICK WELTHA,,374.357680290504
2010,12,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,88.386712960821
2010,12,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,764.912147724851
2010,12,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,14339.100167691407
2010,12,GOVERNOR,,WRITE IN,,143.833110720741
2010,12,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,16921.184391906791
2010,12,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,6764.553847724764
2010,12,SECRETARY OF AGRICULTURE,,WRITE IN,,11.295965303409
2010,12,SECRETARY OF STATE,,JAKE PORTER,,865.688275112497
2010,12,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,12340.939884621750
2010,12,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,10501.369753534671
2010,12,SECRETARY OF STATE,,WRITE IN,,9.778268267805
2010,12,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,11723.721645042498
2010,12,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,11786.066586795898
2010,12,TREASURER OF STATE,,WRITE IN,,7.718262806236
2010,12,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,17074.666869744760
2010,12,U S SENATE,,JOHN HEIDERSCHEIT,,612.090956835402
2010,12,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,6606.402714031948
2010,12,U S SENATE,,WRITE IN,,25.187954547617
2010,13,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,9563.425022326865
2010,13,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,12247.562961760170
2010,13,ATTORNEY GENERAL,,WRITE IN,,17.943086790615
2010,13,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,11421.740764796623
2010,13,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,9714.816676138671
2010,13,AUDITOR OF STATE,,WRITE IN,,22.943086790615
