year,plan2_district,office,district,candidate,party,votes
2002,2,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,5159.803408825590
2002,2,GOVERNOR,,WRITE IN VOTES,,21.105533504553
2002,2,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,149.314382442213
2002,2,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,101.974900770488
2002,2,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,14736.768620126080
2002,2,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,3965.377655848704
2002,2,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,128.314382442213
2002,2,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.616974083586
2002,2,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,4088.474317067476
2002,2,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,155.653864113939
2002,2,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,14591.419565724958
2002,2,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,180.759397618492
2002,2,SECRETARY OF STATE,,WRITE IN VOTES,,1.850922250759
2002,2,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,14437.421783796404
2002,2,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,4356.933341116041
2002,2,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,168.440579033388
2002,2,TREASURER OF STATE,,WRITE IN VOTES,,0.616974083586
2002,2,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,14439.726593509222
2002,2,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,79.591874854074
2002,2,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,125.293719355592
2002,2,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,5414.333294419799
2002,2,U S SENATE,,WRITE IN VOTES,,5.935792668690
2002,3,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,9790.542614413118
2002,3,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,276.372908752724
2002,3,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,10982.334076351808
2002,3,ATTORNEY GENERAL,,WRITE IN VOTES,,5.719116210938
2002,3,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,1197.783008082650
2002,3,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,12525.541362611277
2002,3,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,6594.604527118583
2002,3,AUDITOR OF STATE,,WRITE IN VOTES,,3.000000000000
2002,3,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,205.074960438664
2002,3,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,11911.605573291945
2002,3,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,260.845356013072
2002,3,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,9537.308505008716
2002,3,GOVERNOR,,WRITE IN VOTES,,19.318127328320
2002,3,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,379.467768631335
2002,3,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,209.125802441105
2002,3,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,12276.578129617688
2002,3,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,7666.747781656357
2002,3,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,293.127754152527
2002,3,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,4.719116210938
2002,3,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,8280.108877389135
2002,3,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,254.410274079579
2002,3,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,11788.069488289795
2002,3,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,476.292156696565
2002,3,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000000000
2002,3,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,11336.018294714802
2002,3,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,9044.184347187067
2002,3,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,358.287334071074
2002,3,TREASURER OF STATE,,WRITE IN VOTES,,2.000000000000
2002,3,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,11464.391928884335
2002,3,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,161.831162402143
2002,3,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,240.833393687878
2002,3,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,9997.448063699720
2002,3,U S SENATE,,WRITE IN VOTES,,6.578674316406
2002,4,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,7592.000000000000
2002,4,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,305.000000000000
2002,4,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,15845.000000000000
2002,4,ATTORNEY GENERAL,,WRITE IN VOTES,,10.000000000000
2002,4,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,1159.000000000000
2002,4,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,11607.000000000000
2002,4,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,9838.000000000000
2002,4,AUDITOR OF STATE,,WRITE IN VOTES,,5.000000000000
2002,4,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,288.000000000000
2002,4,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,10530.000000000000
2002,4,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,265.000000000000
2002,4,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,13131.000000000000
2002,4,GOVERNOR,,WRITE IN VOTES,,12.000000000000
2002,4,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,542.000000000000
2002,4,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,247.000000000000
2002,4,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,10654.000000000000
2002,4,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,11603.000000000000
2002,4,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,437.000000000000
2002,4,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,3.000000000000
2002,4,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,12699.000000000000
2002,4,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,394.000000000000
2002,4,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,9742.000000000000
2002,4,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,609.000000000000
2002,4,SECRETARY OF STATE,,WRITE IN VOTES,,3.000000000000
2002,4,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,9456.000000000000
2002,4,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,13535.000000000000
2002,4,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,369.000000000000
2002,4,TREASURER OF STATE,,WRITE IN VOTES,,4.000000000000
2002,4,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,10648.000000000000
2002,4,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,225.000000000000
2002,4,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,233.000000000000
2002,4,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,13007.000000000000
2002,4,U S SENATE,,WRITE IN VOTES,,7.000000000000
2002,5,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,8706.307617187500
2002,5,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,361.218444824219
2002,5,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,15778.696289062500
2002,5,ATTORNEY GENERAL,,WRITE IN VOTES,,4.280883789062
2002,5,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,1314.621520996094
2002,5,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,12019.415405273438
2002,5,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,10484.748535156250
2002,5,AUDITOR OF STATE,,WRITE IN VOTES,,5.000000000000
2002,5,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,234.847839355469
2002,5,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,12062.472656250000
2002,5,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,329.707397460938
2002,5,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,13641.040954589844
2002,5,GOVERNOR,,WRITE IN VOTES,,22.140441894531
2002,5,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,488.521423339844
2002,5,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,261.443420410156
2002,5,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,11422.196960449219
2002,5,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,12004.224426269531
2002,5,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,359.673583984375
2002,5,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,11.280883789062
2002,5,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,12542.223083496094
2002,5,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,394.286071777344
2002,5,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,10949.135864257812
2002,5,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,612.117004394531
2002,5,SECRETARY OF STATE,,WRITE IN VOTES,,4.000000000000
2002,5,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,10404.181396484375
2002,5,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,13553.098205566406
2002,5,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,449.061096191406
2002,5,TREASURER OF STATE,,WRITE IN VOTES,,5.000000000000
2002,5,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,11426.304931640625
2002,5,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,214.881652832031
2002,5,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,370.426513671875
2002,5,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,14081.327026367188
2002,5,U S SENATE,,WRITE IN VOTES,,9.421325683594
2002,6,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,7998.474873754898
2002,6,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,223.298397514600
2002,6,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,12775.549200892523
2002,6,ATTORNEY GENERAL,,WRITE IN VOTES,,11.425368592994
2002,6,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,893.969775908271
2002,6,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,10350.086508588938
2002,6,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,8271.020081779068
2002,6,AUDITOR OF STATE,,WRITE IN VOTES,,4.380592951627
2002,6,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,186.193974398668
2002,6,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,12656.974505428807
2002,6,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,242.992451984157
2002,6,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,9864.668752068497
2002,6,GOVERNOR,,WRITE IN VOTES,,5.291041668891
2002,6,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,289.081971238537
2002,6,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,161.380528894915
2002,6,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,10544.063992654830
2002,6,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,9623.937982427109
2002,6,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,222.029711638037
2002,6,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,6.313429489575
2002,6,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,10529.370674837455
2002,6,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,225.776025708094
2002,6,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,9571.116284283686
2002,6,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,396.917740506262
2002,6,SECRETARY OF STATE,,WRITE IN VOTES,,6.380592951627
2002,6,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,9384.832758602282
2002,6,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,10939.019793523867
2002,6,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,261.544631513767
2002,6,TREASURER OF STATE,,WRITE IN VOTES,,3.313429489575
2002,6,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,11100.511685011797
2002,6,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,146.164134647208
2002,6,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,206.574567350294
2002,6,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,11137.131508428796
2002,6,U S SENATE,,WRITE IN VOTES,,8.380592951627
2002,7,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,7822.165053114076
2002,7,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,328.782590239948
2002,7,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,10076.796527085779
2002,7,ATTORNEY GENERAL,,WRITE IN VOTES,,4.537877660411
2002,7,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,1352.121886907098
2002,7,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,9104.952716914955
2002,7,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,7263.260260228254
2002,7,AUDITOR OF STATE,,WRITE IN VOTES,,7.906553162711
2002,7,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,207.347842145713
2002,7,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,9048.523857063014
2002,7,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,256.593262232516
2002,7,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,9320.969039052656
2002,7,GOVERNOR,,WRITE IN VOTES,,19.919175701155
2002,7,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,286.925477606128
2002,7,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,245.718371540653
2002,7,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,9586.980392845497
2002,7,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,7558.169850028373
2002,7,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,293.213953484751
2002,7,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,4.342777098676
2002,7,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,8330.279552839906
2002,7,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,276.395563620100
2002,7,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,8919.333653007674
2002,7,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,428.919915063550
2002,7,SECRETARY OF STATE,,WRITE IN VOTES,,7.088704522634
2002,7,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,8997.633034589944
2002,7,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,8515.601513932941
2002,7,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,388.064484629996
2002,7,TREASURER OF STATE,,WRITE IN VOTES,,5.134727335128
2002,7,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,8653.172000039311
2002,7,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,254.709506492868
2002,7,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,254.621565136724
2002,7,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,9627.155271699285
2002,7,U S SENATE,,WRITE IN VOTES,,15.171635050512
2002,8,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,9076.815868982672
2002,8,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,413.036950046441
2002,8,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,8987.390511065798
2002,8,ATTORNEY GENERAL,,WRITE IN VOTES,,16.660221849744
2002,8,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,1180.329817331611
2002,8,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,9921.540264981264
2002,8,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,6886.498980430675
2002,8,AUDITOR OF STATE,,WRITE IN VOTES,,7.064409023455
2002,8,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,159.114287849509
2002,8,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,10325.889651638250
2002,8,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,264.352589492564
2002,8,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,8641.688534916246
2002,8,GOVERNOR,,WRITE IN VOTES,,6.872783370878
2002,8,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,327.463674506496
2002,8,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,218.903327746165
2002,8,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,10883.920196013538
2002,8,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,6727.713143369597
2002,8,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,387.381532450062
2002,8,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,7.170689784022
2002,8,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,7333.456991256258
2002,8,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,290.779313952619
2002,8,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,10207.082878708617
2002,8,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,573.811459745695
2002,8,SECRETARY OF STATE,,WRITE IN VOTES,,7.064409023455
2002,8,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,9783.776965206529
2002,8,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,8004.774114682867
2002,8,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,471.233379952385
2002,8,TREASURER OF STATE,,WRITE IN VOTES,,9.170689784022
2002,8,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,10853.717242999135
2002,8,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,145.410592844865
2002,8,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,185.178696872965
2002,8,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,8245.699862278070
2002,8,U S SENATE,,WRITE IN VOTES,,12.064409023455
2002,9,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,10320.374691052892
2002,9,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,342.249299719888
2002,9,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,12804.717251606526
2002,9,ATTORNEY GENERAL,,WRITE IN VOTES,,3.000000000000
2002,9,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,1289.876585928489
2002,9,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,13042.232328225407
2002,9,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,8014.937551491184
2002,9,AUDITOR OF STATE,,WRITE IN VOTES,,5.000000000000
2002,9,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,248.190311418685
2002,9,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,12944.870489372219
2002,9,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,279.536167408140
2002,9,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,10791.449332674247
2002,9,GOVERNOR,,WRITE IN VOTES,,15.742626462350
2002,9,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,338.447684956335
2002,9,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,219.823035096391
2002,9,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,13307.674740484428
2002,9,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,9180.956170703575
2002,9,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,320.337782171692
2002,9,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,6.742626462350
2002,9,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,9890.009721535673
2002,9,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,276.536167408140
2002,9,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,12301.838358872961
