year,vtd_id,office,district,candidate,party,votes
2016,19001001003,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.221314
2016,19001001003,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,4.647589
2016,19001001003,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001003,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,38.508599
2016,19001001003,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.663941
2016,19001001003,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.000000
2016,19001001003,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.221314
2016,19001001003,PRESIDENT,,WRITE IN,OTH,1.327883
2016,19001001003,U S SENATE,,CHARLES ALDRICH,LIB,6.418100
2016,19001001003,U S SENATE,,CHARLES E GRASSLEY,REP,124.378347
2016,19001001003,U S SENATE,,JIM HENNAGER,OTH,2.434452
2016,19001001003,U S SENATE,,MICHAEL LUICK THRAMS,OTH,1.106569
2016,19001001003,U S SENATE,,PATTY JUDGE,DEM,32.090499
2016,19001001003,U S SENATE,,WRITE IN,OTH,0.000000
2016,19001001004,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.002219
2016,19001001004,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.001109
2016,19001001004,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,0.609095
2016,19001001004,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.001109
2016,19001001004,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,0.023299
2016,19001001004,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001004,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,0.193046
2016,19001001004,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.003328
2016,19001001004,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.000000
2016,19001001004,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.001109
2016,19001001004,PRESIDENT,,WRITE IN,OTH,0.006657
2016,19001001004,U S SENATE,,CHARLES ALDRICH,LIB,0.032174
2016,19001001004,U S SENATE,,CHARLES E GRASSLEY,REP,0.623518
2016,19001001004,U S SENATE,,JIM HENNAGER,OTH,0.012204
2016,19001001004,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.005547
2016,19001001004,U S SENATE,,PATTY JUDGE,DEM,0.160872
2016,19001001004,U S SENATE,,WRITE IN,OTH,0.000000
2016,19001001005,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.649086
2016,19001001005,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.613123
2016,19001001005,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,107.279777
2016,19001001005,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.613123
2016,19001001005,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,5.757281
2016,19001001005,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001005,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,54.354267
2016,19001001005,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,1.262209
2016,19001001005,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.192387
2016,19001001005,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.035963
2016,19001001005,PRESIDENT,,WRITE IN,OTH,2.332032
2016,19001001005,U S SENATE,,CHARLES ALDRICH,LIB,6.237375
2016,19001001005,U S SENATE,,CHARLES E GRASSLEY,REP,117.943789
2016,19001001005,U S SENATE,,JIM HENNAGER,OTH,1.934690
2016,19001001005,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.372203
2016,19001001005,U S SENATE,,PATTY JUDGE,DEM,43.307228
2016,19001001005,U S SENATE,,WRITE IN,OTH,0.192387
2016,19001001006,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.659431
2016,19001001006,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.659431
2016,19001001006,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,100.013645
2016,19001001006,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.659431
2016,19001001006,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,5.715065
2016,19001001006,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001006,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,54.952552
2016,19001001006,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,1.318861
2016,19001001006,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.219810
2016,19001001006,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.000000
2016,19001001006,PRESIDENT,,WRITE IN,OTH,2.417912
2016,19001001006,U S SENATE,,CHARLES ALDRICH,LIB,5.934876
2016,19001001006,U S SENATE,,CHARLES E GRASSLEY,REP,111.663586
2016,19001001006,U S SENATE,,JIM HENNAGER,OTH,1.758482
2016,19001001006,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.219810
2016,19001001006,U S SENATE,,PATTY JUDGE,DEM,43.522421
2016,19001001006,U S SENATE,,WRITE IN,OTH,0.219810
2016,19001001007,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.033075
2016,19001001007,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.033075
2016,19001001007,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,5.016372
2016,19001001007,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.033075
2016,19001001007,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,0.286650
2016,19001001007,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001007,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,2.756248
2016,19001001007,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.066150
2016,19001001007,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.011025
2016,19001001007,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.000000
2016,19001001007,PRESIDENT,,WRITE IN,OTH,0.121275
2016,19001001007,U S SENATE,,CHARLES ALDRICH,LIB,0.297675
2016,19001001007,U S SENATE,,CHARLES E GRASSLEY,REP,5.600697
2016,19001001007,U S SENATE,,JIM HENNAGER,OTH,0.088200
2016,19001001007,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.011025
2016,19001001007,U S SENATE,,PATTY JUDGE,DEM,2.182949
2016,19001001007,U S SENATE,,WRITE IN,OTH,0.011025
2016,19001001008,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.696180
2016,19001001008,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.696180
2016,19001001008,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,105.587259
2016,19001001008,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.696180
2016,19001001008,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,6.033558
2016,19001001008,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001008,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,58.014975
2016,19001001008,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,1.392359
2016,19001001008,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.232060
2016,19001001008,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.000000
2016,19001001008,PRESIDENT,,WRITE IN,OTH,2.552659
2016,19001001008,U S SENATE,,CHARLES ALDRICH,LIB,6.265618
2016,19001001008,U S SENATE,,CHARLES E GRASSLEY,REP,117.886433
2016,19001001008,U S SENATE,,JIM HENNAGER,OTH,1.856479
2016,19001001008,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.232060
2016,19001001008,U S SENATE,,PATTY JUDGE,DEM,45.947860
2016,19001001008,U S SENATE,,WRITE IN,OTH,0.232060
2016,19001001009,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.687002
2016,19001001009,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.687002
2016,19001001009,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,104.195323
2016,19001001009,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.687002
2016,19001001009,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,5.954018
2016,19001001009,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001009,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,57.250178
2016,19001001009,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,1.374004
2016,19001001009,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.229001
2016,19001001009,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.000000
2016,19001001009,PRESIDENT,,WRITE IN,OTH,2.519008
2016,19001001009,U S SENATE,,CHARLES ALDRICH,LIB,6.183019
2016,19001001009,U S SENATE,,CHARLES E GRASSLEY,REP,116.332361
2016,19001001009,U S SENATE,,JIM HENNAGER,OTH,1.832006
2016,19001001009,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.229001
2016,19001001009,U S SENATE,,PATTY JUDGE,DEM,45.342141
2016,19001001009,U S SENATE,,WRITE IN,OTH,0.229001
2016,19001001010,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.442721
2016,19001001010,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.221360
2016,19001001010,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,121.526788
2016,19001001010,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.221360
2016,19001001010,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,4.648566
2016,19001001010,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001010,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,38.516687
2016,19001001010,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.664081
2016,19001001010,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.000000
2016,19001001010,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.221360
2016,19001001010,PRESIDENT,,WRITE IN,OTH,1.328162
2016,19001001010,U S SENATE,,CHARLES ALDRICH,LIB,6.419448
2016,19001001010,U S SENATE,,CHARLES E GRASSLEY,REP,124.404471
2016,19001001010,U S SENATE,,JIM HENNAGER,OTH,2.434963
2016,19001001010,U S SENATE,,MICHAEL LUICK THRAMS,OTH,1.106801
2016,19001001010,U S SENATE,,PATTY JUDGE,DEM,32.097239
2016,19001001010,U S SENATE,,WRITE IN,OTH,0.000000
2016,19001001011,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.444951
2016,19001001011,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.222475
2016,19001001011,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,122.138958
2016,19001001011,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.222475
2016,19001001011,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,4.671982
2016,19001001011,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001011,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,38.710708
2016,19001001011,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.667426
2016,19001001011,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.000000
2016,19001001011,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.222475
2016,19001001011,PRESIDENT,,WRITE IN,OTH,1.334852
2016,19001001011,U S SENATE,,CHARLES ALDRICH,LIB,6.451785
2016,19001001011,U S SENATE,,CHARLES E GRASSLEY,REP,125.031137
2016,19001001011,U S SENATE,,JIM HENNAGER,OTH,2.447229
2016,19001001011,U S SENATE,,MICHAEL LUICK THRAMS,OTH,1.112377
2016,19001001011,U S SENATE,,PATTY JUDGE,DEM,32.258923
2016,19001001011,U S SENATE,,WRITE IN,OTH,0.000000
2016,19001001012,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.544600
2016,19001001012,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.816900
2016,19001001012,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,148.403448
2016,19001001012,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.544600
2016,19001001012,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,6.262898
2016,19001001012,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001012,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,54.459981
2016,19001001012,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.000000
2016,19001001012,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.544600
2016,19001001012,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.544600
2016,19001001012,PRESIDENT,,WRITE IN,OTH,2.722999
2016,19001001012,U S SENATE,,CHARLES ALDRICH,LIB,5.718298
2016,19001001012,U S SENATE,,CHARLES E GRASSLEY,REP,163.379943
2016,19001001012,U S SENATE,,JIM HENNAGER,OTH,1.906099
2016,19001001012,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.544600
2016,19001001012,U S SENATE,,PATTY JUDGE,DEM,42.478785
2016,19001001012,U S SENATE,,WRITE IN,OTH,0.000000
2016,19001001013,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.004402
2016,19001001013,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.006603
2016,19001001013,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,1.199582
2016,19001001013,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.004402
2016,19001001013,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,0.050625
2016,19001001013,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001013,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,0.440214
2016,19001001013,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.000000
2016,19001001013,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.004402
2016,19001001013,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.004402
2016,19001001013,PRESIDENT,,WRITE IN,OTH,0.022011
2016,19001001013,U S SENATE,,CHARLES ALDRICH,LIB,0.046222
2016,19001001013,U S SENATE,,CHARLES E GRASSLEY,REP,1.320641
2016,19001001013,U S SENATE,,JIM HENNAGER,OTH,0.015407
2016,19001001013,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.004402
2016,19001001013,U S SENATE,,PATTY JUDGE,DEM,0.343367
2016,19001001013,U S SENATE,,WRITE IN,OTH,0.000000
2016,19001001014,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.513502
2016,19001001014,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.619318
2016,19001001014,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,140.231392
2016,19001001014,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.438035
2016,19001001014,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,5.754352
2016,19001001014,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001014,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,49.388173
2016,19001001014,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.226405
2016,19001001014,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.362567
2016,19001001014,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.438034
2016,19001001014,PRESIDENT,,WRITE IN,OTH,2.265643
2016,19001001014,U S SENATE,,CHARLES ALDRICH,LIB,5.995520
2016,19001001014,U S SENATE,,CHARLES E GRASSLEY,REP,151.183087
2016,19001001014,U S SENATE,,JIM HENNAGER,OTH,2.099131
2016,19001001014,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.739905
2016,19001001014,U S SENATE,,PATTY JUDGE,DEM,39.223117
2016,19001001014,U S SENATE,,WRITE IN,OTH,0.000000
2016,19001001015,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.677879
2016,19001001015,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.677879
2016,19001001015,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,99.653617
2016,19001001015,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.678715
2016,19001001015,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,6.061802
2016,19001001015,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001015,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,52.844434
2016,19001001015,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.389392
2016,19001001015,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.387718
2016,19001001015,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.000000
2016,19001001015,PRESIDENT,,WRITE IN,OTH,1.198183
2016,19001001015,U S SENATE,,CHARLES ALDRICH,LIB,4.658470
2016,19001001015,U S SENATE,,CHARLES E GRASSLEY,REP,112.334227
2016,19001001015,U S SENATE,,JIM HENNAGER,OTH,2.461401
2016,19001001015,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.388554
2016,19001001015,U S SENATE,,PATTY JUDGE,DEM,40.398987
2016,19001001015,U S SENATE,,WRITE IN,OTH,0.225960
2016,19001001016,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.078918
2016,19001001016,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.078918
2016,19001001016,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,181.906464
2016,19001001016,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.434901
2016,19001001016,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,11.389759
2016,19001001016,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001016,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,106.688406
2016,19001001016,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,1.779916
2016,19001001016,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.052612
2016,19001001016,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.000000
2016,19001001016,PRESIDENT,,WRITE IN,OTH,2.926783
2016,19001001016,U S SENATE,,CHARLES ALDRICH,LIB,6.169240
2016,19001001016,U S SENATE,,CHARLES E GRASSLEY,REP,207.968748
2016,19001001016,U S SENATE,,JIM HENNAGER,OTH,3.163538
2016,19001001016,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.408595
2016,19001001016,U S SENATE,,PATTY JUDGE,DEM,84.568242
2016,19001001016,U S SENATE,,WRITE IN,OTH,0.026306
2016,19001001017,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.010666
2016,19001001017,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.010666
2016,19001001017,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,309.624002
2016,19001001017,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.653846
2016,19001001017,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,19.391325
2016,19001001017,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001017,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,182.824931
2016,19001001017,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,3.216283
2016,19001001017,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.007047
2016,19001001017,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.000000
2016,19001001017,PRESIDENT,,WRITE IN,OTH,5.156616
2016,19001001017,U S SENATE,,CHARLES ALDRICH,LIB,10.355448
2016,19001001017,U S SENATE,,CHARLES E GRASSLEY,REP,354.205809
2016,19001001017,U S SENATE,,JIM HENNAGER,OTH,5.187847
2016,19001001017,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.650227
2016,19001001017,U S SENATE,,PATTY JUDGE,DEM,145.321658
2016,19001001017,U S SENATE,,WRITE IN,OTH,0.003555
2016,19001001018,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.838998
2016,19001001018,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.838998
2016,19001001018,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,122.227317
2016,19001001018,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.838998
2016,19001001018,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,7.499529
2016,19001001018,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001018,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,64.439364
2016,19001001018,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.308713
2016,19001001018,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.507880
2016,19001001018,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.000000
2016,19001001018,PRESIDENT,,WRITE IN,OTH,1.250616
2016,19001001018,U S SENATE,,CHARLES ALDRICH,LIB,5.497058
2016,19001001018,U S SENATE,,CHARLES E GRASSLEY,REP,137.962468
2016,19001001018,U S SENATE,,JIM HENNAGER,OTH,3.150183
2016,19001001018,U S SENATE,,MICHAEL LUICK THRAMS,OTH,0.507880
2016,19001001018,U S SENATE,,PATTY JUDGE,DEM,48.983878
2016,19001001018,U S SENATE,,WRITE IN,OTH,0.279666
2016,19001001019,PRESIDENT,,DAN R VACEK AND MARK G ELWORTH,OTH,0.877379
2016,19001001019,PRESIDENT,,DARRELL L CASTLE AND SCOTT N BRADLEY,CON,0.877379
2016,19001001019,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,126.635052
2016,19001001019,PRESIDENT,,EVAN MCMULLIN AND NATHAN JOHNSON,OTH,0.877379
2016,19001001019,PRESIDENT,,GARY JOHNSON AND BILL WELD,LIB,7.896412
2016,19001001019,PRESIDENT,,GLORIA LA RIVA AND DENNIS J BANKS,OTH,0.000000
2016,19001001019,PRESIDENT,,HILLARY CLINTON AND TIM KAINE,DEM,66.095893
2016,19001001019,PRESIDENT,,JILL STEIN AND AJAMU BARAKA,GRN,0.000000
2016,19001001019,PRESIDENT,,LYNN KAHN AND JAY STOLBA,OTH,0.584919
2016,19001001019,PRESIDENT,,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,OTH,0.000000
2016,19001001019,PRESIDENT,,WRITE IN,OTH,0.877379
2016,19001001019,U S SENATE,,CHARLES ALDRICH,LIB,5.264275
2016,19001001019,U S SENATE,,CHARLES E GRASSLEY,REP,143.305255
2016,19001001019,U S SENATE,,JIM HENNAGER,OTH,3.509516
