year,plan2_district,office,district,candidate,party,votes
2018,10,TREASURER OF STATE,,WRITE IN,,2.008871
2018,100,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,1254.928589
2018,100,ATTORNEY GENERAL,,TOM MILLER,DEM,3769.168478
2018,100,ATTORNEY GENERAL,,WRITE IN,,46.803378
2018,100,AUDITOR OF STATE,,FRED PERRYMAN,LIB,169.853588
2018,100,AUDITOR OF STATE,,MARY MOSIMAN,REP,2720.390414
2018,100,AUDITOR OF STATE,,ROB SAND,DEM,2932.371542
2018,100,AUDITOR OF STATE,,WRITE IN,,1.000000
2018,100,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,3018.621459
2018,100,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,26.055344
2018,100,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,87.508361
2018,100,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,2778.487938
2018,100,GOVERNOR,,WRITE IN,,3.306627
2018,100,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,2725.399106
2018,100,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,215.530217
2018,100,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,2875.766339
2018,100,SECRETARY OF AGRICULTURE,,WRITE IN,,3.000000
2018,100,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,2820.895137
2018,100,SECRETARY OF STATE,,JULES OFENBAKH,LIB,141.228723
2018,100,SECRETARY OF STATE,,PAUL D PATE,REP,2881.933773
2018,100,SECRETARY OF STATE,,WRITE IN,,1.000000
2018,100,TREASURER OF STATE,,JEREMY N DAVIS,REP,2641.142733
2018,100,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3040.153042
2018,100,TREASURER OF STATE,,TIMOTHY HIRD,LIB,138.085230
2018,100,TREASURER OF STATE,,WRITE IN,,2.721045
2018,11,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,1371.427324
2018,11,ATTORNEY GENERAL,,TOM MILLER,DEM,5826.305583
2018,11,ATTORNEY GENERAL,,WRITE IN,,28.017707
2018,11,AUDITOR OF STATE,,FRED PERRYMAN,LIB,174.051940
2018,11,AUDITOR OF STATE,,MARY MOSIMAN,REP,4856.423627
2018,11,AUDITOR OF STATE,,ROB SAND,DEM,3320.757851
2018,11,AUDITOR OF STATE,,WRITE IN,,3.000000
2018,11,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,2986.759031
2018,11,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,39.007083
2018,11,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,123.035414
2018,11,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,5715.526326
2018,11,GOVERNOR,,WRITE IN,,2.002361
2018,11,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,5424.403560
2018,11,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,205.067286
2018,11,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,2721.757850
2018,11,SECRETARY OF AGRICULTURE,,WRITE IN,,6.000000
2018,11,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,2514.684662
2018,11,SECRETARY OF STATE,,JULES OFENBAKH,LIB,163.063744
2018,11,SECRETARY OF STATE,,PAUL D PATE,REP,5658.500358
2018,11,SECRETARY OF STATE,,WRITE IN,,3.000000
2018,11,TREASURER OF STATE,,JEREMY N DAVIS,REP,4038.287874
2018,11,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4073.897145
2018,11,TREASURER OF STATE,,TIMOTHY HIRD,LIB,175.051940
2018,11,TREASURER OF STATE,,WRITE IN,,3.000000
2018,12,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,1704.572688
2018,12,ATTORNEY GENERAL,,TOM MILLER,DEM,5406.694446
2018,12,ATTORNEY GENERAL,,WRITE IN,,57.982294
2018,12,AUDITOR OF STATE,,FRED PERRYMAN,LIB,217.948061
2018,12,AUDITOR OF STATE,,MARY MOSIMAN,REP,5508.576406
2018,12,AUDITOR OF STATE,,ROB SAND,DEM,3118.242167
2018,12,AUDITOR OF STATE,,WRITE IN,,1.000000
2018,12,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,2883.240983
2018,12,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,40.992917
2018,12,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,120.964587
2018,12,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,6255.473712
2018,12,GOVERNOR,,WRITE IN,,2.997639
2018,12,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,5834.596476
2018,12,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,246.932716
2018,12,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,2817.242164
2018,12,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2018,12,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,2638.315352
2018,12,SECRETARY OF STATE,,JULES OFENBAKH,LIB,202.936256
2018,12,SECRETARY OF STATE,,PAUL D PATE,REP,6053.499680
2018,12,SECRETARY OF STATE,,WRITE IN,,1.000000
2018,12,TREASURER OF STATE,,JEREMY N DAVIS,REP,4945.712158
2018,12,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3776.102874
2018,12,TREASURER OF STATE,,TIMOTHY HIRD,LIB,174.948061
2018,12,TREASURER OF STATE,,WRITE IN,,0.000000
2018,13,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2173.711361
2018,13,ATTORNEY GENERAL,,TOM MILLER,DEM,5445.990674
2018,13,ATTORNEY GENERAL,,WRITE IN,,91.647281
2018,13,AUDITOR OF STATE,,FRED PERRYMAN,LIB,181.342362
2018,13,AUDITOR OF STATE,,MARY MOSIMAN,REP,5928.816263
2018,13,AUDITOR OF STATE,,ROB SAND,DEM,3617.336606
2018,13,AUDITOR OF STATE,,WRITE IN,,1.000734
2018,13,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,2491.944336
2018,13,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,41.563171
2018,13,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,116.665098
2018,13,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,7346.491723
2018,13,GOVERNOR,,WRITE IN,,1.880889
2018,13,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7022.482513
2018,13,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,194.280222
2018,13,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,2529.062711
2018,13,SECRETARY OF AGRICULTURE,,WRITE IN,,0.001410
2018,13,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,2528.358837
2018,13,SECRETARY OF STATE,,JULES OFENBAKH,LIB,137.185012
2018,13,SECRETARY OF STATE,,PAUL D PATE,REP,7071.255971
2018,13,SECRETARY OF STATE,,WRITE IN,,1.001507
2018,13,TREASURER OF STATE,,JEREMY N DAVIS,REP,6159.412336
2018,13,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3336.503096
2018,13,TREASURER OF STATE,,TIMOTHY HIRD,LIB,167.866749
2018,13,TREASURER OF STATE,,WRITE IN,,1.000734
2018,14,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2693.834900
2018,14,ATTORNEY GENERAL,,TOM MILLER,DEM,7336.410125
2018,14,ATTORNEY GENERAL,,WRITE IN,,114.604067
2018,14,AUDITOR OF STATE,,FRED PERRYMAN,LIB,300.006219
2018,14,AUDITOR OF STATE,,MARY MOSIMAN,REP,5789.302129
2018,14,AUDITOR OF STATE,,ROB SAND,DEM,5804.956079
2018,14,AUDITOR OF STATE,,WRITE IN,,1.999999
2018,14,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4830.798856
2018,14,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,49.696833
2018,14,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,210.936168
2018,14,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,7135.305260
2018,14,GOVERNOR,,WRITE IN,,4.999470
2018,14,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,6815.548277
2018,14,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,332.283331
2018,14,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4683.474795
2018,14,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000007
2018,14,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4694.044191
2018,14,SECRETARY OF STATE,,JULES OFENBAKH,LIB,242.531944
2018,14,SECRETARY OF STATE,,PAUL D PATE,REP,6984.850776
2018,14,SECRETARY OF STATE,,WRITE IN,,1.000000
2018,14,TREASURER OF STATE,,JEREMY N DAVIS,REP,6038.600450
2018,14,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5550.848387
2018,14,TREASURER OF STATE,,TIMOTHY HIRD,LIB,248.375915
2018,14,TREASURER OF STATE,,WRITE IN,,2.000008
2018,15,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,3666.809336
2018,15,ATTORNEY GENERAL,,TOM MILLER,DEM,7938.455426
2018,15,ATTORNEY GENERAL,,WRITE IN,,168.148189
2018,15,AUDITOR OF STATE,,FRED PERRYMAN,LIB,392.029082
2018,15,AUDITOR OF STATE,,MARY MOSIMAN,REP,8979.909269
2018,15,AUDITOR OF STATE,,ROB SAND,DEM,4775.707699
2018,15,AUDITOR OF STATE,,WRITE IN,,5.586803
2018,15,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4984.948933
2018,15,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,84.082944
2018,15,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,224.525387
2018,15,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,9257.173488
2018,15,GOVERNOR,,WRITE IN,,5.085593
2018,15,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8819.883010
2018,15,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,446.234604
2018,15,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4932.295944
2018,15,SECRETARY OF AGRICULTURE,,WRITE IN,,6.811121
2018,15,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4668.097902
2018,15,SECRETARY OF STATE,,JULES OFENBAKH,LIB,308.600294
2018,15,SECRETARY OF STATE,,PAUL D PATE,REP,9277.115502
2018,15,SECRETARY OF STATE,,WRITE IN,,6.998966
2018,15,TREASURER OF STATE,,JEREMY N DAVIS,REP,8513.119970
2018,15,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5344.229024
2018,15,TREASURER OF STATE,,TIMOTHY HIRD,LIB,335.754496
2018,15,TREASURER OF STATE,,WRITE IN,,5.998461
2018,16,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,3258.105867
2018,16,ATTORNEY GENERAL,,TOM MILLER,DEM,6578.885303
2018,16,ATTORNEY GENERAL,,WRITE IN,,121.492742
2018,16,AUDITOR OF STATE,,FRED PERRYMAN,LIB,362.724371
2018,16,AUDITOR OF STATE,,MARY MOSIMAN,REP,8070.623972
2018,16,AUDITOR OF STATE,,ROB SAND,DEM,3729.988992
2018,16,AUDITOR OF STATE,,WRITE IN,,10.417749
2018,16,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4015.161641
2018,16,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,75.838495
2018,16,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,204.072867
2018,16,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,8259.762140
2018,16,GOVERNOR,,WRITE IN,,7.418167
2018,16,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8144.899083
2018,16,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,388.171470
2018,16,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,3699.484510
2018,16,SECRETARY OF AGRICULTURE,,WRITE IN,,12.000416
2018,16,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,3535.708025
2018,16,SECRETARY OF STATE,,JULES OFENBAKH,LIB,336.998061
2018,16,SECRETARY OF STATE,,PAUL D PATE,REP,8397.703227
2018,16,SECRETARY OF STATE,,WRITE IN,,6.999999
2018,16,TREASURER OF STATE,,JEREMY N DAVIS,REP,7609.209301
2018,16,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4265.836490
2018,16,TREASURER OF STATE,,TIMOTHY HIRD,LIB,325.889079
2018,16,TREASURER OF STATE,,WRITE IN,,8.999999
2018,17,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2258.296097
2018,17,ATTORNEY GENERAL,,TOM MILLER,DEM,8066.968314
2018,17,ATTORNEY GENERAL,,WRITE IN,,63.873001
2018,17,AUDITOR OF STATE,,FRED PERRYMAN,LIB,255.771246
2018,17,AUDITOR OF STATE,,MARY MOSIMAN,REP,6913.205889
2018,17,AUDITOR OF STATE,,ROB SAND,DEM,4760.326703
2018,17,AUDITOR OF STATE,,WRITE IN,,4.000000
2018,17,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4326.649157
2018,17,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,59.145365
2018,17,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,199.413235
2018,17,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,7688.685750
2018,17,GOVERNOR,,WRITE IN,,1.868086
2018,17,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7395.890327
2018,17,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,410.402056
2018,17,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4084.129662
2018,17,SECRETARY OF AGRICULTURE,,WRITE IN,,7.000000
2018,17,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,3676.980314
2018,17,SECRETARY OF STATE,,JULES OFENBAKH,LIB,280.767159
2018,17,SECRETARY OF STATE,,PAUL D PATE,REP,7967.305348
2018,17,SECRETARY OF STATE,,WRITE IN,,3.000000
2018,17,TREASURER OF STATE,,JEREMY N DAVIS,REP,6320.784462
2018,17,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5375.732410
2018,17,TREASURER OF STATE,,TIMOTHY HIRD,LIB,239.452785
2018,17,TREASURER OF STATE,,WRITE IN,,2.000000
2018,18,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2609.946534
2018,18,ATTORNEY GENERAL,,TOM MILLER,DEM,7413.732879
2018,18,ATTORNEY GENERAL,,WRITE IN,,81.754615
2018,18,AUDITOR OF STATE,,FRED PERRYMAN,LIB,324.384904
2018,18,AUDITOR OF STATE,,MARY MOSIMAN,REP,8313.388866
2018,18,AUDITOR OF STATE,,ROB SAND,DEM,3747.225706
2018,18,AUDITOR OF STATE,,WRITE IN,,1.000001
2018,18,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4029.620864
2018,18,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,60.634161
2018,18,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,189.537862
2018,18,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,8508.400675
2018,18,GOVERNOR,,WRITE IN,,2.899958
2018,18,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8409.477653
2018,18,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,346.860711
2018,18,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,3675.706295
2018,18,SECRETARY OF AGRICULTURE,,WRITE IN,,4.000001
2018,18,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,3456.030244
2018,18,SECRETARY OF STATE,,JULES OFENBAKH,LIB,243.096336
2018,18,SECRETARY OF STATE,,PAUL D PATE,REP,8784.960523
2018,18,SECRETARY OF STATE,,WRITE IN,,3.000001
2018,18,TREASURER OF STATE,,JEREMY N DAVIS,REP,7541.820488
2018,18,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4632.946632
2018,18,TREASURER OF STATE,,TIMOTHY HIRD,LIB,240.623622
2018,18,TREASURER OF STATE,,WRITE IN,,2.000001
2018,19,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2430.711096
2018,19,ATTORNEY GENERAL,,TOM MILLER,DEM,6889.177348
2018,19,ATTORNEY GENERAL,,WRITE IN,,104.126351
2018,19,AUDITOR OF STATE,,FRED PERRYMAN,LIB,359.056271
2018,19,AUDITOR OF STATE,,MARY MOSIMAN,REP,5569.187297
2018,19,AUDITOR OF STATE,,ROB SAND,DEM,4839.453570
2018,19,AUDITOR OF STATE,,WRITE IN,,3.024809
2018,19,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,5112.315312
2018,19,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,61.933376
2018,19,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,242.197425
2018,19,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,5587.478622
2018,19,GOVERNOR,,WRITE IN,,2.525322
2018,19,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,5427.682870
2018,19,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,373.716583
2018,19,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4977.783049
2018,19,SECRETARY OF AGRICULTURE,,WRITE IN,,5.105969
2018,19,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4883.660991
2018,19,SECRETARY OF STATE,,JULES OFENBAKH,LIB,296.089145
2018,19,SECRETARY OF STATE,,PAUL D PATE,REP,5657.374934
2018,19,SECRETARY OF STATE,,WRITE IN,,2.191582
2018,19,TREASURER OF STATE,,JEREMY N DAVIS,REP,5235.300249
2018,19,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5193.161619
2018,19,TREASURER OF STATE,,TIMOTHY HIRD,LIB,308.833017
2018,19,TREASURER OF STATE,,WRITE IN,,2.002508
2018,2,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2178.929614
2018,2,ATTORNEY GENERAL,,TOM MILLER,DEM,6814.561159
2018,2,ATTORNEY GENERAL,,WRITE IN,,95.291066
2018,2,AUDITOR OF STATE,,FRED PERRYMAN,LIB,270.900031
2018,2,AUDITOR OF STATE,,MARY MOSIMAN,REP,4697.123821
2018,2,AUDITOR OF STATE,,ROB SAND,DEM,5475.796155
2018,2,AUDITOR OF STATE,,WRITE IN,,3.999267
2018,2,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4690.986831
2018,2,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,48.128210
2018,2,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,177.601056
2018,2,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,5815.748879
2018,2,GOVERNOR,,WRITE IN,,1.024567
2018,2,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,5504.512003
2018,2,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,315.072797
2018,2,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4600.893283
2018,2,SECRETARY OF AGRICULTURE,,WRITE IN,,6.025653
2018,2,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4572.275945
2018,2,SECRETARY OF STATE,,JULES OFENBAKH,LIB,232.683219
2018,2,SECRETARY OF STATE,,PAUL D PATE,REP,5668.939134
2018,2,SECRETARY OF STATE,,WRITE IN,,5.012029
2018,2,TREASURER OF STATE,,JEREMY N DAVIS,REP,4858.533834
2018,2,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5290.142755
2018,2,TREASURER OF STATE,,TIMOTHY HIRD,LIB,251.752062
2018,2,TREASURER OF STATE,,WRITE IN,,8.999258
2018,20,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2131.373549
2018,20,ATTORNEY GENERAL,,TOM MILLER,DEM,5575.481586
2018,20,ATTORNEY GENERAL,,WRITE IN,,88.232712
2018,20,AUDITOR OF STATE,,FRED PERRYMAN,LIB,375.190257
2018,20,AUDITOR OF STATE,,MARY MOSIMAN,REP,4283.279084
2018,20,AUDITOR OF STATE,,ROB SAND,DEM,4180.849543
2018,20,AUDITOR OF STATE,,WRITE IN,,4.970638
2018,20,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4402.573912
2018,20,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,67.145181
2018,20,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,228.204311
2018,20,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,4316.585358
2018,20,GOVERNOR,,WRITE IN,,6.970918
2018,20,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,4139.534654
2018,20,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,388.877316
2018,20,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4330.436317
2018,20,SECRETARY OF AGRICULTURE,,WRITE IN,,7.082494
2018,20,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4276.532908
2018,20,SECRETARY OF STATE,,JULES OFENBAKH,LIB,299.312485
2018,20,SECRETARY OF STATE,,PAUL D PATE,REP,4307.805934
2018,20,SECRETARY OF STATE,,WRITE IN,,4.809452
2018,20,TREASURER OF STATE,,JEREMY N DAVIS,REP,4052.370128
2018,20,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4440.772643
2018,20,TREASURER OF STATE,,TIMOTHY HIRD,LIB,321.523395
2018,20,TREASURER OF STATE,,WRITE IN,,4.999031
2018,21,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2867.996289
2018,21,ATTORNEY GENERAL,,TOM MILLER,DEM,8956.424564
2018,21,ATTORNEY GENERAL,,WRITE IN,,80.389012
2018,21,AUDITOR OF STATE,,FRED PERRYMAN,LIB,425.939531
2018,21,AUDITOR OF STATE,,MARY MOSIMAN,REP,6369.522208
2018,21,AUDITOR OF STATE,,ROB SAND,DEM,6468.264941
2018,21,AUDITOR OF STATE,,WRITE IN,,4.921897
2018,21,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,6185.161458
2018,21,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,62.715640
2018,21,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,264.797348
2018,21,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,7165.068201
2018,21,GOVERNOR,,WRITE IN,,8.105994
2018,21,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,6996.565904
2018,21,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,448.072025
2018,21,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,5732.362847
2018,21,SECRETARY OF AGRICULTURE,,WRITE IN,,7.309619
2018,21,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,5494.405139
2018,21,SECRETARY OF STATE,,JULES OFENBAKH,LIB,347.026665
2018,21,SECRETARY OF STATE,,PAUL D PATE,REP,7471.828354
2018,21,SECRETARY OF STATE,,WRITE IN,,7.902371
2018,21,TREASURER OF STATE,,JEREMY N DAVIS,REP,5876.615988
2018,21,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,7063.749738
2018,21,TREASURER OF STATE,,TIMOTHY HIRD,LIB,343.143208
2018,21,TREASURER OF STATE,,WRITE IN,,4.921897
2018,22,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,3259.878618
2018,22,ATTORNEY GENERAL,,TOM MILLER,DEM,9490.276061
2018,22,ATTORNEY GENERAL,,WRITE IN,,92.832731
2018,22,AUDITOR OF STATE,,FRED PERRYMAN,LIB,345.888770
2018,22,AUDITOR OF STATE,,MARY MOSIMAN,REP,7085.286265
2018,22,AUDITOR OF STATE,,ROB SAND,DEM,6823.679001
2018,22,AUDITOR OF STATE,,WRITE IN,,6.078103
2018,22,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,6553.637533
2018,22,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,49.506103
2018,22,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,246.311367
