year,plan2_district,office,district,candidate,party,votes
2018,1,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,58425.001997
2018,1,ATTORNEY GENERAL,,TOM MILLER,DEM,197739.005751
2018,1,ATTORNEY GENERAL,,WRITE IN,,1760.000127
2018,1,AUDITOR OF STATE,,FRED PERRYMAN,LIB,7513.000138
2018,1,AUDITOR OF STATE,,MARY MOSIMAN,REP,124692.004613
2018,1,AUDITOR OF STATE,,ROB SAND,DEM,157727.004031
2018,1,AUDITOR OF STATE,,WRITE IN,,86.000000
2018,1,GOVERNOR,,FRED HUBBELL,DEM,0.000010
2018,1,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,151864.003872
2018,1,GOVERNOR,,GARY SIEGWARTH,CWP,0.000000
2018,1,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,1439.000044
2018,1,GOVERNOR,,JAKE PORTER,LIB,0.000000
2018,1,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,4451.000205
2018,1,GOVERNOR,,KIM REYNOLDS,REP,0.000010
2018,1,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,138673.004832
2018,1,GOVERNOR,,WRITE IN,,102.000000
2018,1,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,135001.004726
2018,1,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,8633.000229
2018,1,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,146068.003834
2018,1,SECRETARY OF AGRICULTURE,,WRITE IN,,123.000000
2018,1,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,141470.003485
2018,1,SECRETARY OF STATE,,JULES OFENBAKH,LIB,6761.000228
2018,1,SECRETARY OF STATE,,PAUL D PATE,REP,142881.005101
2018,1,SECRETARY OF STATE,,WRITE IN,,98.000000
2018,1,TREASURER OF STATE,,JEREMY N DAVIS,REP,119800.003933
2018,1,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,163639.004660
2018,1,TREASURER OF STATE,,TIMOTHY HIRD,LIB,6898.000192
2018,1,TREASURER OF STATE,,WRITE IN,,82.000000
2018,2,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,57609.999873
2018,2,ATTORNEY GENERAL,,TOM MILLER,DEM,199480.999506
2018,2,ATTORNEY GENERAL,,WRITE IN,,1619.999998
2018,2,AUDITOR OF STATE,,FRED PERRYMAN,LIB,7735.999983
2018,2,AUDITOR OF STATE,,MARY MOSIMAN,REP,127033.999663
2018,2,AUDITOR OF STATE,,ROB SAND,DEM,152430.999654
2018,2,AUDITOR OF STATE,,WRITE IN,,93.000000
2018,2,GOVERNOR,,FRED HUBBELL,DEM,56766.999990
2018,2,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,83862.999712
2018,2,GOVERNOR,,GARY SIEGWARTH,CWP,713.000000
2018,2,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,1934.999996
2018,2,GOVERNOR,,JAKE PORTER,LIB,2125.000000
2018,2,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,2973.999990
2018,2,GOVERNOR,,KIM REYNOLDS,REP,42448.999990
2018,2,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,102801.999597
2018,2,GOVERNOR,,WRITE IN,,105.000000
2018,2,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,139858.999611
2018,2,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,9832.999984
2018,2,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,137268.999698
2018,2,SECRETARY OF AGRICULTURE,,WRITE IN,,117.000000
2018,2,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,128342.999728
2018,2,SECRETARY OF STATE,,JULES OFENBAKH,LIB,7445.999987
2018,2,SECRETARY OF STATE,,PAUL D PATE,REP,152968.999576
2018,2,SECRETARY OF STATE,,WRITE IN,,107.000000
2018,2,TREASURER OF STATE,,JEREMY N DAVIS,REP,117771.999682
2018,2,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,161642.999636
2018,2,TREASURER OF STATE,,TIMOTHY HIRD,LIB,7674.999981
2018,2,TREASURER OF STATE,,WRITE IN,,98.000000
2018,3,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,64796.000114
2018,3,ATTORNEY GENERAL,,TOM MILLER,DEM,223825.000236
2018,3,ATTORNEY GENERAL,,WRITE IN,,2276.000004
2018,3,AUDITOR OF STATE,,FRED PERRYMAN,LIB,8259.000013
2018,3,AUDITOR OF STATE,,MARY MOSIMAN,REP,140618.000296
2018,3,AUDITOR OF STATE,,ROB SAND,DEM,171159.000120
2018,3,AUDITOR OF STATE,,WRITE IN,,160.000001
2018,3,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,168491.000126
2018,3,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,1127.000004
2018,3,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,5345.000006
2018,3,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,152988.000302
2018,3,GOVERNOR,,WRITE IN,,148.000000
2018,3,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,149855.000295
2018,3,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,9282.000020
2018,3,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,159555.000110
2018,3,SECRETARY OF AGRICULTURE,,WRITE IN,,184.000001
2018,3,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,156054.000110
2018,3,SECRETARY OF STATE,,JULES OFENBAKH,LIB,7722.000010
2018,3,SECRETARY OF STATE,,PAUL D PATE,REP,157636.000307
2018,3,SECRETARY OF STATE,,WRITE IN,,155.000001
2018,3,TREASURER OF STATE,,JEREMY N DAVIS,REP,122841.000278
2018,3,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,190130.000138
2018,3,TREASURER OF STATE,,TIMOTHY HIRD,LIB,7611.000009
2018,3,TREASURER OF STATE,,WRITE IN,,159.000001
2018,4,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,55131.998016
2018,4,ATTORNEY GENERAL,,TOM MILLER,DEM,164977.994507
2018,4,ATTORNEY GENERAL,,WRITE IN,,1805.999871
2018,4,AUDITOR OF STATE,,FRED PERRYMAN,LIB,6410.999866
2018,4,AUDITOR OF STATE,,MARY MOSIMAN,REP,146034.995428
2018,4,AUDITOR OF STATE,,ROB SAND,DEM,107530.996195
