year,plan2_district,office,district,candidate,party,votes
2018,1,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,3642.069846
2018,1,ATTORNEY GENERAL,,TOM MILLER,DEM,12309.907646
2018,1,ATTORNEY GENERAL,,WRITE IN,,172.013964
2018,1,AUDITOR OF STATE,,FRED PERRYMAN,LIB,494.028901
2018,1,AUDITOR OF STATE,,MARY MOSIMAN,REP,7450.077473
2018,1,AUDITOR OF STATE,,ROB SAND,DEM,10316.956412
2018,1,AUDITOR OF STATE,,WRITE IN,,6.999267
2018,1,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,9027.769805
2018,1,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,80.022823
2018,1,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,341.086442
2018,1,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,9280.178017
2018,1,GOVERNOR,,WRITE IN,,8.000192
2018,1,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8622.097553
2018,1,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,595.077329
2018,1,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,8986.846890
2018,1,SECRETARY OF AGRICULTURE,,WRITE IN,,11.998583
2018,1,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,8981.909290
2018,1,SECRETARY OF STATE,,JULES OFENBAKH,LIB,438.063201
2018,1,SECRETARY OF STATE,,PAUL D PATE,REP,8903.048240
2018,1,SECRETARY OF STATE,,WRITE IN,,10.998494
2018,1,TREASURER OF STATE,,JEREMY N DAVIS,REP,7738.084102
2018,1,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,9994.888785
2018,1,TREASURER OF STATE,,TIMOTHY HIRD,LIB,455.087105
2018,1,TREASURER OF STATE,,WRITE IN,,9.999258
2018,10,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,4562.084645
2018,10,ATTORNEY GENERAL,,TOM MILLER,DEM,12464.658934
2018,10,ATTORNEY GENERAL,,WRITE IN,,192.359062
2018,10,AUDITOR OF STATE,,FRED PERRYMAN,LIB,734.246528
2018,10,AUDITOR OF STATE,,MARY MOSIMAN,REP,9852.466381
2018,10,AUDITOR OF STATE,,ROB SAND,DEM,9020.303113
2018,10,AUDITOR OF STATE,,WRITE IN,,7.995447
2018,10,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,9514.889224
2018,10,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,129.078557
2018,10,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,470.401736
2018,10,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,9904.063980
2018,10,GOVERNOR,,WRITE IN,,9.496240
2018,10,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,9567.217523
2018,10,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,762.593899
2018,10,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,9308.219365
2018,10,SECRETARY OF AGRICULTURE,,WRITE IN,,12.188462
2018,10,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,9160.193899
2018,10,SECRETARY OF STATE,,JULES OFENBAKH,LIB,595.401630
2018,10,SECRETARY OF STATE,,PAUL D PATE,REP,9965.180868
2018,10,SECRETARY OF STATE,,WRITE IN,,7.001034
2018,10,TREASURER OF STATE,,JEREMY N DAVIS,REP,9287.670376
2018,10,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,9633.934262
2018,10,TREASURER OF STATE,,TIMOTHY HIRD,LIB,630.356412
2018,10,TREASURER OF STATE,,WRITE IN,,7.001539
2018,11,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,6127.874906
2018,11,ATTORNEY GENERAL,,TOM MILLER,DEM,18446.700626
2018,11,ATTORNEY GENERAL,,WRITE IN,,173.221744
2018,11,AUDITOR OF STATE,,FRED PERRYMAN,LIB,771.828301
2018,11,AUDITOR OF STATE,,MARY MOSIMAN,REP,13454.808472
2018,11,AUDITOR OF STATE,,ROB SAND,DEM,13291.943941
2018,11,AUDITOR OF STATE,,WRITE IN,,11.000000
2018,11,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,12738.798991
2018,11,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,112.221743
2018,11,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,511.108715
2018,11,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,15021.134615
2018,11,GOVERNOR,,WRITE IN,,11.203624
2018,11,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,14578.188977
2018,11,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,844.402934
2018,11,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,11943.767061
2018,11,SECRETARY OF AGRICULTURE,,WRITE IN,,16.407247
2018,11,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,11423.545320
2018,11,SECRETARY OF STATE,,JULES OFENBAKH,LIB,673.570320
2018,11,SECRETARY OF STATE,,PAUL D PATE,REP,15529.686819
2018,11,SECRETARY OF STATE,,WRITE IN,,16.000000
2018,11,TREASURER OF STATE,,JEREMY N DAVIS,REP,12234.052642
2018,11,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,14659.346882
2018,11,TREASURER OF STATE,,TIMOTHY HIRD,LIB,684.384815
2018,11,TREASURER OF STATE,,WRITE IN,,13.000000
2018,12,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,6021.195896
2018,12,ATTORNEY GENERAL,,TOM MILLER,DEM,15862.204750
2018,12,ATTORNEY GENERAL,,WRITE IN,,176.661253
2018,12,AUDITOR OF STATE,,FRED PERRYMAN,LIB,668.182401
2018,12,AUDITOR OF STATE,,MARY MOSIMAN,REP,13904.058633
2018,12,AUDITOR OF STATE,,ROB SAND,DEM,10284.534025
2018,12,AUDITOR OF STATE,,WRITE IN,,10.971148
2018,12,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,8784.479999
2018,12,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,108.654729
2018,12,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,449.791508
2018,12,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,16199.205507
2018,12,GOVERNOR,,WRITE IN,,12.899804
2018,12,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,15282.499611
2018,12,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,785.713627
2018,12,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,8778.952180
2018,12,SECRETARY OF AGRICULTURE,,WRITE IN,,10.321252
2018,12,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,7968.481550
2018,12,SECRETARY OF STATE,,JULES OFENBAKH,LIB,592.146064
2018,12,SECRETARY OF STATE,,PAUL D PATE,REP,16359.422989
2018,12,SECRETARY OF STATE,,WRITE IN,,8.974635
2018,12,TREASURER OF STATE,,JEREMY N DAVIS,REP,12879.153811
2018,12,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,11395.912029
2018,12,TREASURER OF STATE,,TIMOTHY HIRD,LIB,612.166352
2018,12,TREASURER OF STATE,,WRITE IN,,7.933362
2018,13,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,4966.949527
2018,13,ATTORNEY GENERAL,,TOM MILLER,DEM,14150.848583
2018,13,ATTORNEY GENERAL,,WRITE IN,,143.000000
2018,13,AUDITOR OF STATE,,FRED PERRYMAN,LIB,563.129968
2018,13,AUDITOR OF STATE,,MARY MOSIMAN,REP,11725.153630
2018,13,AUDITOR OF STATE,,ROB SAND,DEM,9438.856626
2018,13,AUDITOR OF STATE,,WRITE IN,,13.000000
2018,13,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,8896.596689
2018,13,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,102.782492
2018,13,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,350.782492
2018,13,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,12966.108520
2018,13,GOVERNOR,,WRITE IN,,14.000000
2018,13,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,12451.108520
2018,13,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,690.042429
2018,13,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,8615.989276
2018,13,SECRETARY OF AGRICULTURE,,WRITE IN,,13.000000
2018,13,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,8077.424291
2018,13,SECRETARY OF STATE,,JULES OFENBAKH,LIB,435.694953
2018,13,SECRETARY OF STATE,,PAUL D PATE,REP,13292.020981
2018,13,SECRETARY OF STATE,,WRITE IN,,11.000000
2018,13,TREASURER OF STATE,,JEREMY N DAVIS,REP,10879.286279
2018,13,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,10443.029024
2018,13,TREASURER OF STATE,,TIMOTHY HIRD,LIB,458.694953
2018,13,TREASURER OF STATE,,WRITE IN,,10.000000
2018,14,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,5543.788900
2018,14,ATTORNEY GENERAL,,TOM MILLER,DEM,17460.717775
2018,14,ATTORNEY GENERAL,,WRITE IN,,240.087404
2018,14,AUDITOR OF STATE,,FRED PERRYMAN,LIB,587.073168
2018,14,AUDITOR OF STATE,,MARY MOSIMAN,REP,12263.158158
2018,14,AUDITOR OF STATE,,ROB SAND,DEM,12786.851625
2018,14,AUDITOR OF STATE,,WRITE IN,,15.698088
2018,14,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,12677.137943
2018,14,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,68.395800
2018,14,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,359.759415
2018,14,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,13221.034242
2018,14,GOVERNOR,,WRITE IN,,9.661645
2018,14,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,13136.996017
2018,14,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,638.608898
2018,14,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,11640.178471
2018,14,SECRETARY OF AGRICULTURE,,WRITE IN,,15.357147
2018,14,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,11576.876614
2018,14,SECRETARY OF STATE,,JULES OFENBAKH,LIB,574.740150
2018,14,SECRETARY OF STATE,,PAUL D PATE,REP,13644.289477
2018,14,SECRETARY OF STATE,,WRITE IN,,10.700356
2018,14,TREASURER OF STATE,,JEREMY N DAVIS,REP,10907.005614
2018,14,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,14032.652134
2018,14,TREASURER OF STATE,,TIMOTHY HIRD,LIB,574.367529
2018,14,TREASURER OF STATE,,WRITE IN,,10.411823
2018,15,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,3545.591174
2018,15,ATTORNEY GENERAL,,TOM MILLER,DEM,15328.762197
2018,15,ATTORNEY GENERAL,,WRITE IN,,148.701541
2018,15,AUDITOR OF STATE,,FRED PERRYMAN,LIB,646.087480
2018,15,AUDITOR OF STATE,,MARY MOSIMAN,REP,6236.117667
2018,15,AUDITOR OF STATE,,ROB SAND,DEM,13249.211272
2018,15,AUDITOR OF STATE,,WRITE IN,,15.396014
2018,15,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,13196.720728
2018,15,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,80.784780
2018,15,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,411.006584
2018,15,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,6911.322798
2018,15,GOVERNOR,,WRITE IN,,15.830980
2018,15,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,6644.837658
2018,15,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,699.536412
2018,15,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,12654.420612
2018,15,SECRETARY OF AGRICULTURE,,WRITE IN,,15.401280
2018,15,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,12633.569670
2018,15,SECRETARY OF STATE,,JULES OFENBAKH,LIB,611.075370
2018,15,SECRETARY OF STATE,,PAUL D PATE,REP,6955.074320
2018,15,SECRETARY OF STATE,,WRITE IN,,11.775569
2018,15,TREASURER OF STATE,,JEREMY N DAVIS,REP,5343.870783
2018,15,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,14325.046259
2018,15,TREASURER OF STATE,,TIMOTHY HIRD,LIB,568.638270
