year,vtd_id,office,district,candidate,party,votes
2018,19001001009,ATTORNEY GENERAL,,TOM MILLER,DEM,52.017029
2018,19001001009,ATTORNEY GENERAL,,WRITE IN,,0.885396
2018,19001001009,AUDITOR OF STATE,,FRED PERRYMAN,LIB,1.660118
2018,19001001009,AUDITOR OF STATE,,MARY MOSIMAN,REP,38.182712
2018,19001001009,AUDITOR OF STATE,,ROB SAND,DEM,34.751802
2018,19001001009,AUDITOR OF STATE,,WRITE IN,,0.000000
2018,19001001009,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,28.554028
2018,19001001009,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,0.442698
2018,19001001009,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,0.774722
2018,19001001009,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,47.147349
2018,19001001009,GOVERNOR,,WRITE IN,,0.000000
2018,19001001009,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,44.823184
2018,19001001009,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,2.434840
2018,19001001009,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,26.893911
2018,19001001009,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2018,19001001009,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,26.119189
2018,19001001009,SECRETARY OF STATE,,JULES OFENBAKH,LIB,1.438769
2018,19001001009,SECRETARY OF STATE,,PAUL D PATE,REP,46.815326
2018,19001001009,SECRETARY OF STATE,,WRITE IN,,0.000000
2018,19001001009,TREASURER OF STATE,,JEREMY N DAVIS,REP,34.419778
2018,19001001009,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,39.068109
2018,19001001009,TREASURER OF STATE,,TIMOTHY HIRD,LIB,1.106745
2018,19001001009,TREASURER OF STATE,,WRITE IN,,0.000000
2018,19001001010,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,17.401037
2018,19001001010,ATTORNEY GENERAL,,TOM MILLER,DEM,51.304993
2018,19001001010,ATTORNEY GENERAL,,WRITE IN,,0.449059
2018,19001001010,AUDITOR OF STATE,,FRED PERRYMAN,LIB,1.908501
2018,19001001010,AUDITOR OF STATE,,MARY MOSIMAN,REP,47.487992
2018,19001001010,AUDITOR OF STATE,,ROB SAND,DEM,26.494482
2018,19001001010,AUDITOR OF STATE,,WRITE IN,,0.000000
2018,19001001010,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,19.421803
2018,19001001010,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,0.449059
2018,19001001010,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,1.010383
2018,19001001010,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,56.805967
2018,19001001010,GOVERNOR,,WRITE IN,,0.000000
2018,19001001010,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,53.662553
2018,19001001010,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,1.683971
2018,19001001010,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,20.319921
2018,19001001010,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2018,19001001010,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,16.839713
2018,19001001010,SECRETARY OF STATE,,JULES OFENBAKH,LIB,1.683971
2018,19001001010,SECRETARY OF STATE,,PAUL D PATE,REP,57.928614
2018,19001001010,SECRETARY OF STATE,,WRITE IN,,0.000000
2018,19001001010,TREASURER OF STATE,,JEREMY N DAVIS,REP,40.527577
2018,19001001010,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,33.791692
2018,19001001010,TREASURER OF STATE,,TIMOTHY HIRD,LIB,2.133030
2018,19001001010,TREASURER OF STATE,,WRITE IN,,0.000000
2018,19001001011,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,8.851396
2018,19001001011,ATTORNEY GENERAL,,TOM MILLER,DEM,26.097342
2018,19001001011,ATTORNEY GENERAL,,WRITE IN,,0.228423
2018,19001001011,AUDITOR OF STATE,,FRED PERRYMAN,LIB,0.970798
2018,19001001011,AUDITOR OF STATE,,MARY MOSIMAN,REP,24.155745
2018,19001001011,AUDITOR OF STATE,,ROB SAND,DEM,13.476964
2018,19001001011,AUDITOR OF STATE,,WRITE IN,,0.000000
2018,19001001011,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,9.879300
2018,19001001011,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,0.228423
2018,19001001011,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,0.513952
2018,19001001011,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,28.895525
2018,19001001011,GOVERNOR,,WRITE IN,,0.000000
2018,19001001011,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,27.296563
2018,19001001011,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,0.856587
2018,19001001011,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,10.336146
2018,19001001011,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2018,19001001011,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,8.565867
2018,19001001011,SECRETARY OF STATE,,JULES OFENBAKH,LIB,0.856587
2018,19001001011,SECRETARY OF STATE,,PAUL D PATE,REP,29.466583
2018,19001001011,SECRETARY OF STATE,,WRITE IN,,0.000000
2018,19001001011,TREASURER OF STATE,,JEREMY N DAVIS,REP,20.615187
2018,19001001011,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,17.188840
2018,19001001011,TREASURER OF STATE,,TIMOTHY HIRD,LIB,1.085010
2018,19001001011,TREASURER OF STATE,,WRITE IN,,0.000000
2018,19001001012,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,13.834152
2018,19001001012,ATTORNEY GENERAL,,TOM MILLER,DEM,47.987216
2018,19001001012,ATTORNEY GENERAL,,WRITE IN,,0.432317
2018,19001001012,AUDITOR OF STATE,,FRED PERRYMAN,LIB,1.945428
2018,19001001012,AUDITOR OF STATE,,MARY MOSIMAN,REP,41.934774
2018,19001001012,AUDITOR OF STATE,,ROB SAND,DEM,25.722877
2018,19001001012,AUDITOR OF STATE,,WRITE IN,,0.000000
2018,19001001012,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,20.859308
2018,19001001012,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,0.108079
2018,19001001012,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,1.296952
2018,19001001012,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,49.392247
2018,19001001012,GOVERNOR,,WRITE IN,,0.000000
2018,19001001012,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,46.798343
2018,19001001012,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,2.161586
2018,19001001012,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,20.535070
2018,19001001012,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2018,19001001012,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,17.508849
2018,19001001012,SECRETARY OF STATE,,JULES OFENBAKH,LIB,1.405031
2018,19001001012,SECRETARY OF STATE,,PAUL D PATE,REP,50.040723
2018,19001001012,SECRETARY OF STATE,,WRITE IN,,0.000000
2018,19001001012,TREASURER OF STATE,,JEREMY N DAVIS,REP,36.314650
2018,19001001012,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,31.775319
2018,19001001012,TREASURER OF STATE,,TIMOTHY HIRD,LIB,1.621190
2018,19001001012,TREASURER OF STATE,,WRITE IN,,0.000000
2018,19001001013,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,15.120215
2018,19001001013,ATTORNEY GENERAL,,TOM MILLER,DEM,52.448247
2018,19001001013,ATTORNEY GENERAL,,WRITE IN,,0.472507
2018,19001001013,AUDITOR OF STATE,,FRED PERRYMAN,LIB,2.126280
2018,19001001013,AUDITOR OF STATE,,MARY MOSIMAN,REP,45.833153
2018,19001001013,AUDITOR OF STATE,,ROB SAND,DEM,28.114150
2018,19001001013,AUDITOR OF STATE,,WRITE IN,,0.000000
2018,19001001013,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,22.798450
2018,19001001013,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,0.118127
