year,vtd_id,office,district,candidate,party,votes
2014,19001001002,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,0.369794
2014,19001001002,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,2.342029
2014,19001001002,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,57.071560
2014,19001001002,GOVERNOR,,WRITE IN,,0.000000
2014,19001001002,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,60.646236
2014,19001001002,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,2.465294
2014,19001001002,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,13.066059
2014,19001001002,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2014,19001001002,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,28.597412
2014,19001001002,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,1.848971
2014,19001001002,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,43.265912
2014,19001001002,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,1.355912
2014,19001001002,SECRETARY OF STATE,,WRITE IN,,0.000000
2014,19001001002,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,2.218765
2014,19001001002,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,36.732883
2014,19001001002,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,36.116559
2014,19001001002,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19001001002,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,0.862853
2014,19001001002,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,20.215412
2014,19001001002,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,0.246529
2014,19001001002,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,52.264236
2014,19001001002,U S SENATE,,RICK STEWART,INDEPENDENT,2.588559
2014,19001001002,U S SENATE,,RUTH SMITH,,0.493059
2014,19001001002,U S SENATE,,WRITE IN,,0.123265
2014,19001001003,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,31.252481
2014,19001001003,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,35.455401
2014,19001001003,ATTORNEY GENERAL,,WRITE IN,,0.107767
2014,19001001003,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,18.428187
2014,19001001003,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,45.154447
2014,19001001003,AUDITOR OF STATE,,WRITE IN,,0.000000
2014,19001001003,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,15.410706
2014,19001001003,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,0.431069
2014,19001001003,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,0.323302
2014,19001001003,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,2.047576
2014,19001001003,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,49.896203
2014,19001001003,GOVERNOR,,WRITE IN,,0.000000
2014,19001001003,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,53.021451
2014,19001001003,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,2.155344
2014,19001001003,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,11.423321
2014,19001001003,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2014,19001001003,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,25.001985
2014,19001001003,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,1.616508
2014,19001001003,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,37.826279
2014,19001001003,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,1.185439
2014,19001001003,SECRETARY OF STATE,,WRITE IN,,0.000000
2014,19001001003,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,1.939809
2014,19001001003,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,32.114618
2014,19001001003,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,31.575783
2014,19001001003,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19001001003,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,0.754370
2014,19001001003,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,17.673817
2014,19001001003,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,0.215534
2014,19001001003,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,45.693283
2014,19001001003,U S SENATE,,RICK STEWART,INDEPENDENT,2.263111
2014,19001001003,U S SENATE,,RUTH SMITH,,0.431069
2014,19001001003,U S SENATE,,WRITE IN,,0.107767
2014,19001001004,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,1.868869
2014,19001001004,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,2.120199
2014,19001001004,ATTORNEY GENERAL,,WRITE IN,,0.006444
2014,19001001004,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,1.101988
2014,19001001004,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,2.700193
2014,19001001004,AUDITOR OF STATE,,WRITE IN,,0.000000
2014,19001001004,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,0.921546
2014,19001001004,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,0.025778
2014,19001001004,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,0.019333
2014,19001001004,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,0.122443
2014,19001001004,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,2.983746
2014,19001001004,GOVERNOR,,WRITE IN,,0.000000
2014,19001001004,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,3.170633
2014,19001001004,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,0.128888
2014,19001001004,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,0.683104
2014,19001001004,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2014,19001001004,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,1.495095
2014,19001001004,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,0.096666
2014,19001001004,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,2.261976
2014,19001001004,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,0.070888
2014,19001001004,SECRETARY OF STATE,,WRITE IN,,0.000000
2014,19001001004,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,0.115999
2014,19001001004,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1.920424
2014,19001001004,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,1.888202
2014,19001001004,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19001001004,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,0.045111
2014,19001001004,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,1.056878
2014,19001001004,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,0.012889
2014,19001001004,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,2.732415
2014,19001001004,U S SENATE,,RICK STEWART,INDEPENDENT,0.135332
2014,19001001004,U S SENATE,,RUTH SMITH,,0.025778
2014,19001001004,U S SENATE,,WRITE IN,,0.006444
2014,19001001005,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,27.546673
2014,19001001005,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,37.894084
2014,19001001005,ATTORNEY GENERAL,,WRITE IN,,0.197631
2014,19001001005,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,24.600993
2014,19001001005,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,38.385490
2014,19001001005,AUDITOR OF STATE,,WRITE IN,,0.182056
2014,19001001005,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,21.069955
2014,19001001005,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,1.063607
2014,19001001005,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,0.319807
2014,19001001005,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,1.752362
2014,19001001005,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,42.711885
2014,19001001005,GOVERNOR,,WRITE IN,,0.000000
2014,19001001005,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,45.894385
2014,19001001005,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,2.678218
2014,19001001005,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,16.488467
2014,19001001005,SECRETARY OF AGRICULTURE,,WRITE IN,,0.091028
2014,19001001005,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,28.463927
2014,19001001005,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,2.509319
2014,19001001005,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,32.410916
2014,19001001005,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,1.172627
2014,19001001005,SECRETARY OF STATE,,WRITE IN,,0.182056
2014,19001001005,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,1.918844
2014,19001001005,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,33.861182
2014,19001001005,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,29.140875
2014,19001001005,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19001001005,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,0.746217
2014,19001001005,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,22.398325
2014,19001001005,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,0.304233
2014,19001001005,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,39.282615
2014,19001001005,U S SENATE,,RICK STEWART,INDEPENDENT,2.602764
2014,19001001005,U S SENATE,,RUTH SMITH,,0.790523
2014,19001001005,U S SENATE,,WRITE IN,,0.197631
2014,19001001006,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,38.019841
2014,19001001006,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,54.099379
2014,19001001006,ATTORNEY GENERAL,,WRITE IN,,0.300552
2014,19001001006,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,36.216529
2014,19001001006,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,52.596619
2014,19001001006,AUDITOR OF STATE,,WRITE IN,,0.300552
2014,19001001006,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,31.107143
2014,19001001006,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,1.653037
2014,19001001006,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,0.450828
2014,19001001006,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,2.404417
2014,19001001006,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,58.607661
2014,19001001006,GOVERNOR,,WRITE IN,,0.000000
2014,19001001006,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,63.115942
2014,19001001006,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,3.907177
2014,19001001006,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,24.494997
2014,19001001006,SECRETARY OF AGRICULTURE,,WRITE IN,,0.150276
2014,19001001006,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,41.025363
2014,19001001006,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,3.756901
2014,19001001006,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,44.481712
2014,19001001006,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,1.653037
2014,19001001006,SECRETARY OF STATE,,WRITE IN,,0.300552
2014,19001001006,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,2.704969
2014,19001001006,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,48.238613
2014,19001001006,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,40.574534
2014,19001001006,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19001001006,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,1.051932
2014,19001001006,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,32.760180
2014,19001001006,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,0.450828
2014,19001001006,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,53.949103
2014,19001001006,U S SENATE,,RICK STEWART,INDEPENDENT,3.756901
2014,19001001006,U S SENATE,,RUTH SMITH,,1.202208
2014,19001001006,U S SENATE,,WRITE IN,,0.300552
2014,19001001007,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,115.403862
2014,19001001007,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,164.211029
2014,19001001007,ATTORNEY GENERAL,,WRITE IN,,0.912283
2014,19001001007,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,109.930161
2014,19001001007,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,159.649611
2014,19001001007,AUDITOR OF STATE,,WRITE IN,,0.912283
2014,19001001007,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,94.421342
2014,19001001007,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,5.017559
2014,19001001007,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,1.368425
2014,19001001007,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,7.298268
2014,19001001007,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,177.895281
2014,19001001007,GOVERNOR,,WRITE IN,,0.000000
2014,19001001007,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,191.579534
2014,19001001007,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,11.859685
2014,19001001007,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,74.351105
2014,19001001007,SECRETARY OF AGRICULTURE,,WRITE IN,,0.456142
2014,19001001007,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,124.526697
2014,19001001007,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,11.403544
2014,19001001007,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,135.017957
2014,19001001007,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,5.017559
2014,19001001007,SECRETARY OF STATE,,WRITE IN,,0.912283
2014,19001001007,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,8.210551
2014,19001001007,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,146.421501
2014,19001001007,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,123.158272
2014,19001001007,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19001001007,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,3.192992
2014,19001001007,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,99.438901
2014,19001001007,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,1.368425
2014,19001001007,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,163.754887
2014,19001001007,U S SENATE,,RICK STEWART,INDEPENDENT,11.403544
2014,19001001007,U S SENATE,,RUTH SMITH,,3.649134
2014,19001001007,U S SENATE,,WRITE IN,,0.912283
2014,19001001008,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,29.491815
2014,19001001008,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,41.964638
2014,19001001008,ATTORNEY GENERAL,,WRITE IN,,0.233137
2014,19001001008,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,28.092994
2014,19001001008,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,40.798954
2014,19001001008,AUDITOR OF STATE,,WRITE IN,,0.233137
2014,19001001008,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,24.129667
2014,19001001008,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,1.282253
2014,19001001008,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,0.349705
2014,19001001008,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,1.865095
2014,19001001008,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,45.461691
2014,19001001008,GOVERNOR,,WRITE IN,,0.000000
2014,19001001008,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,48.958744
2014,19001001008,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,3.030779
2014,19001001008,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,19.000655
2014,19001001008,SECRETARY OF AGRICULTURE,,WRITE IN,,0.116568
2014,19001001008,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,31.823184
2014,19001001008,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,2.914211
2014,19001001008,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,34.504258
2014,19001001008,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,1.282253
2014,19001001008,SECRETARY OF STATE,,WRITE IN,,0.233137
2014,19001001008,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,2.098232
2014,19001001008,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,37.418469
2014,19001001008,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,31.473478
2014,19001001008,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19001001008,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,0.815979
2014,19001001008,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,25.411920
2014,19001001008,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,0.349705
2014,19001001008,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,41.848069
2014,19001001008,U S SENATE,,RICK STEWART,INDEPENDENT,2.914211
2014,19001001008,U S SENATE,,RUTH SMITH,,0.932548
2014,19001001008,U S SENATE,,WRITE IN,,0.233137
2014,19001001009,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,28.000656
2014,19001001009,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,39.842830
2014,19001001009,ATTORNEY GENERAL,,WRITE IN,,0.221349
2014,19001001009,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,26.672561
2014,19001001009,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,38.736085
2014,19001001009,AUDITOR OF STATE,,WRITE IN,,0.221349
2014,19001001009,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,22.909627
2014,19001001009,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,1.217420
2014,19001001009,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,0.332024
2014,19001001009,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,1.770792
2014,19001001009,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,43.163066
2014,19001001009,GOVERNOR,,WRITE IN,,0.000000
2014,19001001009,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,46.483302
2014,19001001009,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,2.877538
2014,19001001009,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,18.039948
2014,19001001009,SECRETARY OF AGRICULTURE,,WRITE IN,,0.110675
2014,19001001009,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,30.214146
2014,19001001009,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,2.766863
2014,19001001009,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,32.759661
2014,19001001009,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,1.217420
2014,19001001009,SECRETARY OF STATE,,WRITE IN,,0.221349
2014,19001001009,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,1.992142
2014,19001001009,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,35.526524
2014,19001001009,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,29.882123
2014,19001001009,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19001001009,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,0.774722
2014,19001001009,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,24.127047
2014,19001001009,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,0.332024
2014,19001001009,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,39.732156
2014,19001001009,U S SENATE,,RICK STEWART,INDEPENDENT,2.766863
2014,19001001009,U S SENATE,,RUTH SMITH,,0.885396
2014,19001001009,U S SENATE,,WRITE IN,,0.221349
2014,19001001010,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,32.556779
2014,19001001010,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,36.935105
2014,19001001010,ATTORNEY GENERAL,,WRITE IN,,0.112265
2014,19001001010,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,19.197273
2014,19001001010,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,47.038933
2014,19001001010,AUDITOR OF STATE,,WRITE IN,,0.000000
2014,19001001010,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,16.053860
