year,county,office,district,candidate,party,votes
2014,CLAY,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,25.000000
2014,CLAY,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,3793.000000
2014,CLAY,U S SENATE,,RICK STEWART,INDEPENDENT,216.000000
2014,CLAY,U S SENATE,,RUTH SMITH,,24.000000
2014,CLAY,U S SENATE,,WRITE IN,,5.000000
2014,CLAYTON,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,2822.000000
2014,CLAYTON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,4020.000000
2014,CLAYTON,ATTORNEY GENERAL,,WRITE IN,,5.000000
2014,CLAYTON,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,2614.000000
2014,CLAYTON,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,3939.000000
2014,CLAYTON,AUDITOR OF STATE,,WRITE IN,,10.000000
2014,CLAYTON,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,2368.000000
2014,CLAYTON,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,96.000000
2014,CLAYTON,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,34.000000
2014,CLAYTON,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,82.000000
2014,CLAYTON,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,4449.000000
2014,CLAYTON,GOVERNOR,,WRITE IN,,3.000000
2014,CLAYTON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,4542.000000
2014,CLAYTON,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,278.000000
2014,CLAYTON,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,1941.000000
2014,CLAYTON,SECRETARY OF AGRICULTURE,,WRITE IN,,5.000000
2014,CLAYTON,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,2969.000000
2014,CLAYTON,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,169.000000
2014,CLAYTON,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,3476.000000
2014,CLAYTON,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,171.000000
2014,CLAYTON,SECRETARY OF STATE,,WRITE IN,,1.000000
2014,CLAYTON,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,199.000000
2014,CLAYTON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,3857.000000
2014,CLAYTON,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,2745.000000
2014,CLAYTON,TREASURER OF STATE,,WRITE IN,,4.000000
2014,CLAYTON,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,30.000000
2014,CLAYTON,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,2893.000000
2014,CLAYTON,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,70.000000
2014,CLAYTON,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,3810.000000
2014,CLAYTON,U S SENATE,,RICK STEWART,INDEPENDENT,182.000000
2014,CLAYTON,U S SENATE,,RUTH SMITH,,23.000000
2014,CLAYTON,U S SENATE,,WRITE IN,,0.000000
2014,CLINTON,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,6944.000000
2014,CLINTON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,9679.000000
2014,CLINTON,ATTORNEY GENERAL,,WRITE IN,,20.000000
2014,CLINTON,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,7958.000000
2014,CLINTON,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,8421.000000
2014,CLINTON,AUDITOR OF STATE,,WRITE IN,,25.000000
2014,CLINTON,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,6247.000000
2014,CLINTON,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,215.000000
2014,CLINTON,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,133.000000
2014,CLINTON,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,160.000000
2014,CLINTON,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,10473.000000
2014,CLINTON,GOVERNOR,,WRITE IN,,9.000000
2014,CLINTON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,8853.000000
2014,CLINTON,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,845.000000
2014,CLINTON,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,6863.000000
2014,CLINTON,SECRETARY OF AGRICULTURE,,WRITE IN,,17.000000
2014,CLINTON,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,8336.000000
2014,CLINTON,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,350.000000
2014,CLINTON,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,7497.000000
2014,CLINTON,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,542.000000
2014,CLINTON,SECRETARY OF STATE,,WRITE IN,,11.000000
2014,CLINTON,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,584.000000
2014,CLINTON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,9353.000000
2014,CLINTON,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,6684.000000
2014,CLINTON,TREASURER OF STATE,,WRITE IN,,14.000000
2014,CLINTON,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,174.000000
2014,CLINTON,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,8339.000000
2014,CLINTON,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,98.000000
2014,CLINTON,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,8054.000000
2014,CLINTON,U S SENATE,,RICK STEWART,INDEPENDENT,455.000000
2014,CLINTON,U S SENATE,,RUTH SMITH,,58.000000
2014,CLINTON,U S SENATE,,WRITE IN,,14.000000
2014,CRAWFORD,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,2270.000000
2014,CRAWFORD,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,2080.000000
2014,CRAWFORD,ATTORNEY GENERAL,,WRITE IN,,5.000000
2014,CRAWFORD,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,1344.000000
2014,CRAWFORD,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,2816.000000
2014,CRAWFORD,AUDITOR OF STATE,,WRITE IN,,3.000000
2014,CRAWFORD,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,1161.000000
2014,CRAWFORD,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,52.000000
2014,CRAWFORD,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,50.000000
2014,CRAWFORD,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,110.000000
2014,CRAWFORD,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,3431.000000
2014,CRAWFORD,GOVERNOR,,WRITE IN,,4.000000
2014,CRAWFORD,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,3251.000000
2014,CRAWFORD,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,207.000000
2014,CRAWFORD,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,962.000000
2014,CRAWFORD,SECRETARY OF AGRICULTURE,,WRITE IN,,3.000000
2014,CRAWFORD,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,1551.000000
2014,CRAWFORD,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,152.000000
2014,CRAWFORD,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,2475.000000
2014,CRAWFORD,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,103.000000
2014,CRAWFORD,SECRETARY OF STATE,,WRITE IN,,3.000000
2014,CRAWFORD,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,163.000000
2014,CRAWFORD,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,2091.000000
2014,CRAWFORD,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,2104.000000
2014,CRAWFORD,TREASURER OF STATE,,WRITE IN,,0.000000
2014,CRAWFORD,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,31.000000
2014,CRAWFORD,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,1548.000000
2014,CRAWFORD,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,40.000000
2014,CRAWFORD,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,2889.000000
2014,CRAWFORD,U S SENATE,,RICK STEWART,INDEPENDENT,158.000000
2014,CRAWFORD,U S SENATE,,RUTH SMITH,,41.000000
2014,CRAWFORD,U S SENATE,,WRITE IN,,3.000000
2014,DALLAS,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,13776.000000
2014,DALLAS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,14453.000000
2014,DALLAS,ATTORNEY GENERAL,,WRITE IN,,29.000000
2014,DALLAS,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,9420.000000
2014,DALLAS,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,17627.000000
2014,DALLAS,AUDITOR OF STATE,,WRITE IN,,37.000000
2014,DALLAS,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,9072.000000
2014,DALLAS,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,132.000000
2014,DALLAS,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,285.000000
2014,DALLAS,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,638.000000
2014,DALLAS,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,18815.000000
2014,DALLAS,GOVERNOR,,WRITE IN,,41.000000
2014,DALLAS,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,19717.000000
2014,DALLAS,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,637.000000
2014,DALLAS,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,7443.000000
2014,DALLAS,SECRETARY OF AGRICULTURE,,WRITE IN,,25.000000
2014,DALLAS,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,11464.000000
2014,DALLAS,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,803.000000
2014,DALLAS,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,15325.000000
2014,DALLAS,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,299.000000
2014,DALLAS,SECRETARY OF STATE,,WRITE IN,,27.000000
2014,DALLAS,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,726.000000
2014,DALLAS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,13194.000000
2014,DALLAS,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,14147.000000
2014,DALLAS,TREASURER OF STATE,,WRITE IN,,13.000000
2014,DALLAS,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,98.000000
2014,DALLAS,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,10763.000000
2014,DALLAS,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,193.000000
2014,DALLAS,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,17205.000000
2014,DALLAS,U S SENATE,,RICK STEWART,INDEPENDENT,537.000000
2014,DALLAS,U S SENATE,,RUTH SMITH,,91.000000
2014,DALLAS,U S SENATE,,WRITE IN,,33.000000
2014,DAVIS,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,1321.000000
2014,DAVIS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,1537.000000
2014,DAVIS,ATTORNEY GENERAL,,WRITE IN,,3.000000
2014,DAVIS,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,1138.000000
2014,DAVIS,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,1609.000000
2014,DAVIS,AUDITOR OF STATE,,WRITE IN,,1.000000
2014,DAVIS,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,876.000000
2014,DAVIS,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,22.000000
2014,DAVIS,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,31.000000
2014,DAVIS,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,60.000000
2014,DAVIS,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,1971.000000
2014,DAVIS,GOVERNOR,,WRITE IN,,2.000000
2014,DAVIS,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,1921.000000
2014,DAVIS,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,97.000000
2014,DAVIS,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,833.000000
2014,DAVIS,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000000
2014,DAVIS,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,1198.000000
2014,DAVIS,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,78.000000
2014,DAVIS,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,1505.000000
2014,DAVIS,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,53.000000
2014,DAVIS,SECRETARY OF STATE,,WRITE IN,,1.000000
2014,DAVIS,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,73.000000
2014,DAVIS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1475.000000
2014,DAVIS,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,1306.000000
2014,DAVIS,TREASURER OF STATE,,WRITE IN,,0.000000
2014,DAVIS,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,12.000000
2014,DAVIS,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,1031.000000
2014,DAVIS,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,19.000000
2014,DAVIS,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,1727.000000
2014,DAVIS,U S SENATE,,RICK STEWART,INDEPENDENT,98.000000
2014,DAVIS,U S SENATE,,RUTH SMITH,,28.000000
2014,DAVIS,U S SENATE,,WRITE IN,,4.000000
2014,DECATUR,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,1105.000000
2014,DECATUR,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,1445.000000
2014,DECATUR,ATTORNEY GENERAL,,WRITE IN,,3.000000
2014,DECATUR,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,943.000000
2014,DECATUR,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,1476.000000
2014,DECATUR,AUDITOR OF STATE,,WRITE IN,,2.000000
2014,DECATUR,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,768.000000
2014,DECATUR,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,33.000000
2014,DECATUR,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,30.000000
2014,DECATUR,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,71.000000
2014,DECATUR,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,1717.000000
2014,DECATUR,GOVERNOR,,WRITE IN,,3.000000
2014,DECATUR,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,1720.000000
2014,DECATUR,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,155.000000
2014,DECATUR,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,636.000000
2014,DECATUR,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000000
2014,DECATUR,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,1095.000000
2014,DECATUR,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,106.000000
2014,DECATUR,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,1233.000000
2014,DECATUR,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,49.000000
2014,DECATUR,SECRETARY OF STATE,,WRITE IN,,1.000000
2014,DECATUR,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,94.000000
2014,DECATUR,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1261.000000
2014,DECATUR,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,1174.000000
2014,DECATUR,TREASURER OF STATE,,WRITE IN,,0.000000
2014,DECATUR,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,16.000000
2014,DECATUR,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,857.000000
2014,DECATUR,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,15.000000
2014,DECATUR,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,1496.000000
2014,DECATUR,U S SENATE,,RICK STEWART,INDEPENDENT,62.000000
2014,DECATUR,U S SENATE,,RUTH SMITH,,144.000000
2014,DECATUR,U S SENATE,,WRITE IN,,1.000000
2014,DELAWARE,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,3204.000000
2014,DELAWARE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,3511.000000
2014,DELAWARE,ATTORNEY GENERAL,,WRITE IN,,3.000000
2014,DELAWARE,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,2340.000000
2014,DELAWARE,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,4074.000000
2014,DELAWARE,AUDITOR OF STATE,,WRITE IN,,2.000000
2014,DELAWARE,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,2131.000000
2014,DELAWARE,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,61.000000
2014,DELAWARE,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,40.000000
2014,DELAWARE,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,73.000000
2014,DELAWARE,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,4604.000000
2014,DELAWARE,GOVERNOR,,WRITE IN,,2.000000
2014,DELAWARE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,4734.000000
2014,DELAWARE,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,262.000000
2014,DELAWARE,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,1656.000000
2014,DELAWARE,SECRETARY OF AGRICULTURE,,WRITE IN,,4.000000
2014,DELAWARE,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,2695.000000
2014,DELAWARE,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,152.000000
2014,DELAWARE,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,3726.000000
2014,DELAWARE,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,152.000000
2014,DELAWARE,SECRETARY OF STATE,,WRITE IN,,1.000000
2014,DELAWARE,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,232.000000
2014,DELAWARE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,3364.000000
2014,DELAWARE,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,3008.000000
2014,DELAWARE,TREASURER OF STATE,,WRITE IN,,1.000000
2014,DELAWARE,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,39.000000
2014,DELAWARE,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,2620.000000
2014,DELAWARE,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,39.000000
2014,DELAWARE,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,4052.000000
2014,DELAWARE,U S SENATE,,RICK STEWART,INDEPENDENT,139.000000
2014,DELAWARE,U S SENATE,,RUTH SMITH,,24.000000
2014,DELAWARE,U S SENATE,,WRITE IN,,3.000000
2014,DES MOINES,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,5399.000000
2014,DES MOINES,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,7774.000000
2014,DES MOINES,ATTORNEY GENERAL,,WRITE IN,,14.000000
2014,DES MOINES,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,6539.000000
2014,DES MOINES,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,6361.000000
2014,DES MOINES,AUDITOR OF STATE,,WRITE IN,,16.000000
2014,DES MOINES,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,5958.000000
2014,DES MOINES,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,118.000000
2014,DES MOINES,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,86.000000
2014,DES MOINES,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,147.000000
2014,DES MOINES,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,7328.000000
2014,DES MOINES,GOVERNOR,,WRITE IN,,7.000000
2014,DES MOINES,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,6721.000000
2014,DES MOINES,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,494.000000
2014,DES MOINES,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,5838.000000
2014,DES MOINES,SECRETARY OF AGRICULTURE,,WRITE IN,,10.000000
2014,DES MOINES,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,6694.000000
2014,DES MOINES,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,325.000000
2014,DES MOINES,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,5921.000000
2014,DES MOINES,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,235.000000
2014,DES MOINES,SECRETARY OF STATE,,WRITE IN,,9.000000
2014,DES MOINES,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,415.000000
2014,DES MOINES,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,7423.000000
2014,DES MOINES,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,5255.000000
2014,DES MOINES,TREASURER OF STATE,,WRITE IN,,10.000000
2014,DES MOINES,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,64.000000
2014,DES MOINES,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,6795.000000
2014,DES MOINES,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,80.000000
2014,DES MOINES,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,6317.000000
2014,DES MOINES,U S SENATE,,RICK STEWART,INDEPENDENT,279.000000
2014,DES MOINES,U S SENATE,,RUTH SMITH,,63.000000
2014,DES MOINES,U S SENATE,,WRITE IN,,14.000000
2014,DICKINSON,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,4031.000000
2014,DICKINSON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,3002.000000
2014,DICKINSON,ATTORNEY GENERAL,,WRITE IN,,5.000000
2014,DICKINSON,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,2109.000000
2014,DICKINSON,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,4691.000000
2014,DICKINSON,AUDITOR OF STATE,,WRITE IN,,16.000000
2014,DICKINSON,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,1889.000000
2014,DICKINSON,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,38.000000
2014,DICKINSON,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,23.000000
2014,DICKINSON,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,53.000000
2014,DICKINSON,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,5294.000000
2014,DICKINSON,GOVERNOR,,WRITE IN,,2.000000
2014,DICKINSON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,5787.000000
2014,DICKINSON,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,133.000000
2014,DICKINSON,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,1270.000000
2014,DICKINSON,SECRETARY OF AGRICULTURE,,WRITE IN,,3.000000
2014,DICKINSON,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,2614.000000
2014,DICKINSON,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,138.000000
2014,DICKINSON,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,4174.000000
2014,DICKINSON,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,78.000000
2014,DICKINSON,SECRETARY OF STATE,,WRITE IN,,4.000000
2014,DICKINSON,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,157.000000
