year,plan2_district,office,district,candidate,party,votes
2004,1,PRESIDENT,,,DEM,14160.818086238869
2004,1,PRESIDENT,,,OTH,12.702130851830
2004,1,PRESIDENT,,,REP,14719.377923037988
2004,1,PRESIDENT,,,SC,13.647879524519
2004,1,US SENATE,,,DEM,8730.353585801600
2004,1,US SENATE,,,OTH,124.435515847475
2004,1,US SENATE,,,REP,19313.860174524129
2004,1,US SENATE,,,SC,1.820015538772
2004,2,PRESIDENT,,,DEM,6201.474317067476
2004,2,PRESIDENT,,,OTH,131.701844501518
2004,2,PRESIDENT,,,REP,23823.470464627597
2004,2,PRESIDENT,,,SC,5.850922250759
2004,2,US SENATE,,,DEM,3255.509105766986
2004,2,US SENATE,,,OTH,138.020663086622
2004,2,US SENATE,,,REP,25173.485874387112
2004,2,US SENATE,,,SC,3.616974083586
2004,3,PRESIDENT,,,DEM,12387.799622372077
2004,3,PRESIDENT,,,OTH,231.919998020490
2004,3,PRESIDENT,,,REP,19950.171279574693
2004,3,PRESIDENT,,,SC,35.002244172871
2004,3,US SENATE,,,DEM,5699.254728315354
2004,3,US SENATE,,,OTH,344.888113304300
2004,3,US SENATE,,,REP,25765.584507616972
2004,3,US SENATE,,,SC,8.318127328320
2004,4,PRESIDENT,,,DEM,15821.000000000000
2004,4,PRESIDENT,,,OTH,139.000000000000
2004,4,PRESIDENT,,,REP,17757.000000000000
2004,4,PRESIDENT,,,SC,5.000000000000
2004,4,US SENATE,,,DEM,7929.000000000000
2004,4,US SENATE,,,OTH,230.000000000000
2004,4,US SENATE,,,REP,25024.000000000000
2004,4,US SENATE,,,SC,0.000000000000
2004,5,PRESIDENT,,,DEM,16220.742837741152
2004,5,PRESIDENT,,,OTH,224.417109545130
2004,5,PRESIDENT,,,REP,19264.146785273479
2004,5,PRESIDENT,,,SC,14.914894272831
2004,5,US SENATE,,,DEM,7565.813207865809
2004,5,US SENATE,,,OTH,580.206070946858
2004,5,US SENATE,,,REP,27238.510705970264
2004,5,US SENATE,,,SC,4.140441894531
2004,6,PRESIDENT,,,DEM,13485.486470888711
2004,6,PRESIDENT,,,OTH,168.845365036558
2004,6,PRESIDENT,,,REP,18546.518189476235
2004,6,PRESIDENT,,,SC,11.246266027523
2004,6,US SENATE,,,DEM,5910.028341344595
2004,6,US SENATE,,,OTH,352.896824618320
2004,6,US SENATE,,,REP,23859.618977963273
2004,6,US SENATE,,,SC,9.201490386155
2004,7,PRESIDENT,,,DEM,11953.165136580430
2004,7,PRESIDENT,,,OTH,63.258917081032
2004,7,PRESIDENT,,,REP,14098.833547486243
2004,7,PRESIDENT,,,SC,70.584059779020
2004,7,US SENATE,,,DEM,6525.069372250251
2004,7,US SENATE,,,OTH,186.449636814745
2004,7,US SENATE,,,REP,18732.558737501524
2004,7,US SENATE,,,SC,3.104441154790
2004,8,PRESIDENT,,,DEM,11130.796250058065
2004,8,PRESIDENT,,,OTH,166.214853728718
2004,8,PRESIDENT,,,REP,18756.468102409774
2004,8,PRESIDENT,,,SC,20.171380767994
2004,8,US SENATE,,,DEM,6216.575742495244
2004,8,US SENATE,,,OTH,437.680104807695
2004,8,US SENATE,,,REP,22804.081516531103
2004,8,US SENATE,,,SC,6.543711464440
2004,9,PRESIDENT,,,DEM,12835.835700186595
2004,9,PRESIDENT,,,OTH,226.742626462350
2004,9,PRESIDENT,,,REP,21275.044783190559
2004,9,PRESIDENT,,,SC,24.871313231175
2004,9,US SENATE,,,DEM,5972.380282075732
2004,9,US SENATE,,,OTH,529.000000000000
2004,9,US SENATE,,,REP,27226.122215698346
2004,9,US SENATE,,,SC,4.000000000000
2004,10,PRESIDENT,,,DEM,12300.717279053226
2004,10,PRESIDENT,,,OTH,241.939781234725
2004,10,PRESIDENT,,,REP,17156.013708113991
2004,10,PRESIDENT,,,SC,25.582353204483
2004,10,US SENATE,,,DEM,7634.395916160162
2004,10,US SENATE,,,OTH,772.423070573985
2004,10,US SENATE,,,REP,20762.299505505624
2004,10,US SENATE,,,SC,20.254798149405
2004,11,PRESIDENT,,,DEM,13270.482475596649
2004,11,PRESIDENT,,,OTH,195.335488118753
2004,11,PRESIDENT,,,REP,15232.924295389508
2004,11,PRESIDENT,,,SC,12.335486623065
2004,11,US SENATE,,,DEM,7513.231903020307
2004,11,US SENATE,,,OTH,373.385584728996
2004,11,US SENATE,,,REP,20138.745231436878
2004,11,US SENATE,,,SC,5.335488118753
2004,12,PRESIDENT,,,DEM,13887.876397811133
2004,12,PRESIDENT,,,OTH,279.694168482910
2004,12,PRESIDENT,,,REP,16848.820088824417
2004,12,PRESIDENT,,,SC,21.723004691547
2004,12,US SENATE,,,DEM,6934.535806296208
2004,12,US SENATE,,,OTH,506.949002163140
2004,12,US SENATE,,,REP,23192.139545963993
2004,12,US SENATE,,,SC,7.287305122494
2004,13,PRESIDENT,,,DEM,15647.880328001949
2004,13,PRESIDENT,,,OTH,160.292603718438
2004,13,PRESIDENT,,,REP,14831.425022326865
2004,13,PRESIDENT,,,SC,28.943086790615
2004,13,US SENATE,,,DEM,9147.768774864009
2004,13,US SENATE,,,OTH,282.666558415198
2004,13,US SENATE,,,REP,20459.602175854510
2004,13,US SENATE,,,SC,9.000000000000
2004,14,PRESIDENT,,,DEM,6004.999369582096
2004,14,PRESIDENT,,,OTH,36.496057304521
2004,14,PRESIDENT,,,REP,8981.781495533556
2004,14,PRESIDENT,,,SC,8.720586016814
2004,14,US SENATE,,,DEM,3137.254581776992
2004,14,US SENATE,,,OTH,104.802816596163
2004,14,US SENATE,,,REP,11502.658514779545
2004,14,US SENATE,,,SC,3.841690242581
2004,15,PRESIDENT,,,DEM,14344.846691852154
2004,15,PRESIDENT,,,OTH,173.345300903508
2004,15,PRESIDENT,,,REP,11628.337840520748
2004,15,PRESIDENT,,,SC,20.708411323239
