year,plan2_district,office,district,candidate,party,votes
2000,1,PRESIDENT,,,DEM,4787.571075461645
2000,1,PRESIDENT,,,GREEN,258.314771343891
2000,1,PRESIDENT,,,REP,3956.499337825349
2000,1,PRESIDENT,,,SC,170.219291348567
2000,2,PRESIDENT,,,DEM,4685.860916814901
2000,2,PRESIDENT,,,GREEN,267.949518121816
2000,2,PRESIDENT,,,REP,5785.653712708066
2000,2,PRESIDENT,,,SC,144.453216718294
2000,3,PRESIDENT,,,DEM,3598.316986297478
2000,3,PRESIDENT,,,GREEN,215.081244420506
2000,3,PRESIDENT,,,REP,6792.205338202228
2000,3,PRESIDENT,,,SC,71.445433954604
2000,4,PRESIDENT,,,DEM,2477.213261206697
2000,4,PRESIDENT,,,GREEN,154.429597374455
2000,4,PRESIDENT,,,REP,7457.234475613828
2000,4,PRESIDENT,,,SC,81.639436463327
2000,5,PRESIDENT,,,DEM,5397.447666047513
2000,5,PRESIDENT,,,GREEN,299.618004738780
2000,5,PRESIDENT,,,REP,9678.619648057715
2000,5,PRESIDENT,,,SC,207.732139901568
2000,6,PRESIDENT,,,DEM,5820.908919162155
2000,6,PRESIDENT,,,GREEN,350.767243870740
2000,6,PRESIDENT,,,REP,7390.884595681513
2000,6,PRESIDENT,,,SC,201.177677095595
2000,7,PRESIDENT,,,DEM,6617.633584929567
2000,7,PRESIDENT,,,GREEN,314.566065521793
2000,7,PRESIDENT,,,REP,8689.813930738777
2000,7,PRESIDENT,,,SC,200.014376689843
2000,8,PRESIDENT,,,DEM,5964.366415070433
2000,8,PRESIDENT,,,GREEN,243.433934478207
2000,8,PRESIDENT,,,REP,5743.186069261222
2000,8,PRESIDENT,,,SC,81.985623310157
2000,9,PRESIDENT,,,DEM,8027.612985579373
2000,9,PRESIDENT,,,GREEN,373.397037516218
2000,9,PRESIDENT,,,REP,8632.714248461432
2000,9,PRESIDENT,,,SC,173.298874348995
2000,10,PRESIDENT,,,DEM,7190.540801597452
2000,10,PRESIDENT,,,GREEN,313.477487693364
2000,10,PRESIDENT,,,REP,7988.866504110073
2000,10,PRESIDENT,,,SC,130.216822379427
2000,11,PRESIDENT,,,DEM,6778.697243128190
2000,11,PRESIDENT,,,GREEN,232.872439587804
2000,11,PRESIDENT,,,REP,7690.934829886673
2000,11,PRESIDENT,,,SC,129.346196791278
2000,12,PRESIDENT,,,DEM,5961.660225361872
2000,12,PRESIDENT,,,GREEN,291.433473917336
2000,12,PRESIDENT,,,REP,8311.496837670291
2000,12,PRESIDENT,,,SC,191.511992325487
2000,13,PRESIDENT,,,DEM,5015.361370913209
2000,13,PRESIDENT,,,GREEN,268.413052249684
2000,13,PRESIDENT,,,REP,6094.677585047389
2000,13,PRESIDENT,,,SC,192.589619232178
2000,14,PRESIDENT,,,DEM,3622.166016919580
2000,14,PRESIDENT,,,GREEN,203.552042670546
2000,14,PRESIDENT,,,REP,4383.644554292408
2000,14,PRESIDENT,,,SC,157.227488557443
2000,15,PRESIDENT,,,DEM,4548.148109342620
2000,15,PRESIDENT,,,GREEN,252.652185367816
2000,15,PRESIDENT,,,REP,7039.950315868387
2000,15,PRESIDENT,,,SC,104.934308008698
2000,16,PRESIDENT,,,DEM,4430.696412524163
2000,16,PRESIDENT,,,GREEN,238.894257233207
2000,16,PRESIDENT,,,REP,7406.829930028694
2000,16,PRESIDENT,,,SC,105.514247538524
2000,17,PRESIDENT,,,DEM,6778.099790217321
2000,17,PRESIDENT,,,GREEN,307.296043121899
2000,17,PRESIDENT,,,REP,9265.145110423628
2000,17,PRESIDENT,,,SC,190.199216142589
2000,18,PRESIDENT,,,DEM,5511.142658976216
2000,18,PRESIDENT,,,GREEN,290.983303407635
2000,18,PRESIDENT,,,REP,9938.245607507899
2000,18,PRESIDENT,,,SC,129.267139615719
2000,19,PRESIDENT,,,DEM,4491.395839511576
2000,19,PRESIDENT,,,GREEN,249.886969462982
2000,19,PRESIDENT,,,REP,5444.471567152800
2000,19,PRESIDENT,,,SC,92.732583665045
2000,20,PRESIDENT,,,DEM,4709.402170131579
2000,20,PRESIDENT,,,GREEN,258.260674430855
