year,plan2_district,office,district,candidate,party,votes
2000,1,PRESIDENT,,,DEM,77026.611013
2000,1,PRESIDENT,,,GREEN,4188.975698
2000,1,PRESIDENT,,,REP,65393.669052
2000,1,PRESIDENT,,,SC,1376.992559
2000,2,PRESIDENT,,,DEM,94461.359553
2000,2,PRESIDENT,,,GREEN,4212.023228
2000,2,PRESIDENT,,,REP,76111.307058
2000,2,PRESIDENT,,,SC,1032.007055
2000,3,PRESIDENT,,,DEM,85463.911343
2000,3,PRESIDENT,,,GREEN,3526.994331
2000,3,PRESIDENT,,,REP,78971.922202
2000,3,PRESIDENT,,,SC,1268.000247
2000,4,PRESIDENT,,,DEM,71275.118086
2000,4,PRESIDENT,,,GREEN,3661.006743
2000,4,PRESIDENT,,,REP,81751.101682
2000,4,PRESIDENT,,,SC,1611.000139
