year,plan2_district,office,district,candidate,party,votes
2004,1,PRESIDENT,,,DEM,57267.872509
2004,1,PRESIDENT,,,OTH,760.003172
2004,1,PRESIDENT,,,REP,54011.925934
2004,1,PRESIDENT,,,SC,91.997932
2004,1,US SENATE,,,DEM,32293.900551
2004,1,US SENATE,,,OTH,2257.987171
2004,1,US SENATE,,,REP,74211.899588
2004,1,US SENATE,,,SC,39.000000
2004,2,PRESIDENT,,,DEM,83248.123609
2004,2,PRESIDENT,,,OTH,968.996803
2004,2,PRESIDENT,,,REP,78583.069835
2004,2,PRESIDENT,,,SC,122.002068
2004,2,US SENATE,,,DEM,42299.097332
2004,2,US SENATE,,,OTH,2469.012789
2004,2,US SENATE,,,REP,115194.094550
2004,2,US SENATE,,,SC,54.000000
2004,3,PRESIDENT,,,DEM,68720.999444
2004,3,PRESIDENT,,,OTH,1046.999974
2004,3,PRESIDENT,,,REP,71857.997927
2004,3,PRESIDENT,,,SC,117.999989
2004,3,US SENATE,,,DEM,36235.999829
2004,3,US SENATE,,,OTH,2607.000005
2004,3,US SENATE,,,REP,100015.997518
2004,3,US SENATE,,,SC,41.000000
2004,4,PRESIDENT,,,DEM,61637.004430
2004,4,PRESIDENT,,,OTH,901.000051
2004,4,PRESIDENT,,,REP,84225.006292
2004,4,PRESIDENT,,,SC,117.000011
2004,4,US SENATE,,,DEM,30869.002285
2004,4,US SENATE,,,OTH,2056.000035
2004,4,US SENATE,,,REP,111277.008328
2004,4,US SENATE,,,SC,47.000000
