year,plan2_district,office,district,candidate,party,votes
2004,1,PRESIDENT,,,DEM,7859.630520
2004,1,PRESIDENT,,,OTH,0.017608
2004,1,PRESIDENT,,,REP,8909.866610
2004,1,PRESIDENT,,,SC,13.043855
2004,1,US SENATE,,,DEM,4636.876962
2004,1,US SENATE,,,OTH,66.449127
2004,1,US SENATE,,,REP,11634.287828
2004,1,US SENATE,,,SC,0.007941
2004,10,PRESIDENT,,,DEM,6275.805366
2004,10,PRESIDENT,,,OTH,155.617149
2004,10,PRESIDENT,,,REP,8854.767180
2004,10,PRESIDENT,,,SC,18.105590
2004,10,US SENATE,,,DEM,3747.838345
2004,10,US SENATE,,,OTH,471.993122
2004,10,US SENATE,,,REP,10788.976792
2004,10,US SENATE,,,SC,14.137446
2004,11,PRESIDENT,,,DEM,5963.895032
2004,11,PRESIDENT,,,OTH,111.999990
2004,11,PRESIDENT,,,REP,7511.906113
2004,11,PRESIDENT,,,SC,5.999998
2004,11,US SENATE,,,DEM,3029.941839
2004,11,US SENATE,,,OTH,274.999968
2004,11,US SENATE,,,REP,9989.862182
2004,11,US SENATE,,,SC,2.000000
2004,12,PRESIDENT,,,DEM,2915.006135
2004,12,PRESIDENT,,,OTH,59.000008
2004,12,PRESIDENT,,,REP,3766.925406
2004,12,PRESIDENT,,,SC,5.962794
2004,12,US SENATE,,,DEM,1316.322150
2004,12,US SENATE,,,OTH,116.001995
2004,12,US SENATE,,,REP,5193.739080
2004,12,US SENATE,,,SC,0.000000
2004,13,PRESIDENT,,,DEM,5656.000741
2004,13,PRESIDENT,,,OTH,52.000000
2004,13,PRESIDENT,,,REP,5741.001091
2004,13,PRESIDENT,,,SC,14.000000
2004,13,US SENATE,,,DEM,3052.000374
2004,13,US SENATE,,,OTH,122.999999
2004,13,US SENATE,,,REP,7976.001425
2004,13,US SENATE,,,SC,7.000000
2004,14,PRESIDENT,,,DEM,447.998963
2004,14,PRESIDENT,,,OTH,0.000073
2004,14,PRESIDENT,,,REP,740.082514
2004,14,PRESIDENT,,,SC,1.037209
2004,14,US SENATE,,,DEM,190.680195
2004,14,US SENATE,,,OTH,2.998210
2004,14,US SENATE,,,REP,964.271233
2004,14,US SENATE,,,SC,0.000000
2004,15,PRESIDENT,,,DEM,7497.924815
2004,15,PRESIDENT,,,OTH,96.449958
2004,15,PRESIDENT,,,REP,5849.794957
2004,15,PRESIDENT,,,SC,10.999404
2004,15,US SENATE,,,DEM,4344.230960
2004,15,US SENATE,,,OTH,281.374762
2004,15,US SENATE,,,REP,8537.587992
2004,15,US SENATE,,,SC,5.001687
2004,16,PRESIDENT,,,DEM,4604.630753
2004,16,PRESIDENT,,,OTH,75.835653
2004,16,PRESIDENT,,,REP,5837.560585
2004,16,PRESIDENT,,,SC,8.981746
2004,16,US SENATE,,,DEM,2317.711785
2004,16,US SENATE,,,OTH,181.640272
2004,16,US SENATE,,,REP,7823.941503
2004,16,US SENATE,,,SC,3.989745
2004,17,PRESIDENT,,,DEM,10342.959963
2004,17,PRESIDENT,,,OTH,171.835292
2004,17,PRESIDENT,,,REP,5607.113025
2004,17,PRESIDENT,,,SC,20.103842
2004,17,US SENATE,,,DEM,6387.853460
2004,17,US SENATE,,,OTH,471.194111
2004,17,US SENATE,,,REP,8857.246908
2004,17,US SENATE,,,SC,7.408466
2004,18,PRESIDENT,,,DEM,11918.217557
2004,18,PRESIDENT,,,OTH,188.211218
2004,18,PRESIDENT,,,REP,9173.389742
2004,18,PRESIDENT,,,SC,18.555017
2004,18,US SENATE,,,DEM,6369.688342
2004,18,US SENATE,,,OTH,532.689168
2004,18,US SENATE,,,REP,13984.751482
2004,18,US SENATE,,,SC,7.496254
2004,19,PRESIDENT,,,DEM,4715.054296
2004,19,PRESIDENT,,,OTH,50.999994
2004,19,PRESIDENT,,,REP,6362.039506
2004,19,PRESIDENT,,,SC,6.994437
2004,19,US SENATE,,,DEM,2524.060415
2004,19,US SENATE,,,OTH,134.022803
2004,19,US SENATE,,,REP,8303.984448
2004,19,US SENATE,,,SC,7.000000
2004,2,PRESIDENT,,,DEM,2083.019369
2004,2,PRESIDENT,,,OTH,48.000531
2004,2,PRESIDENT,,,REP,8846.056094
2004,2,PRESIDENT,,,SC,1.000000
