year,vtd_id,office,district,candidate,party,votes
2000,19003003006,PRESIDENT,,,DEM,104.000000
2000,19003003006,PRESIDENT,,,GREEN,5.000000
2000,19003003006,PRESIDENT,,,REP,154.000000
2000,19003003006,PRESIDENT,,,SC,0.000000
2000,19003003007,PRESIDENT,,,DEM,89.000000
2000,19003003007,PRESIDENT,,,GREEN,1.000000
2000,19003003007,PRESIDENT,,,REP,93.000000
2000,19003003007,PRESIDENT,,,SC,0.000000
2000,19003003015,PRESIDENT,,,DEM,31.000000
2000,19003003015,PRESIDENT,,,GREEN,2.000000
2000,19003003015,PRESIDENT,,,REP,40.000000
2000,19003003015,PRESIDENT,,,SC,0.000000
2000,19003003017,PRESIDENT,,,DEM,99.000000
2000,19003003017,PRESIDENT,,,GREEN,13.000000
2000,19003003017,PRESIDENT,,,REP,96.000000
2000,19003003017,PRESIDENT,,,SC,9.000000
2000,19005005001,PRESIDENT,,,DEM,56.000000
2000,19005005001,PRESIDENT,,,GREEN,4.000000
2000,19005005001,PRESIDENT,,,REP,64.000000
2000,19005005001,PRESIDENT,,,SC,0.000000
2000,19005005002,PRESIDENT,,,DEM,21.000000
2000,19005005002,PRESIDENT,,,GREEN,0.000000
2000,19005005002,PRESIDENT,,,REP,30.000000
2000,19005005002,PRESIDENT,,,SC,0.000000
2000,19005005003,PRESIDENT,,,DEM,36.000000
2000,19005005003,PRESIDENT,,,GREEN,3.000000
2000,19005005003,PRESIDENT,,,REP,94.000000
2000,19005005003,PRESIDENT,,,SC,4.000000
2000,19005005004,PRESIDENT,,,DEM,37.000000
2000,19005005004,PRESIDENT,,,GREEN,0.000000
2000,19005005004,PRESIDENT,,,REP,40.000000
2000,19005005004,PRESIDENT,,,SC,1.000000
2000,19005005005,PRESIDENT,,,DEM,34.000000
2000,19005005005,PRESIDENT,,,GREEN,5.000000
2000,19005005005,PRESIDENT,,,REP,39.000000
2000,19005005005,PRESIDENT,,,SC,7.000000
2000,19005005006,PRESIDENT,,,DEM,134.000000
2000,19005005006,PRESIDENT,,,GREEN,7.000000
2000,19005005006,PRESIDENT,,,REP,145.000000
2000,19005005006,PRESIDENT,,,SC,5.000000
2000,19005005008,PRESIDENT,,,DEM,81.000000
2000,19005005008,PRESIDENT,,,GREEN,11.000000
2000,19005005008,PRESIDENT,,,REP,60.000000
2000,19005005008,PRESIDENT,,,SC,3.000000
2000,19005005009,PRESIDENT,,,DEM,312.000000
2000,19005005009,PRESIDENT,,,GREEN,19.000000
2000,19005005009,PRESIDENT,,,REP,222.000000
2000,19005005009,PRESIDENT,,,SC,5.000000
2000,19005005010,PRESIDENT,,,DEM,40.000000
2000,19005005010,PRESIDENT,,,GREEN,3.000000
2000,19005005010,PRESIDENT,,,REP,54.000000
2000,19005005010,PRESIDENT,,,SC,1.000000
2000,19005005013,PRESIDENT,,,DEM,71.000000
2000,19005005013,PRESIDENT,,,GREEN,5.000000
2000,19005005013,PRESIDENT,,,REP,115.000000
2000,19005005013,PRESIDENT,,,SC,2.000000
2000,19005005016,PRESIDENT,,,DEM,155.000000
2000,19005005016,PRESIDENT,,,GREEN,5.000000
2000,19005005016,PRESIDENT,,,REP,94.000000
2000,19005005016,PRESIDENT,,,SC,2.000000
2000,19005005017,PRESIDENT,,,DEM,34.000000
2000,19005005017,PRESIDENT,,,GREEN,2.000000
2000,19005005017,PRESIDENT,,,REP,71.000000
2000,19005005017,PRESIDENT,,,SC,2.000000
2000,19005005019,PRESIDENT,,,DEM,58.000000
2000,19005005019,PRESIDENT,,,GREEN,6.000000
2000,19005005019,PRESIDENT,,,REP,51.000000
2000,19005005019,PRESIDENT,,,SC,0.000000
2000,19005005020,PRESIDENT,,,DEM,203.000000
2000,19005005020,PRESIDENT,,,GREEN,7.000000
2000,19005005020,PRESIDENT,,,REP,273.000000
2000,19005005020,PRESIDENT,,,SC,6.000000
2000,19005005022,PRESIDENT,,,DEM,210.000000
2000,19005005022,PRESIDENT,,,GREEN,12.000000
2000,19005005022,PRESIDENT,,,REP,242.000000
2000,19005005022,PRESIDENT,,,SC,14.000000
2000,19007007002,PRESIDENT,,,DEM,70.000000
2000,19007007002,PRESIDENT,,,GREEN,6.000000
2000,19007007002,PRESIDENT,,,REP,89.000000
2000,19007007002,PRESIDENT,,,SC,0.000000
2000,19007007003,PRESIDENT,,,DEM,209.000000
