year,plan2_district,office,district,candidate,party,votes
2000,1,PRESIDENT,,,DEM,3996.893503
2000,1,PRESIDENT,,,GREEN,181.242119
2000,1,PRESIDENT,,,REP,2850.581703
2000,1,PRESIDENT,,,SC,115.509764
2000,10,PRESIDENT,,,DEM,3468.124963
2000,10,PRESIDENT,,,GREEN,148.856140
2000,10,PRESIDENT,,,REP,3623.053866
2000,10,PRESIDENT,,,SC,84.608477
2000,100,PRESIDENT,,,DEM,3991.024576
2000,100,PRESIDENT,,,GREEN,147.000917
2000,100,PRESIDENT,,,REP,2592.024008
2000,100,PRESIDENT,,,SC,138.000616
2000,11,PRESIDENT,,,DEM,2784.229933
2000,11,PRESIDENT,,,GREEN,95.019444
2000,11,PRESIDENT,,,REP,3001.379573
2000,11,PRESIDENT,,,SC,49.006483
2000,12,PRESIDENT,,,DEM,3118.769921
2000,12,PRESIDENT,,,GREEN,161.980549
2000,12,PRESIDENT,,,REP,4095.620843
2000,12,PRESIDENT,,,SC,101.993522
2000,13,PRESIDENT,,,DEM,2237.993270
2000,13,PRESIDENT,,,GREEN,111.969118
2000,13,PRESIDENT,,,REP,2519.748646
2000,13,PRESIDENT,,,SC,99.917809
2000,14,PRESIDENT,,,DEM,2834.632503
2000,14,PRESIDENT,,,GREEN,126.785588
2000,14,PRESIDENT,,,REP,3282.121187
2000,14,PRESIDENT,,,SC,102.738358
2000,15,PRESIDENT,,,DEM,3224.355783
2000,15,PRESIDENT,,,GREEN,170.215363
2000,15,PRESIDENT,,,REP,5005.090806
2000,15,PRESIDENT,,,SC,64.722266
2000,16,PRESIDENT,,,DEM,2013.574351
2000,16,PRESIDENT,,,GREEN,95.727072
2000,16,PRESIDENT,,,REP,3311.521103
2000,16,PRESIDENT,,,SC,36.000002
2000,17,PRESIDENT,,,DEM,2328.551902
2000,17,PRESIDENT,,,GREEN,109.588808
2000,17,PRESIDENT,,,REP,3200.359378
2000,17,PRESIDENT,,,SC,69.835370
2000,18,PRESIDENT,,,DEM,2506.473957
2000,18,PRESIDENT,,,GREEN,120.411743
2000,18,PRESIDENT,,,REP,3912.691492
2000,18,PRESIDENT,,,SC,48.164516
2000,19,PRESIDENT,,,DEM,3440.152263
2000,19,PRESIDENT,,,GREEN,169.465818
2000,19,PRESIDENT,,,REP,3785.827730
2000,19,PRESIDENT,,,SC,64.568214
2000,2,PRESIDENT,,,DEM,3896.467586
2000,2,PRESIDENT,,,GREEN,191.001886
2000,2,PRESIDENT,,,REP,4681.530376
2000,2,PRESIDENT,,,SC,89.834240
2000,20,PRESIDENT,,,DEM,3654.917281
2000,20,PRESIDENT,,,GREEN,177.591559
2000,20,PRESIDENT,,,REP,3580.558566
2000,20,PRESIDENT,,,SC,57.709463
2000,21,PRESIDENT,,,DEM,1761.222171
2000,21,PRESIDENT,,,GREEN,45.757857
2000,21,PRESIDENT,,,REP,1671.297871
2000,21,PRESIDENT,,,SC,24.148457
2000,22,PRESIDENT,,,DEM,3120.675030
2000,22,PRESIDENT,,,GREEN,129.237918
2000,22,PRESIDENT,,,REP,3117.616267
2000,22,PRESIDENT,,,SC,41.845911
2000,23,PRESIDENT,,,DEM,2547.714422
2000,23,PRESIDENT,,,GREEN,103.765081
2000,23,PRESIDENT,,,REP,2962.026535
2000,23,PRESIDENT,,,SC,63.881740
2000,24,PRESIDENT,,,DEM,2152.000502
2000,24,PRESIDENT,,,GREEN,98.000020
2000,24,PRESIDENT,,,REP,2468.000514
2000,24,PRESIDENT,,,SC,49.000005
2000,25,PRESIDENT,,,DEM,4633.039706
2000,25,PRESIDENT,,,GREEN,188.001928
2000,25,PRESIDENT,,,REP,3564.047045
2000,25,PRESIDENT,,,SC,86.001157
2000,26,PRESIDENT,,,DEM,2848.965295
2000,26,PRESIDENT,,,GREEN,125.998345
2000,26,PRESIDENT,,,REP,3259.957630
2000,26,PRESIDENT,,,SC,67.999056
2000,27,PRESIDENT,,,DEM,0.000818
2000,27,PRESIDENT,,,GREEN,0.000029
2000,27,PRESIDENT,,,REP,0.001602
2000,27,PRESIDENT,,,SC,0.000002
2000,28,PRESIDENT,,,DEM,7.267436
2000,28,PRESIDENT,,,GREEN,0.234644
2000,28,PRESIDENT,,,REP,6.936560
2000,28,PRESIDENT,,,SC,0.118412
2000,29,PRESIDENT,,,DEM,3995.288723
2000,29,PRESIDENT,,,GREEN,106.251231
2000,29,PRESIDENT,,,REP,2345.394705
2000,29,PRESIDENT,,,SC,58.762574
2000,3,PRESIDENT,,,DEM,1715.363941
2000,3,PRESIDENT,,,GREEN,108.551621
2000,3,PRESIDENT,,,REP,3374.337465
2000,3,PRESIDENT,,,SC,30.275005
2000,30,PRESIDENT,,,DEM,5845.327183
2000,30,PRESIDENT,,,GREEN,177.536643
2000,30,PRESIDENT,,,REP,3716.328331
2000,30,PRESIDENT,,,SC,86.452712
2000,31,PRESIDENT,,,DEM,4406.582008
2000,31,PRESIDENT,,,GREEN,202.696593
