year,vtd_id,office,district,candidate,party,votes
2014,19011011018,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,430.000000
2014,19011011018,U S SENATE,,RICK STEWART,INDEPENDENT,27.000000
2014,19011011018,U S SENATE,,RUTH SMITH,,4.000000
2014,19011011018,U S SENATE,,WRITE IN,,0.000000
2014,19013013001,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,277.000000
2014,19013013001,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,220.000000
2014,19013013001,ATTORNEY GENERAL,,WRITE IN,,1.000000
2014,19013013001,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,129.000000
2014,19013013001,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,343.000000
2014,19013013001,AUDITOR OF STATE,,WRITE IN,,1.000000
2014,19013013001,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,132.000000
2014,19013013001,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,3.000000
2014,19013013001,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,2.000000
2014,19013013001,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,9.000000
2014,19013013001,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,365.000000
2014,19013013001,GOVERNOR,,WRITE IN,,0.000000
2014,19013013001,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,375.000000
2014,19013013001,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,9.000000
2014,19013013001,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,106.000000
2014,19013013001,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2014,19013013001,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,157.000000
2014,19013013001,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,12.000000
2014,19013013001,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,317.000000
2014,19013013001,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,2.000000
2014,19013013001,SECRETARY OF STATE,,WRITE IN,,0.000000
2014,19013013001,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,21.000000
2014,19013013001,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,179.000000
2014,19013013001,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,286.000000
2014,19013013001,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19013013001,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,0.000000
2014,19013013001,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,165.000000
2014,19013013001,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,3.000000
2014,19013013001,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,339.000000
2014,19013013001,U S SENATE,,RICK STEWART,INDEPENDENT,6.000000
2014,19013013001,U S SENATE,,RUTH SMITH,,1.000000
2014,19013013001,U S SENATE,,WRITE IN,,0.000000
2014,19013013002,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,164.000000
2014,19013013002,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,153.000000
2014,19013013002,ATTORNEY GENERAL,,WRITE IN,,0.000000
2014,19013013002,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,105.000000
2014,19013013002,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,194.000000
2014,19013013002,AUDITOR OF STATE,,WRITE IN,,0.000000
2014,19013013002,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,113.000000
2014,19013013002,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,1.000000
2014,19013013002,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,3.000000
2014,19013013002,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,6.000000
2014,19013013002,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,199.000000
2014,19013013002,GOVERNOR,,WRITE IN,,0.000000
2014,19013013002,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,214.000000
2014,19013013002,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,14.000000
2014,19013013002,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,84.000000
2014,19013013002,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2014,19013013002,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,136.000000
2014,19013013002,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,6.000000
2014,19013013002,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,166.000000
2014,19013013002,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,4.000000
2014,19013013002,SECRETARY OF STATE,,WRITE IN,,0.000000
2014,19013013002,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,17.000000
2014,19013013002,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,142.000000
2014,19013013002,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,154.000000
2014,19013013002,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19013013002,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,0.000000
2014,19013013002,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,116.000000
2014,19013013002,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,2.000000
2014,19013013002,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,198.000000
2014,19013013002,U S SENATE,,RICK STEWART,INDEPENDENT,6.000000
2014,19013013002,U S SENATE,,RUTH SMITH,,1.000000
2014,19013013002,U S SENATE,,WRITE IN,,0.000000
2014,19013013004,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,213.000000
2014,19013013004,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,302.000000
2014,19013013004,ATTORNEY GENERAL,,WRITE IN,,0.000000
2014,19013013004,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,193.000000
2014,19013013004,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,298.000000
2014,19013013004,AUDITOR OF STATE,,WRITE IN,,0.000000
2014,19013013004,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,191.000000
2014,19013013004,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,6.000000
2014,19013013004,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,6.000000
2014,19013013004,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,8.000000
2014,19013013004,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,319.000000
2014,19013013004,GOVERNOR,,WRITE IN,,0.000000
2014,19013013004,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,341.000000
2014,19013013004,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,26.000000
2014,19013013004,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,142.000000
2014,19013013004,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2014,19013013004,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,233.000000
2014,19013013004,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,17.000000
2014,19013013004,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,252.000000
2014,19013013004,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,16.000000
2014,19013013004,SECRETARY OF STATE,,WRITE IN,,0.000000
2014,19013013004,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,30.000000
2014,19013013004,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,271.000000
2014,19013013004,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,211.000000
2014,19013013004,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19013013004,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,5.000000
2014,19013013004,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,216.000000
2014,19013013004,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,4.000000
2014,19013013004,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,294.000000
2014,19013013004,U S SENATE,,RICK STEWART,INDEPENDENT,6.000000
2014,19013013004,U S SENATE,,RUTH SMITH,,2.000000
2014,19013013004,U S SENATE,,WRITE IN,,1.000000
2014,19013013005,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,116.000000
2014,19013013005,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,120.000000
2014,19013013005,ATTORNEY GENERAL,,WRITE IN,,0.000000
2014,19013013005,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,66.000000
2014,19013013005,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,163.000000
2014,19013013005,AUDITOR OF STATE,,WRITE IN,,0.000000
2014,19013013005,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,68.000000
2014,19013013005,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,2.000000
2014,19013013005,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,3.000000
2014,19013013005,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,2.000000
2014,19013013005,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,166.000000
2014,19013013005,GOVERNOR,,WRITE IN,,0.000000
2014,19013013005,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,186.000000
2014,19013013005,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,8.000000
2014,19013013005,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,41.000000
2014,19013013005,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2014,19013013005,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,89.000000
2014,19013013005,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,5.000000
2014,19013013005,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,138.000000
2014,19013013005,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,7.000000
2014,19013013005,SECRETARY OF STATE,,WRITE IN,,0.000000
2014,19013013005,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,13.000000
2014,19013013005,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,94.000000
2014,19013013005,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,130.000000
2014,19013013005,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19013013005,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,3.000000
2014,19013013005,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,72.000000
2014,19013013005,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,0.000000
2014,19013013005,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,157.000000
2014,19013013005,U S SENATE,,RICK STEWART,INDEPENDENT,7.000000
2014,19013013005,U S SENATE,,RUTH SMITH,,1.000000
2014,19013013005,U S SENATE,,WRITE IN,,0.000000
2014,19013013009,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,138.000000
2014,19013013009,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,251.000000
2014,19013013009,ATTORNEY GENERAL,,WRITE IN,,0.000000
2014,19013013009,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,183.000000
2014,19013013009,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,189.000000
2014,19013013009,AUDITOR OF STATE,,WRITE IN,,0.000000
2014,19013013009,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,175.000000
2014,19013013009,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,6.000000
2014,19013013009,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,2.000000
2014,19013013009,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,7.000000
2014,19013013009,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,207.000000
2014,19013013009,GOVERNOR,,WRITE IN,,1.000000
2014,19013013009,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,219.000000
2014,19013013009,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,21.000000
2014,19013013009,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,142.000000
2014,19013013009,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2014,19013013009,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,203.000000
2014,19013013009,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,15.000000
2014,19013013009,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,156.000000
2014,19013013009,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,11.000000
2014,19013013009,SECRETARY OF STATE,,WRITE IN,,0.000000
2014,19013013009,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,20.000000
2014,19013013009,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,224.000000
2014,19013013009,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,140.000000
2014,19013013009,TREASURER OF STATE,,WRITE IN,,0.000000
2014,19013013009,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,1.000000
2014,19013013009,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,197.000000
2014,19013013009,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,2.000000
2014,19013013009,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,182.000000
2014,19013013009,U S SENATE,,RICK STEWART,INDEPENDENT,16.000000
2014,19013013009,U S SENATE,,RUTH SMITH,,0.000000
2014,19013013009,U S SENATE,,WRITE IN,,0.000000
2014,19013013013,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,69.000000
2014,19013013013,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,62.000000
2014,19013013013,ATTORNEY GENERAL,,WRITE IN,,0.000000
2014,19013013013,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,50.000000
2014,19013013013,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,77.000000
2014,19013013013,AUDITOR OF STATE,,WRITE IN,,0.000000
2014,19013013013,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,45.000000
