year,vtd_id,office,district,candidate,party,votes
2004,19045045025,PRESIDENT,,,OTH,2.000000
2004,19045045025,PRESIDENT,,,REP,105.000000
2004,19045045025,PRESIDENT,,,SC,1.000000
2004,19045045025,US SENATE,,,DEM,26.000000
2004,19045045025,US SENATE,,,OTH,1.000000
2004,19045045025,US SENATE,,,REP,123.000000
2004,19045045025,US SENATE,,,SC,1.000000
2004,19045045026,PRESIDENT,,,DEM,244.000000
2004,19045045026,PRESIDENT,,,OTH,8.000000
2004,19045045026,PRESIDENT,,,REP,223.000000
2004,19045045026,PRESIDENT,,,SC,1.000000
2004,19045045026,US SENATE,,,DEM,144.000000
2004,19045045026,US SENATE,,,OTH,7.000000
2004,19045045026,US SENATE,,,REP,313.000000
2004,19045045026,US SENATE,,,SC,0.000000
2004,19045045033,PRESIDENT,,,DEM,92.000000
2004,19045045033,PRESIDENT,,,OTH,2.000000
2004,19045045033,PRESIDENT,,,REP,118.000000
2004,19045045033,PRESIDENT,,,SC,1.000000
2004,19045045033,US SENATE,,,DEM,40.000000
2004,19045045033,US SENATE,,,OTH,5.000000
2004,19045045033,US SENATE,,,REP,162.000000
2004,19045045033,US SENATE,,,SC,0.000000
2004,19045045035,PRESIDENT,,,DEM,143.000000
2004,19045045035,PRESIDENT,,,OTH,1.000000
2004,19045045035,PRESIDENT,,,REP,140.000000
2004,19045045035,PRESIDENT,,,SC,0.000000
2004,19045045035,US SENATE,,,DEM,63.000000
2004,19045045035,US SENATE,,,OTH,1.000000
2004,19045045035,US SENATE,,,REP,207.000000
2004,19045045035,US SENATE,,,SC,0.000000
2004,19047047001,PRESIDENT,,,DEM,77.000000
2004,19047047001,PRESIDENT,,,REP,78.000000
2004,19047047001,PRESIDENT,,,SC,0.000000
2004,19047047001,US SENATE,,,DEM,28.000000
2004,19047047001,US SENATE,,,REP,113.000000
2004,19047047001,US SENATE,,,SC,0.000000
2004,19047047003,PRESIDENT,,,DEM,190.000000
2004,19047047003,PRESIDENT,,,REP,259.000000
2004,19047047003,PRESIDENT,,,SC,0.000000
2004,19047047003,US SENATE,,,DEM,71.000000
2004,19047047003,US SENATE,,,OTH,2.000000
2004,19047047003,US SENATE,,,REP,368.000000
2004,19047047003,US SENATE,,,SC,0.000000
2004,19047047004,PRESIDENT,,,DEM,118.000000
2004,19047047004,PRESIDENT,,,REP,197.000000
2004,19047047004,PRESIDENT,,,SC,0.000000
2004,19047047004,US SENATE,,,DEM,45.000000
2004,19047047004,US SENATE,,,REP,256.000000
2004,19047047004,US SENATE,,,SC,0.000000
2004,19047047006,PRESIDENT,,,DEM,302.000000
2004,19047047006,PRESIDENT,,,REP,366.000000
2004,19047047006,PRESIDENT,,,SC,0.000000
2004,19047047006,US SENATE,,,DEM,116.000000
2004,19047047006,US SENATE,,,OTH,7.000000
2004,19047047006,US SENATE,,,REP,522.000000
2004,19047047006,US SENATE,,,SC,0.000000
2004,19047047007,PRESIDENT,,,DEM,264.000000
2004,19047047007,PRESIDENT,,,REP,293.000000
2004,19047047007,PRESIDENT,,,SC,0.000000
2004,19047047007,US SENATE,,,DEM,115.000000
2004,19047047007,US SENATE,,,OTH,6.000000
2004,19047047007,US SENATE,,,REP,413.000000
2004,19047047007,US SENATE,,,SC,0.000000
2004,19047047008,PRESIDENT,,,DEM,358.000000
2004,19047047008,PRESIDENT,,,REP,439.000000
2004,19047047008,PRESIDENT,,,SC,0.000000
2004,19047047008,US SENATE,,,DEM,164.000000
2004,19047047008,US SENATE,,,OTH,3.000000
2004,19047047008,US SENATE,,,REP,599.000000
2004,19047047008,US SENATE,,,SC,0.000000
2004,19047047017,PRESIDENT,,,DEM,114.000000
2004,19047047017,PRESIDENT,,,REP,163.000000
2004,19047047017,PRESIDENT,,,SC,0.000000
2004,19047047017,US SENATE,,,DEM,49.000000
2004,19047047017,US SENATE,,,REP,221.000000
2004,19047047017,US SENATE,,,SC,0.000000
2004,19047047024,PRESIDENT,,,DEM,73.000000
2004,19047047024,PRESIDENT,,,REP,57.000000
2004,19047047024,PRESIDENT,,,SC,0.000000
2004,19047047024,US SENATE,,,DEM,24.000000
2004,19047047024,US SENATE,,,REP,99.000000
2004,19047047024,US SENATE,,,SC,0.000000
2004,19047047025,PRESIDENT,,,DEM,210.000000
2004,19047047025,PRESIDENT,,,REP,222.000000
2004,19047047025,PRESIDENT,,,SC,0.000000
2004,19047047025,US SENATE,,,DEM,70.000000
2004,19047047025,US SENATE,,,REP,353.000000
2004,19047047025,US SENATE,,,SC,0.000000
2004,19047047030,PRESIDENT,,,DEM,163.000000
2004,19047047030,PRESIDENT,,,REP,209.000000
2004,19047047030,PRESIDENT,,,SC,0.000000
2004,19047047030,US SENATE,,,DEM,61.000000
2004,19047047030,US SENATE,,,REP,298.000000
2004,19047047030,US SENATE,,,SC,0.000000
2004,19047047032,PRESIDENT,,,DEM,115.000000
2004,19047047032,PRESIDENT,,,REP,166.000000
2004,19047047032,PRESIDENT,,,SC,0.000000
2004,19047047032,US SENATE,,,DEM,42.000000
2004,19047047032,US SENATE,,,REP,231.000000
2004,19047047032,US SENATE,,,SC,0.000000
2004,19049049002,PRESIDENT,,,DEM,442.000000
2004,19049049002,PRESIDENT,,,REP,732.000000
2004,19049049002,PRESIDENT,,,SC,1.000000
2004,19049049002,US SENATE,,,DEM,188.000000
2004,19049049002,US SENATE,,,OTH,3.000000
2004,19049049002,US SENATE,,,REP,953.000000
2004,19049049002,US SENATE,,,SC,0.000000
2004,19049049008,PRESIDENT,,,DEM,67.000000
2004,19049049008,PRESIDENT,,,REP,79.000000
2004,19049049008,PRESIDENT,,,SC,0.000000
2004,19049049008,US SENATE,,,DEM,32.000000
2004,19049049008,US SENATE,,,REP,110.000000
2004,19049049008,US SENATE,,,SC,0.000000
2004,19049049009,PRESIDENT,,,DEM,166.000000
2004,19049049009,PRESIDENT,,,REP,226.000000
2004,19049049009,PRESIDENT,,,SC,1.000000
2004,19049049009,US SENATE,,,DEM,74.000000
2004,19049049009,US SENATE,,,REP,314.000000
2004,19049049009,US SENATE,,,SC,0.000000
2004,19049049012,PRESIDENT,,,DEM,303.000000
2004,19049049012,PRESIDENT,,,REP,343.000000
2004,19049049012,PRESIDENT,,,SC,1.000000
2004,19049049012,US SENATE,,,DEM,171.000000
2004,19049049012,US SENATE,,,OTH,3.000000
2004,19049049012,US SENATE,,,REP,459.000000
2004,19049049012,US SENATE,,,SC,0.000000
2004,19049049017,PRESIDENT,,,DEM,329.000000
2004,19049049017,PRESIDENT,,,OTH,9.000000
2004,19049049017,PRESIDENT,,,REP,253.000000
2004,19049049017,PRESIDENT,,,SC,1.000000
2004,19049049017,US SENATE,,,DEM,167.000000
2004,19049049017,US SENATE,,,OTH,8.000000
2004,19049049017,US SENATE,,,REP,408.000000
2004,19049049017,US SENATE,,,SC,1.000000
2004,19049049018,PRESIDENT,,,DEM,382.000000
2004,19049049018,PRESIDENT,,,OTH,6.000000
2004,19049049018,PRESIDENT,,,REP,255.000000
2004,19049049018,PRESIDENT,,,SC,0.000000
2004,19049049018,US SENATE,,,DEM,204.000000
2004,19049049018,US SENATE,,,OTH,6.000000
2004,19049049018,US SENATE,,,REP,429.000000
2004,19049049018,US SENATE,,,SC,0.000000
2004,19049049019,PRESIDENT,,,DEM,349.000000
2004,19049049019,PRESIDENT,,,OTH,7.000000
2004,19049049019,PRESIDENT,,,REP,258.000000
2004,19049049019,PRESIDENT,,,SC,1.000000
2004,19049049019,US SENATE,,,DEM,180.000000
2004,19049049019,US SENATE,,,OTH,13.000000
2004,19049049019,US SENATE,,,REP,421.000000
2004,19049049019,US SENATE,,,SC,0.000000
2004,19049049020,PRESIDENT,,,DEM,199.000000
2004,19049049020,PRESIDENT,,,OTH,7.000000
2004,19049049020,PRESIDENT,,,REP,163.000000
2004,19049049020,PRESIDENT,,,SC,0.000000
2004,19049049020,US SENATE,,,DEM,96.000000
2004,19049049020,US SENATE,,,OTH,9.000000
2004,19049049020,US SENATE,,,REP,266.000000
2004,19049049020,US SENATE,,,SC,0.000000
2004,19051051001,PRESIDENT,,,DEM,162.000000
2004,19051051001,PRESIDENT,,,OTH,2.000000
2004,19051051001,PRESIDENT,,,REP,198.000000
2004,19051051001,PRESIDENT,,,SC,0.000000
2004,19051051001,US SENATE,,,DEM,79.000000
2004,19051051001,US SENATE,,,OTH,6.000000
2004,19051051001,US SENATE,,,REP,271.000000
2004,19051051001,US SENATE,,,SC,0.000000
2004,19051051002,PRESIDENT,,,DEM,156.000000
2004,19051051002,PRESIDENT,,,OTH,4.000000
2004,19051051002,PRESIDENT,,,REP,149.000000
2004,19051051002,PRESIDENT,,,SC,2.000000
2004,19051051002,US SENATE,,,DEM,58.000000
2004,19051051002,US SENATE,,,OTH,4.000000
2004,19051051002,US SENATE,,,REP,243.000000
2004,19051051002,US SENATE,,,SC,0.000000
2004,19053053014,PRESIDENT,,,DEM,134.000000
2004,19053053014,PRESIDENT,,,OTH,5.000000
2004,19053053014,PRESIDENT,,,REP,194.000000
2004,19053053014,PRESIDENT,,,SC,0.000000
2004,19053053014,US SENATE,,,DEM,58.000000
2004,19053053014,US SENATE,,,OTH,6.000000
2004,19053053014,US SENATE,,,REP,260.000000
2004,19053053014,US SENATE,,,SC,0.000000
2004,19053053015,PRESIDENT,,,DEM,94.000000
2004,19053053015,PRESIDENT,,,OTH,4.000000
2004,19053053015,PRESIDENT,,,REP,98.000000
2004,19053053015,PRESIDENT,,,SC,0.000000
2004,19053053015,US SENATE,,,DEM,47.000000
2004,19053053015,US SENATE,,,OTH,8.000000
2004,19053053015,US SENATE,,,REP,134.000000
2004,19053053015,US SENATE,,,SC,0.000000
2004,19055055004,PRESIDENT,,,DEM,134.000000
2004,19055055004,PRESIDENT,,,OTH,2.000000
2004,19055055004,PRESIDENT,,,REP,125.000000
2004,19055055004,PRESIDENT,,,SC,0.000000
2004,19055055004,US SENATE,,,DEM,67.000000
2004,19055055004,US SENATE,,,OTH,4.000000
2004,19055055004,US SENATE,,,REP,188.000000
2004,19055055004,US SENATE,,,SC,0.000000
2004,19055055013,PRESIDENT,,,DEM,88.000000
2004,19055055013,PRESIDENT,,,OTH,2.000000
2004,19055055013,PRESIDENT,,,REP,114.000000
2004,19055055013,PRESIDENT,,,SC,0.000000
2004,19055055013,US SENATE,,,DEM,54.000000
2004,19055055013,US SENATE,,,OTH,3.000000
2004,19055055013,US SENATE,,,REP,143.000000
2004,19055055013,US SENATE,,,SC,0.000000
2004,19055055016,PRESIDENT,,,DEM,211.000000
2004,19055055016,PRESIDENT,,,OTH,5.000000
2004,19055055016,PRESIDENT,,,REP,247.000000
2004,19055055016,PRESIDENT,,,SC,0.000000
2004,19055055016,US SENATE,,,DEM,83.000000
2004,19055055016,US SENATE,,,OTH,7.000000
2004,19055055016,US SENATE,,,REP,364.000000
2004,19055055016,US SENATE,,,SC,2.000000
2004,19055055017,PRESIDENT,,,DEM,266.000000
2004,19055055017,PRESIDENT,,,OTH,5.000000
2004,19055055017,PRESIDENT,,,REP,342.000000
2004,19055055017,PRESIDENT,,,SC,1.000000
2004,19055055017,US SENATE,,,DEM,103.000000
2004,19055055017,US SENATE,,,OTH,7.000000
2004,19055055017,US SENATE,,,REP,489.000000
2004,19055055017,US SENATE,,,SC,0.000000
2004,19055055018,PRESIDENT,,,DEM,293.000000
2004,19055055018,PRESIDENT,,,OTH,0.000000
2004,19055055018,PRESIDENT,,,REP,337.000000
2004,19055055018,PRESIDENT,,,SC,0.000000
2004,19055055018,US SENATE,,,DEM,118.000000
2004,19055055018,US SENATE,,,OTH,8.000000
2004,19055055018,US SENATE,,,REP,487.000000
2004,19055055018,US SENATE,,,SC,0.000000
2004,19055055023,PRESIDENT,,,DEM,156.000000
2004,19055055023,PRESIDENT,,,OTH,2.000000
2004,19055055023,PRESIDENT,,,REP,87.000000
2004,19055055023,PRESIDENT,,,SC,0.000000
2004,19055055023,US SENATE,,,DEM,72.000000
2004,19055055023,US SENATE,,,OTH,3.000000
2004,19055055023,US SENATE,,,REP,169.000000
2004,19055055023,US SENATE,,,SC,0.000000
2004,19057057003,PRESIDENT,,,DEM,350.000000
2004,19057057003,PRESIDENT,,,OTH,3.000000
2004,19057057003,PRESIDENT,,,REP,285.000000
2004,19057057003,PRESIDENT,,,SC,2.000000
2004,19057057003,US SENATE,,,DEM,219.000000
2004,19057057003,US SENATE,,,OTH,18.000000
2004,19057057003,US SENATE,,,REP,402.000000
2004,19057057003,US SENATE,,,SC,0.000000
2004,19057057004,PRESIDENT,,,DEM,276.000000
2004,19057057004,PRESIDENT,,,REP,174.000000
2004,19057057004,PRESIDENT,,,SC,0.000000
2004,19057057004,US SENATE,,,DEM,166.000000
2004,19057057004,US SENATE,,,OTH,16.000000
2004,19057057004,US SENATE,,,REP,263.000000
2004,19057057004,US SENATE,,,SC,2.000000
2004,19057057005,PRESIDENT,,,DEM,256.000000
2004,19057057005,PRESIDENT,,,REP,138.000000
2004,19057057005,PRESIDENT,,,SC,0.000000
2004,19057057005,US SENATE,,,DEM,175.000000
2004,19057057005,US SENATE,,,OTH,18.000000
2004,19057057005,US SENATE,,,REP,201.000000
2004,19057057005,US SENATE,,,SC,0.000000
2004,19057057006,PRESIDENT,,,DEM,365.000000
2004,19057057006,PRESIDENT,,,REP,273.000000
2004,19057057006,PRESIDENT,,,SC,0.000000
2004,19057057006,US SENATE,,,DEM,217.000000
2004,19057057006,US SENATE,,,OTH,12.000000
2004,19057057006,US SENATE,,,REP,405.000000
2004,19057057006,US SENATE,,,SC,0.000000
2004,19057057007,PRESIDENT,,,DEM,422.000000
2004,19057057007,PRESIDENT,,,REP,381.000000
2004,19057057007,PRESIDENT,,,SC,0.000000
2004,19057057007,US SENATE,,,DEM,235.000000
2004,19057057007,US SENATE,,,OTH,11.000000
2004,19057057007,US SENATE,,,REP,548.000000
2004,19057057007,US SENATE,,,SC,0.000000
2004,19057057008,PRESIDENT,,,DEM,407.000000
2004,19057057008,PRESIDENT,,,REP,295.000000
2004,19057057008,PRESIDENT,,,SC,0.000000
2004,19057057008,US SENATE,,,DEM,247.000000
2004,19057057008,US SENATE,,,OTH,13.000000
2004,19057057008,US SENATE,,,REP,425.000000
2004,19057057008,US SENATE,,,SC,0.000000
2004,19057057009,PRESIDENT,,,DEM,339.000000
2004,19057057009,PRESIDENT,,,REP,216.000000
2004,19057057009,PRESIDENT,,,SC,0.000000
2004,19057057009,US SENATE,,,DEM,198.000000
2004,19057057009,US SENATE,,,OTH,19.000000
2004,19057057009,US SENATE,,,REP,336.000000
2004,19057057009,US SENATE,,,SC,0.000000
2004,19057057010,PRESIDENT,,,DEM,387.000000
2004,19057057010,PRESIDENT,,,REP,421.000000
2004,19057057010,PRESIDENT,,,SC,0.000000
2004,19057057010,US SENATE,,,DEM,211.000000
2004,19057057010,US SENATE,,,OTH,12.000000
2004,19057057010,US SENATE,,,REP,581.000000
2004,19057057010,US SENATE,,,SC,0.000000
2004,19057057012,PRESIDENT,,,DEM,336.000000
2004,19057057012,PRESIDENT,,,REP,165.000000
2004,19057057012,PRESIDENT,,,SC,2.000000
2004,19057057012,US SENATE,,,DEM,218.000000
2004,19057057012,US SENATE,,,OTH,14.000000
2004,19057057012,US SENATE,,,REP,264.000000
2004,19057057012,US SENATE,,,SC,0.000000
2004,19057057013,PRESIDENT,,,DEM,373.000000
2004,19057057013,PRESIDENT,,,REP,376.000000
2004,19057057013,PRESIDENT,,,SC,1.000000
2004,19057057013,US SENATE,,,DEM,222.000000
2004,19057057013,US SENATE,,,OTH,11.000000
2004,19057057013,US SENATE,,,REP,506.000000
2004,19057057013,US SENATE,,,SC,0.000000
2004,19059059003,PRESIDENT,,,DEM,63.000000
2004,19059059003,PRESIDENT,,,REP,80.000000
2004,19059059003,PRESIDENT,,,SC,0.000000
2004,19059059003,US SENATE,,,DEM,19.000000
2004,19059059003,US SENATE,,,OTH,6.000000
2004,19059059003,US SENATE,,,REP,117.000000
2004,19059059003,US SENATE,,,SC,0.000000
2004,19059059004,PRESIDENT,,,DEM,26.000000
2004,19059059004,PRESIDENT,,,REP,33.000000
2004,19059059004,PRESIDENT,,,SC,0.000000
2004,19059059004,US SENATE,,,DEM,5.000000
2004,19059059004,US SENATE,,,OTH,2.000000
2004,19059059004,US SENATE,,,REP,52.000000
2004,19059059004,US SENATE,,,SC,0.000000
2004,19059059007,PRESIDENT,,,DEM,143.000000
2004,19059059007,PRESIDENT,,,REP,124.000000
2004,19059059007,PRESIDENT,,,SC,0.000000
2004,19059059007,US SENATE,,,DEM,69.000000
2004,19059059007,US SENATE,,,OTH,10.000000
2004,19059059007,US SENATE,,,REP,186.000000
2004,19059059007,US SENATE,,,SC,0.000000
2004,19059059011,PRESIDENT,,,DEM,447.000000
2004,19059059011,PRESIDENT,,,REP,495.000000
2004,19059059011,PRESIDENT,,,SC,0.000000
2004,19059059011,US SENATE,,,DEM,176.000000
2004,19059059011,US SENATE,,,OTH,11.000000
2004,19059059011,US SENATE,,,REP,746.000000
2004,19059059011,US SENATE,,,SC,0.000000
2004,19059059015,PRESIDENT,,,DEM,203.000000
2004,19059059015,PRESIDENT,,,OTH,1.000000
2004,19059059015,PRESIDENT,,,REP,290.000000
2004,19059059015,PRESIDENT,,,SC,0.000000
2004,19059059015,US SENATE,,,DEM,91.000000
2004,19059059015,US SENATE,,,OTH,5.000000
2004,19059059015,US SENATE,,,REP,394.000000
2004,19059059015,US SENATE,,,SC,0.000000
2004,19059059022,PRESIDENT,,,DEM,36.000000
2004,19059059022,PRESIDENT,,,REP,27.000000
2004,19059059022,PRESIDENT,,,SC,0.000000
2004,19059059022,US SENATE,,,DEM,7.000000
2004,19059059022,US SENATE,,,OTH,1.000000
2004,19059059022,US SENATE,,,REP,54.000000
2004,19059059022,US SENATE,,,SC,0.000000
2004,19061061008,PRESIDENT,,,DEM,920.000000
2004,19061061008,PRESIDENT,,,REP,780.000000
2004,19061061008,PRESIDENT,,,SC,2.000000
2004,19061061008,US SENATE,,,DEM,529.000000
2004,19061061008,US SENATE,,,OTH,7.000000
2004,19061061008,US SENATE,,,REP,1113.000000
2004,19061061008,US SENATE,,,SC,0.000000
2004,19061061011,PRESIDENT,,,DEM,500.000000
2004,19061061011,PRESIDENT,,,REP,412.000000
2004,19061061011,PRESIDENT,,,SC,1.000000
2004,19061061011,US SENATE,,,DEM,283.000000
2004,19061061011,US SENATE,,,OTH,8.000000
2004,19061061011,US SENATE,,,REP,591.000000
2004,19061061011,US SENATE,,,SC,0.000000
2004,19061061012,PRESIDENT,,,DEM,528.000000
2004,19061061012,PRESIDENT,,,REP,626.000000
2004,19061061012,PRESIDENT,,,SC,1.000000
2004,19061061012,US SENATE,,,DEM,262.000000
2004,19061061012,US SENATE,,,OTH,8.000000
2004,19061061012,US SENATE,,,REP,857.000000
2004,19061061012,US SENATE,,,SC,0.000000
2004,19061061013,PRESIDENT,,,DEM,479.000000
2004,19061061013,PRESIDENT,,,REP,383.000000
2004,19061061013,PRESIDENT,,,SC,1.000000
2004,19061061013,US SENATE,,,DEM,250.000000
2004,19061061013,US SENATE,,,OTH,5.000000
2004,19061061013,US SENATE,,,REP,587.000000
2004,19061061013,US SENATE,,,SC,0.000000
2004,19061061015,PRESIDENT,,,DEM,603.000000
2004,19061061015,PRESIDENT,,,OTH,0.000000
2004,19061061015,PRESIDENT,,,REP,495.000000
2004,19061061015,PRESIDENT,,,SC,1.000000
2004,19061061015,US SENATE,,,DEM,343.000000
2004,19061061015,US SENATE,,,OTH,5.000000
2004,19061061015,US SENATE,,,REP,718.000000
2004,19061061015,US SENATE,,,SC,0.000000
2004,19061061016,PRESIDENT,,,DEM,523.000000
2004,19061061016,PRESIDENT,,,REP,475.000000
2004,19061061016,PRESIDENT,,,SC,0.000000
2004,19061061016,US SENATE,,,DEM,310.000000
2004,19061061016,US SENATE,,,OTH,0.000000
2004,19061061016,US SENATE,,,REP,659.000000
2004,19061061016,US SENATE,,,SC,0.000000
2004,19061061017,PRESIDENT,,,DEM,393.000000
2004,19061061017,PRESIDENT,,,REP,293.000000
2004,19061061017,PRESIDENT,,,SC,0.000000
2004,19061061017,US SENATE,,,DEM,236.000000
2004,19061061017,US SENATE,,,OTH,7.000000
2004,19061061017,US SENATE,,,REP,395.000000
2004,19061061017,US SENATE,,,SC,1.000000
2004,19061061018,PRESIDENT,,,DEM,409.000000
2004,19061061018,PRESIDENT,,,REP,308.000000
2004,19061061018,PRESIDENT,,,SC,0.000000
2004,19061061018,US SENATE,,,DEM,259.000000
2004,19061061018,US SENATE,,,OTH,5.000000
2004,19061061018,US SENATE,,,REP,427.000000
2004,19061061018,US SENATE,,,SC,0.000000
2004,19061061019,PRESIDENT,,,DEM,719.000000
2004,19061061019,PRESIDENT,,,OTH,5.000000
2004,19061061019,PRESIDENT,,,REP,493.000000
2004,19061061019,PRESIDENT,,,SC,0.000000
2004,19061061019,US SENATE,,,DEM,432.000000
2004,19061061019,US SENATE,,,OTH,4.000000
2004,19061061019,US SENATE,,,REP,742.000000
2004,19061061019,US SENATE,,,SC,0.000000
2004,19061061021,PRESIDENT,,,DEM,575.000000
2004,19061061021,PRESIDENT,,,OTH,1.000000
2004,19061061021,PRESIDENT,,,REP,251.000000
2004,19061061021,PRESIDENT,,,SC,3.000000
2004,19061061021,US SENATE,,,DEM,367.000000
2004,19061061021,US SENATE,,,OTH,5.000000
2004,19061061021,US SENATE,,,REP,428.000000
2004,19061061021,US SENATE,,,SC,1.000000
2004,19061061022,PRESIDENT,,,DEM,480.000000
2004,19061061022,PRESIDENT,,,REP,231.000000
2004,19061061022,PRESIDENT,,,SC,2.000000
2004,19061061022,US SENATE,,,DEM,317.000000
2004,19061061022,US SENATE,,,OTH,0.000000
2004,19061061022,US SENATE,,,REP,371.000000
2004,19061061022,US SENATE,,,SC,0.000000
2004,19061061023,PRESIDENT,,,DEM,575.000000
2004,19061061023,PRESIDENT,,,REP,303.000000
2004,19061061023,PRESIDENT,,,SC,1.000000
2004,19061061023,US SENATE,,,DEM,354.000000
2004,19061061023,US SENATE,,,OTH,5.000000
2004,19061061023,US SENATE,,,REP,486.000000
2004,19061061023,US SENATE,,,SC,0.000000
2004,19061061024,PRESIDENT,,,DEM,587.000000
2004,19061061024,PRESIDENT,,,REP,476.000000
2004,19061061024,PRESIDENT,,,SC,0.000000
2004,19061061024,US SENATE,,,DEM,357.000000
2004,19061061024,US SENATE,,,OTH,2.000000
2004,19061061024,US SENATE,,,REP,663.000000
2004,19061061024,US SENATE,,,SC,0.000000
2004,19061061025,PRESIDENT,,,DEM,513.000000
2004,19061061025,PRESIDENT,,,OTH,6.000000
2004,19061061025,PRESIDENT,,,REP,284.000000
2004,19061061025,PRESIDENT,,,SC,1.000000
2004,19061061025,US SENATE,,,DEM,335.000000
2004,19061061025,US SENATE,,,OTH,5.000000
2004,19061061025,US SENATE,,,REP,424.000000
2004,19061061025,US SENATE,,,SC,2.000000
2004,19061061026,PRESIDENT,,,DEM,386.000000
2004,19061061026,PRESIDENT,,,REP,237.000000
2004,19061061026,PRESIDENT,,,SC,1.000000
2004,19061061026,US SENATE,,,DEM,235.000000
2004,19061061026,US SENATE,,,OTH,2.000000
2004,19061061026,US SENATE,,,REP,357.000000
2004,19061061026,US SENATE,,,SC,0.000000
2004,19061061027,PRESIDENT,,,DEM,576.000000
2004,19061061027,PRESIDENT,,,OTH,9.000000
2004,19061061027,PRESIDENT,,,REP,468.000000
2004,19061061027,PRESIDENT,,,SC,4.000000
2004,19061061027,US SENATE,,,DEM,348.000000
2004,19061061027,US SENATE,,,OTH,0.000000
2004,19061061027,US SENATE,,,REP,664.000000
2004,19061061027,US SENATE,,,SC,0.000000
2004,19061061028,PRESIDENT,,,DEM,645.000000
2004,19061061028,PRESIDENT,,,OTH,1.000000
2004,19061061028,PRESIDENT,,,REP,485.000000
2004,19061061028,PRESIDENT,,,SC,0.000000
2004,19061061028,US SENATE,,,DEM,366.000000
2004,19061061028,US SENATE,,,OTH,5.000000
2004,19061061028,US SENATE,,,REP,726.000000
2004,19061061028,US SENATE,,,SC,0.000000
2004,19061061036,PRESIDENT,,,DEM,191.000000
2004,19061061036,PRESIDENT,,,REP,292.000000
2004,19061061036,PRESIDENT,,,SC,0.000000
2004,19061061036,US SENATE,,,DEM,66.000000
2004,19061061036,US SENATE,,,REP,412.000000
2004,19061061036,US SENATE,,,SC,0.000000
2004,19061061037,PRESIDENT,,,DEM,245.000000
2004,19061061037,PRESIDENT,,,REP,326.000000
2004,19061061037,PRESIDENT,,,SC,1.000000
2004,19061061037,US SENATE,,,DEM,93.000000
2004,19061061037,US SENATE,,,REP,462.000000
2004,19061061037,US SENATE,,,SC,0.000000
2004,19061061038,PRESIDENT,,,DEM,335.000000
2004,19061061038,PRESIDENT,,,REP,247.000000
2004,19061061038,PRESIDENT,,,SC,1.000000
2004,19061061038,US SENATE,,,DEM,158.000000
2004,19061061038,US SENATE,,,REP,401.000000
2004,19061061038,US SENATE,,,SC,0.000000
2004,19061061041,PRESIDENT,,,DEM,132.000000
2004,19061061041,PRESIDENT,,,REP,162.000000
2004,19061061041,PRESIDENT,,,SC,0.000000
2004,19061061041,US SENATE,,,DEM,34.000000
2004,19061061041,US SENATE,,,REP,249.000000
2004,19061061041,US SENATE,,,SC,0.000000
2004,19061061045,PRESIDENT,,,DEM,189.000000
2004,19061061045,PRESIDENT,,,REP,104.000000
2004,19061061045,PRESIDENT,,,SC,0.000000
2004,19061061045,US SENATE,,,DEM,99.000000
2004,19061061045,US SENATE,,,REP,186.000000
2004,19061061045,US SENATE,,,SC,0.000000
2004,19065065001,PRESIDENT,,,DEM,122.000000
2004,19065065001,PRESIDENT,,,REP,99.000000
2004,19065065001,PRESIDENT,,,SC,0.000000
2004,19065065001,US SENATE,,,DEM,53.000000
2004,19065065001,US SENATE,,,REP,165.000000
2004,19065065001,US SENATE,,,SC,0.000000
2004,19065065003,PRESIDENT,,,DEM,61.000000
2004,19065065003,PRESIDENT,,,REP,58.000000
2004,19065065003,PRESIDENT,,,SC,0.000000
2004,19065065003,US SENATE,,,DEM,24.000000
2004,19065065003,US SENATE,,,REP,90.000000
2004,19065065003,US SENATE,,,SC,0.000000
2004,19065065004,PRESIDENT,,,DEM,59.000000
2004,19065065004,PRESIDENT,,,REP,81.000000
2004,19065065004,PRESIDENT,,,SC,0.000000
2004,19065065004,US SENATE,,,DEM,28.000000
2004,19065065004,US SENATE,,,REP,107.000000
2004,19065065004,US SENATE,,,SC,0.000000
2004,19065065005,PRESIDENT,,,DEM,143.000000
2004,19065065005,PRESIDENT,,,REP,239.000000
2004,19065065005,PRESIDENT,,,SC,0.000000
2004,19065065005,US SENATE,,,DEM,58.000000
2004,19065065005,US SENATE,,,REP,309.000000
2004,19065065005,US SENATE,,,SC,0.000000
2004,19065065007,PRESIDENT,,,DEM,72.000000
2004,19065065007,PRESIDENT,,,REP,112.000000
2004,19065065007,PRESIDENT,,,SC,0.000000
2004,19065065007,US SENATE,,,DEM,23.000000
2004,19065065007,US SENATE,,,REP,157.000000
2004,19065065007,US SENATE,,,SC,0.000000
2004,19065065008,PRESIDENT,,,DEM,120.000000
2004,19065065008,PRESIDENT,,,REP,87.000000
2004,19065065008,PRESIDENT,,,SC,0.000000
2004,19065065008,US SENATE,,,DEM,48.000000
2004,19065065008,US SENATE,,,REP,140.000000
2004,19065065008,US SENATE,,,SC,0.000000
2004,19065065010,PRESIDENT,,,DEM,123.000000
2004,19065065010,PRESIDENT,,,REP,165.000000
2004,19065065010,PRESIDENT,,,SC,0.000000
2004,19065065010,US SENATE,,,DEM,61.000000
2004,19065065010,US SENATE,,,REP,217.000000
2004,19065065010,US SENATE,,,SC,0.000000
